theta,success,failure,failRate,totLatency
0,7.00225e+11,2.13161e+11,0.233375,1.07178e-06
1,6.98882e+11,3.13834e+11,0.309894,1.06296e-06
2,8.15084e+11,1.92388e+11,0.190961,1.06568e-06
3,7.61774e+11,2.49039e+11,0.246375,1.05599e-06
4,6.9201e+11,2.22124e+11,0.242988,1.06062e-06
5,7.68171e+11,2.53426e+11,0.248068,1.05332e-06
6,7.10191e+11,1.99482e+11,0.21929,1.07831e-06
7,6.94865e+11,1.69117e+11,0.195741,1.10144e-06
8,7.52841e+11,1.66772e+11,0.18135,1.11131e-06
9,7.41998e+11,2.69017e+11,0.266086,1.10828e-06
10,7.4056e+11,2.63366e+11,0.262336,1.10903e-06
11,9.02897e+11,1.11203e+11,0.109656,1.10928e-06
12,8.8154e+11,1.28141e+11,0.126912,1.11027e-06
13,9.31288e+11,8.76487e+10,0.0860198,1.12848e-06
14,8.35778e+11,1.21812e+11,0.127207,1.12693e-06
15,6.96928e+11,1.20418e+11,0.147329,1.133e-06
16,7.7931e+11,7.93231e+10,0.092383,1.12152e-06
17,8.39125e+11,6.15494e+10,0.068337,1.1386e-06
18,9.9755e+11,1.39673e+09,0.00139821,1.1996e-06
19,1.01569e+12,2.4426e+07,2.40482e-05,1.20686e-06
20,9.99159e+11,914648,9.15417e-07,1.20684e-06
21,9.61448e+11,855806,8.90121e-07,1.20637e-06
22,1.00387e+12,926201,9.22632e-07,1.20638e-06
23,9.15201e+11,382396,4.17828e-07,1.20731e-06
24,9.96977e+11,1.09478e+06,1.09809e-06,1.20702e-06
25,1.00365e+12,4.99629e+06,4.97807e-06,1.20702e-06
26,1.01161e+12,8.69435e+06,8.59451e-06,1.20715e-06
27,8.14764e+11,3.69279e+06,4.53232e-06,1.20737e-06
28,1.01222e+12,4.9687e+06,4.9087e-06,1.20753e-06
29,8.11744e+11,2.47903e+06,3.05395e-06,1.20656e-06
30,1.01172e+12,322625,3.18887e-07,1.20643e-06
31,1.00917e+12,240046,2.37863e-07,1.20717e-06
32,9.14312e+11,0,0,1.20721e-06
33,1.00273e+12,0,0,1.20642e-06
34,1.01095e+12,0,0,1.20719e-06
35,1.01078e+12,0,0,1.20715e-06
36,1.01841e+12,0,0,1.20688e-06
37,1.00526e+12,0,0,1.20766e-06
38,8.60347e+11,0,0,1.20672e-06
39,9.68389e+11,0,0,1.20732e-06
40,1.01329e+12,0,0,1.2066e-06
41,8.0366e+11,5.70459e+07,7.09777e-05,1.20678e-06
42,9.03536e+11,3.32505e+07,3.6799e-05,1.20716e-06
43,1.00933e+12,3.37798e+06,3.34674e-06,1.207e-06
44,8.15483e+11,6.57232e+06,8.05936e-06,1.20713e-06
45,1.0134e+12,9.04229e+06,8.92262e-06,1.20709e-06
46,1.01652e+12,1.26738e+08,0.000124662,1.20647e-06
47,1.01101e+12,1.77253e+08,0.000175291,1.20683e-06
48,9.19514e+11,2.48685e+07,2.70446e-05,1.20736e-06
49,1.01539e+12,5.86965e+07,5.78037e-05,1.20615e-06
50,1.01364e+12,4.51654e+08,0.000445377,1.20526e-06
51,9.95518e+11,2.8568e+08,0.000286884,1.20623e-06
52,9.02127e+11,2.674e+08,0.000296322,1.20567e-06
53,9.65666e+11,3.98096e+08,0.00041208,1.206e-06
54,1.00772e+12,5.09487e+08,0.000505327,1.20557e-06
55,9.55077e+11,1.6217e+09,0.0016951,1.20445e-06
56,8.6125e+11,1.44286e+09,0.0016725,1.20467e-06
57,1.00707e+12,1.08788e+09,0.00107907,1.20422e-06
58,1.00277e+12,1.48546e+09,0.00147915,1.205e-06
59,1.01943e+12,1.18175e+09,0.00115788,1.20386e-06
60,8.17904e+11,8.71209e+08,0.00106404,1.20511e-06
61,1.01273e+12,4.53478e+08,0.000447579,1.20525e-06
62,1.01424e+12,4.2805e+08,0.000421864,1.20533e-06
63,1.01087e+12,7.82001e+08,0.000772992,1.20455e-06
64,9.61505e+11,9.46971e+08,0.000983915,1.20456e-06
65,8.0208e+11,4.63736e+08,0.000577832,1.20611e-06
66,8.2959e+11,1.05431e+09,0.00126926,1.20688e-06
67,9.97542e+11,4.97413e+07,4.98613e-05,1.20647e-06
68,8.00266e+11,2.03069e+08,0.000253688,1.2057e-06
69,1.01644e+12,1.00918e+08,9.92752e-05,1.20724e-06
