theta,success,failure,failRate,totLatency
0,7.49613e+11,2.68284e+11,0.263567,1.07036e-06
1,6.25074e+11,2.40398e+11,0.277765,1.06579e-06
2,8.1535e+11,1.9432e+11,0.192459,1.06914e-06
3,8.26397e+11,1.88281e+11,0.185557,1.07143e-06
4,7.98892e+11,2.19037e+11,0.215179,1.0575e-06
5,7.74274e+11,2.47079e+11,0.241913,1.05043e-06
6,7.18723e+11,2.38282e+11,0.248987,1.07308e-06
7,7.76395e+11,1.83139e+11,0.190862,1.10108e-06
8,7.02834e+11,1.57901e+11,0.183449,1.10501e-06
9,6.95749e+11,1.1827e+11,0.145292,1.10069e-06
10,8.94194e+11,1.12283e+11,0.111561,1.10427e-06
11,7.01922e+11,1.65565e+11,0.190856,1.10435e-06
12,6.85321e+11,1.20206e+11,0.149226,1.10574e-06
13,7.75202e+11,1.36115e+11,0.149361,1.11019e-06
14,8.73466e+11,1.2901e+11,0.128691,1.12829e-06
15,9.20934e+11,9.75463e+10,0.0957764,1.13124e-06
16,9.72398e+11,4.50061e+10,0.0442362,1.13188e-06
17,9.84467e+11,3.67154e+10,0.0359538,1.19679e-06
18,8.20742e+11,0,0,1.20512e-06
19,9.00162e+11,0,0,1.20508e-06
20,8.12792e+11,0,0,1.20519e-06
21,9.5935e+11,0,0,1.20461e-06
22,8.0291e+11,0,0,1.20464e-06
23,1.00846e+12,0,0,1.20518e-06
24,8.55381e+11,0,0,1.20486e-06
25,9.97693e+11,0,0,1.20503e-06
26,9.9785e+11,1.67625e+07,1.67984e-05,1.20464e-06
27,1.01695e+12,2.42846e+09,0.0023823,1.20507e-06
28,1.00351e+12,2.64498e+08,0.000263503,1.20539e-06
29,1.00811e+12,1.29485e+08,0.000128427,1.20541e-06
30,8.17536e+11,7.66786e+07,9.37836e-05,1.20476e-06
31,1.01314e+12,1.54152e+08,0.00015213,1.20492e-06
32,1.00463e+12,1.07477e+07,1.06981e-05,1.20492e-06
33,1.01355e+12,2.85303e+08,0.000281408,1.20502e-06
34,1.00335e+12,1.60456e+08,0.000159894,1.20452e-06
35,1.01565e+12,3.58554e+08,0.000352903,1.20482e-06
36,1.01936e+12,1.32207e+07,1.29694e-05,1.20488e-06
37,8.58764e+11,4.96432e+08,0.000577744,1.20466e-06
38,1.01072e+12,4.81497e+09,0.00474133,1.2043e-06
39,9.16273e+11,1.79691e+08,0.000196072,1.20401e-06
40,1.01865e+12,4.11184e+08,0.000403491,1.20419e-06
41,1.01652e+12,1.40184e+08,0.000137887,1.20435e-06
42,1.01215e+12,7.47534e+07,7.38506e-05,1.20396e-06
43,1.01128e+12,2.52002e+09,0.00248572,1.20514e-06
44,1.01331e+12,3.88164e+08,0.000382918,1.2041e-06
45,9.12505e+11,1.16633e+08,0.0001278,1.20402e-06
46,1.00311e+12,5.1419e+08,0.000512334,1.20365e-06
47,8.11547e+11,8.54e+08,0.00105121,1.20289e-06
48,1.01877e+12,3.03585e+08,0.000297902,1.20308e-06
49,1.00975e+12,1.71715e+08,0.000170028,1.20383e-06
50,1.01547e+12,7.49782e+08,0.000737817,1.20283e-06
51,1.00876e+12,1.30754e+09,0.00129451,1.20299e-06
52,8.49525e+11,1.20836e+09,0.00142037,1.20288e-06
53,1.01443e+12,4.10249e+08,0.000404251,1.20248e-06
54,9.139e+11,8.76772e+08,0.000958455,1.20309e-06
55,9.12306e+11,5.20646e+08,0.000570367,1.20172e-06
56,1.00887e+12,6.93112e+08,0.000686544,1.20309e-06
57,1.01985e+12,6.95743e+08,0.000681738,1.20253e-06
58,9.57745e+11,9.13567e+08,0.000952964,1.20309e-06
59,9.9242e+11,9.93091e+08,0.000999675,1.20266e-06
60,1.01192e+12,3.70853e+08,0.00036635,1.20402e-06
61,1.00541e+12,4.11252e+08,0.000408872,1.20199e-06
62,1.01383e+12,2.80465e+08,0.000276563,1.20148e-06
63,8.60127e+11,1.89783e+08,0.000220597,1.20302e-06
64,1.00759e+12,7.06641e+07,7.01271e-05,1.20348e-06
