theta,success,failure,failRate,totLatency
0,7.17711e+11,2.48919e+11,0.257513,1.07346e-06
1,7.51907e+11,2.49509e+11,0.249156,1.07169e-06
2,7.88425e+11,2.28426e+11,0.22464,1.06844e-06
3,7.73352e+11,2.30185e+11,0.229373,1.06714e-06
4,7.00993e+11,3.10758e+11,0.307149,1.05925e-06
5,6.3978e+11,3.66354e+11,0.36412,1.06635e-06
6,7.14117e+11,2.43424e+11,0.254218,1.05471e-06
7,6.4479e+11,3.61313e+11,0.359121,1.09358e-06
8,6.7396e+11,1.41845e+11,0.173871,1.1141e-06
9,7.42105e+11,2.65036e+11,0.263157,1.11163e-06
10,7.72669e+11,1.37264e+11,0.150851,1.11332e-06
11,8.71993e+11,1.36649e+11,0.135478,1.12636e-06
12,8.2453e+11,1.28979e+11,0.135267,1.11844e-06
13,8.97595e+11,1.14139e+11,0.112815,1.11883e-06
14,7.04317e+11,9.31065e+10,0.116759,1.11989e-06
15,9.11665e+11,9.84329e+10,0.0974489,1.13078e-06
16,9.20158e+11,9.77019e+10,0.0959876,1.13327e-06
17,8.86573e+11,1.58663e+10,0.0175815,1.15062e-06
18,1.01866e+12,5.80417e+07,5.69752e-05,1.20598e-06
19,9.66614e+11,1.60265e+07,1.65798e-05,1.20612e-06
20,1.01658e+12,5.69395e+07,5.60075e-05,1.20598e-06
21,1.01544e+12,4.00329e+07,3.94225e-05,1.20598e-06
22,8.7098e+11,3.38272e+07,3.88366e-05,1.20572e-06
23,9.20504e+11,2.73921e+07,2.97568e-05,1.20544e-06
24,1.01753e+12,4.39316e+07,4.31728e-05,1.20606e-06
25,8.95132e+11,9.29868e+07,0.00010387,1.20584e-06
26,1.01498e+12,8.4795e+07,8.35368e-05,1.20566e-06
27,1.01595e+12,5.67341e+07,5.58405e-05,1.20454e-06
28,1.00771e+12,4.60174e+07,4.5663e-05,1.20643e-06
29,1.00426e+12,1.05523e+08,0.000105065,1.20712e-06
30,9.53697e+11,9.84471e+07,0.000103216,1.20621e-06
31,1.0112e+12,8.074e+07,7.98392e-05,1.206e-06
32,9.55302e+11,5.04417e+07,5.27991e-05,1.20723e-06
33,8.53289e+11,5.65387e+07,6.62554e-05,1.2072e-06
34,9.05744e+11,3.805e+07,4.20079e-05,1.20655e-06
35,1.00462e+12,5.00185e+07,4.97862e-05,1.20677e-06
36,1.01331e+12,8.87448e+06,8.75786e-06,1.2074e-06
37,9.08016e+11,2.47252e+07,2.72292e-05,1.20762e-06
38,9.67251e+11,1.10852e+07,1.14603e-05,1.20739e-06
39,9.37692e+11,1.30315e+07,1.38972e-05,1.20753e-06
40,1.01243e+12,0,0,1.20719e-06
41,9.69186e+11,0,0,1.20838e-06
42,9.67442e+11,0,0,1.20802e-06
43,8.20257e+11,0,0,1.20779e-06
44,1.01158e+12,0,0,1.2086e-06
45,1.01276e+12,0,0,1.20774e-06
46,8.13864e+11,0,0,1.20791e-06
47,1.01995e+12,0,0,1.20725e-06
48,8.17713e+11,0,0,1.20715e-06
49,1.01136e+12,0,0,1.20786e-06
50,9.03958e+11,0,0,1.2078e-06
51,9.70016e+11,2.34669e+08,0.000241864,1.20619e-06
52,1.00407e+12,2.87635e+08,0.000286386,1.20582e-06
53,9.64043e+11,3.22091e+08,0.000333993,1.20582e-06
54,8.13348e+11,8.67056e+08,0.0010649,1.20464e-06
55,1.0036e+12,1.282e+09,0.00127577,1.20426e-06
56,9.092e+11,1.6948e+09,0.00186059,1.20401e-06
57,1.00293e+12,4.07169e+08,0.000405812,1.20595e-06
58,9.99987e+11,2.15588e+09,0.00215127,1.20467e-06
59,8.47987e+11,1.29037e+09,0.00151938,1.20486e-06
60,1.00633e+12,1.03958e+09,0.00103198,1.2057e-06
61,9.70699e+11,7.65657e+08,0.000788147,1.20511e-06
62,8.51329e+11,1.20623e+09,0.00141487,1.20368e-06
63,9.17805e+11,1.03639e+09,0.00112793,1.20624e-06
64,9.64346e+11,4.96313e+08,0.000514398,1.20585e-06
65,9.5407e+11,6.54048e+08,0.000685064,1.20588e-06
66,1.01809e+12,7.02887e+08,0.000689919,1.2062e-06
67,9.10517e+11,5.08615e+08,0.000558288,1.20399e-06
68,1.0052e+12,9.81976e+07,9.76803e-05,1.20525e-06
69,1.01967e+12,2.12128e+08,0.000207993,1.20429e-06
70,1.00488e+12,8.13381e+08,0.000808779,1.20494e-06
71,1.01838e+12,5.90508e+08,0.000579512,1.20435e-06
72,1.00538e+12,9.94324e+08,0.000988023,1.20529e-06
73,9.00186e+11,3.08712e+08,0.000342825,1.20511e-06
74,9.15849e+11,2.04179e+09,0.00222444,1.2053e-06
75,1.0147e+12,8.89542e+08,0.000875887,1.20518e-06
76,1.01602e+12,2.39911e+09,0.00235571,1.19963e-06
77,9.99954e+11,6.88984e+08,0.000688542,1.20305e-06
78,1.0156e+12,6.84588e+08,0.000673617,1.20232e-06
79,1.01351e+12,5.4215e+08,0.000534634,1.20258e-06
80,9.15309e+11,8.72851e+08,0.000952705,1.19931e-06
81,1.01071e+12,8.26088e+08,0.000816664,1.20012e-06
82,1.01591e+12,7.29851e+08,0.000717906,1.1999e-06
83,1.00115e+12,2.04206e+09,0.00203557,1.20146e-06
84,9.63535e+11,4.05858e+08,0.00042104,1.2002e-06
85,1.00375e+12,5.27907e+08,0.000525657,1.20225e-06
86,1.00486e+12,4.02122e+08,0.000400015,1.20183e-06
87,1.00399e+12,4.80552e+08,0.000478413,1.20212e-06
88,1.01789e+12,4.89202e+08,0.000480375,1.20199e-06
89,9.55519e+11,2.75019e+08,0.000287739,1.20225e-06
90,1.00204e+12,1.00366e+09,0.00100062,1.20315e-06
91,1.01165e+12,7.32943e+08,0.000723982,1.20393e-06
