theta,success,failure,failRate,totLatency
0,7.28414e+11,2.87514e+11,0.283006,1.07462e-06
1,7.55206e+11,2.12302e+11,0.219431,1.07159e-06
2,6.88065e+11,2.29879e+11,0.250428,1.06303e-06
3,7.00926e+11,2.47369e+11,0.260857,1.06341e-06
4,6.11607e+11,1.98353e+11,0.244892,1.06447e-06
5,6.52151e+11,3.68673e+11,0.361152,1.06784e-06
6,7.07185e+11,3.06332e+11,0.302246,1.05446e-06
7,6.71095e+11,1.91704e+11,0.222188,1.08327e-06
8,8.46598e+11,1.65135e+11,0.16322,1.10202e-06
9,7.41949e+11,2.23695e+11,0.231653,1.1037e-06
10,7.78002e+11,1.74561e+11,0.183254,1.10481e-06
11,8.72094e+11,1.32637e+11,0.132012,1.1157e-06
12,7.80201e+11,2.26578e+11,0.225053,1.11035e-06
13,8.78908e+11,1.37158e+11,0.134989,1.11401e-06
14,8.42826e+11,1.23637e+11,0.127927,1.11022e-06
15,9.36885e+11,8.09108e+10,0.0794961,1.12875e-06
16,9.33763e+11,7.42862e+10,0.073693,1.12836e-06
17,8.74621e+11,8.09802e+10,0.0847426,1.12793e-06
18,8.99995e+11,0,0,1.20486e-06
19,9.11519e+11,0,0,1.20416e-06
20,8.08846e+11,0,0,1.20345e-06
21,1.0146e+12,0,0,1.2049e-06
22,1.01593e+12,0,0,1.20462e-06
23,8.14202e+11,0,0,1.20473e-06
24,9.5329e+11,0,0,1.20392e-06
25,8.55997e+11,0,0,1.20461e-06
26,1.00038e+12,0,0,1.20422e-06
27,8.57712e+11,0,0,1.20403e-06
28,1.00217e+12,0,0,1.20328e-06
29,1.00455e+12,0,0,1.20348e-06
30,9.16675e+11,1.05427e+07,1.15009e-05,1.20453e-06
31,1.01015e+12,4.49436e+06,4.4492e-06,1.20435e-06
32,1.01609e+12,3.45967e+08,0.000340374,1.20432e-06
33,8.04384e+11,7.36922e+06,9.16124e-06,1.20384e-06
34,1.00596e+12,1.96883e+08,0.000195677,1.20407e-06
35,1.01611e+12,4.414e+08,0.000434211,1.20388e-06
36,8.18303e+11,1.19677e+08,0.000146229,1.20448e-06
37,1.01873e+12,1.36292e+07,1.33785e-05,1.2038e-06
38,9.5973e+11,4.29903e+08,0.00044774,1.20301e-06
39,1.018e+12,2.11399e+08,0.000207618,1.20286e-06
40,1.00871e+12,2.9291e+08,0.000290297,1.20307e-06
41,8.58464e+11,7.5689e+07,8.81601e-05,1.20396e-06
42,1.00165e+12,2.56513e+08,0.000256025,1.20428e-06
43,1.01972e+12,2.0639e+08,0.000202357,1.20294e-06
44,8.1644e+11,1.36514e+08,0.000167179,1.20281e-06
45,8.15522e+11,1.34695e+08,0.000165137,1.20279e-06
46,1.01455e+12,1.15913e+09,0.00114121,1.20302e-06
47,9.64271e+11,4.72733e+08,0.000490009,1.20261e-06
48,9.68458e+11,2.46083e+08,0.000254033,1.20283e-06
49,1.00292e+12,2.97252e+08,0.000296298,1.20242e-06
50,1.01838e+12,4.33207e+08,0.000425209,1.20292e-06
51,1.00922e+12,1.21667e+08,0.00012054,1.2034e-06
52,1.00494e+12,5.79612e+08,0.000576432,1.20036e-06
53,1.01512e+12,5.20185e+08,0.000512173,1.20234e-06
54,1.01784e+12,4.43592e+08,0.000435627,1.20183e-06
55,8.09138e+11,3.73371e+08,0.00046123,1.20119e-06
56,8.51366e+11,5.18199e+08,0.000608298,1.20122e-06
57,9.08806e+11,2.19767e+08,0.000241761,1.20308e-06
58,1.01686e+12,3.48365e+08,0.00034247,1.20167e-06
59,1.01632e+12,2.5181e+08,0.000247705,1.20191e-06
60,1.01428e+12,3.87571e+08,0.000381969,1.20223e-06
61,1.01164e+12,1.21393e+08,0.000119982,1.20286e-06
62,1.01373e+12,6.23126e+07,6.14646e-05,1.20356e-06
63,9.95378e+11,3.14838e+07,3.16289e-05,1.20314e-06
64,1.00645e+12,0,0,1.2043e-06
65,1.00818e+12,0,0,1.20376e-06
66,1.01442e+12,0,0,1.2038e-06
67,9.12425e+11,0,0,1.20456e-06
68,1.01685e+12,0,0,1.20513e-06
69,9.0926e+11,0,0,1.20435e-06
70,9.55786e+11,0,0,1.20486e-06
71,8.61081e+11,0,0,1.20413e-06
72,1.01157e+12,0,0,1.20402e-06
73,8.11399e+11,0,0,1.20464e-06
74,1.00282e+12,0,0,1.20412e-06
75,9.66299e+11,0,0,1.20503e-06
76,1.01099e+12,0,0,1.20493e-06
77,9.0477e+11,0,0,1.20396e-06
78,1.01962e+12,0,0,1.20366e-06
79,1.0144e+12,0,0,1.20393e-06
80,8.61054e+11,0,0,1.20446e-06
81,8.16557e+11,0,0,1.20438e-06
82,9.05907e+11,0,0,1.2043e-06
83,1.01582e+12,0,0,1.20382e-06
84,1.01656e+12,0,0,1.20378e-06
85,9.64971e+11,5.56298e+07,5.76458e-05,1.20371e-06
86,9.61914e+11,5.50343e+07,5.72101e-05,1.20362e-06
87,1.01051e+12,1.21055e+08,0.000119781,1.2039e-06
88,8.09401e+11,7.96087e+08,0.000982584,1.1993e-06
89,1.00533e+12,3.86241e+08,0.000384048,1.20049e-06
90,8.07332e+11,1.68009e+09,0.00207672,1.19967e-06
91,9.98889e+11,3.9641e+08,0.000396693,1.19896e-06
92,9.65043e+11,8.24545e+08,0.000853684,1.19898e-06
93,1.00422e+12,2.87952e+08,0.00028666,1.20089e-06
94,8.05862e+11,4.41261e+08,0.000547265,1.20138e-06
95,1.01289e+12,1.60281e+08,0.000158216,1.20029e-06
96,1.01243e+12,1.59527e+08,0.000157544,1.20075e-06
97,9.09383e+11,3.99055e+08,0.000438627,1.20242e-06
98,1.00308e+12,3.35597e+08,0.000334456,1.2028e-06
99,8.01222e+11,3.41176e+08,0.000425638,1.20281e-06
100,1.01602e+12,1.19496e+09,0.00117473,1.20202e-06
101,1.0134e+12,0,0,1.20459e-06
102,1.00369e+12,7.43857e+07,7.41065e-05,1.20411e-06
103,1.00619e+12,1.23505e+08,0.000122729,1.20381e-06
104,1.01706e+12,4.65049e+07,4.57227e-05,1.2027e-06
105,1.02013e+12,0,0,1.20424e-06
106,1.02106e+12,0,0,1.20425e-06
107,1.01844e+12,0,0,1.20424e-06
108,9.58294e+11,0,0,1.20438e-06
109,9.16222e+11,0,0,1.20389e-06
110,1.00513e+12,0,0,1.20409e-06
111,9.6157e+11,0,0,1.20405e-06
112,8.55825e+11,0,0,1.20402e-06
113,8.15128e+11,0,0,1.20419e-06
114,1.01972e+12,0,0,1.20461e-06
115,8.12196e+11,1.10327e+06,1.35837e-06,1.20456e-06
116,1.01586e+12,0,0,1.20494e-06
117,1.00742e+12,4.49819e+06,4.46506e-06,1.20486e-06
118,8.07238e+11,0,0,1.20393e-06
119,1.02017e+12,2.00103e+06,1.96146e-06,1.20499e-06
120,1.01653e+12,0,0,1.20388e-06
121,9.17191e+11,1.38446e+06,1.50945e-06,1.204e-06
122,8.66781e+11,0,0,1.20399e-06
123,9.71203e+11,3.06242e+07,3.15312e-05,1.20454e-06
124,1.01823e+12,0,0,1.20442e-06
125,1.00444e+12,0,0,1.20443e-06
126,9.52758e+11,0,0,1.20414e-06
127,9.05875e+11,0,0,1.20499e-06
128,9.51777e+11,6.08724e+07,6.39525e-05,1.2036e-06
129,9.96526e+11,8.03667e+09,0.00800016,1.20393e-06
130,9.16368e+11,5.73066e+08,0.000624976,1.20417e-06
131,9.95095e+11,3.59556e+08,0.000361198,1.20361e-06
132,1.006e+12,3.24856e+07,3.22907e-05,1.20333e-06
133,8.67001e+11,6.57968e+08,0.000758326,1.20405e-06
134,1.01618e+12,2.56018e+08,0.000251878,1.20476e-06
135,9.54206e+11,3.67866e+07,3.85506e-05,1.20372e-06
136,1.00063e+12,5.10007e+08,0.000509427,1.20333e-06
137,8.15971e+11,1.29516e+09,0.00158475,1.2046e-06
138,9.11005e+11,8.93543e+08,0.000979872,1.20429e-06
139,1.00216e+12,4.55407e+09,0.00452368,1.20359e-06
140,9.20559e+11,3.65919e+08,0.000397338,1.20313e-06
141,1.0045e+12,9.86424e+08,0.000981041,1.20309e-06
142,1.01207e+12,5.91487e+08,0.00058409,1.20358e-06
143,1.00921e+12,5.68472e+09,0.00560128,1.20301e-06
144,1.00855e+12,6.1299e+08,0.000607426,1.20309e-06
145,8.54367e+11,3.20225e+09,0.0037341,1.20352e-06
146,8.1468e+11,1.82479e+09,0.00223488,1.20328e-06
147,8.98175e+11,6.64148e+09,0.00734014,1.20361e-06
148,9.99435e+11,2.67082e+09,0.00266521,1.20337e-06
149,8.56329e+11,1.90238e+09,0.00221663,1.20339e-06
150,8.62173e+11,7.52779e+08,0.000872357,1.20295e-06
151,1.0056e+12,1.1097e+09,0.0011023,1.20348e-06
