ratio,success,failure,failRate,totLatency
0,1.01654e+12,0,0,1.20579e-06
0.05,1.01568e+12,1.99647e+08,0.000196526,1.20591e-06
0.1,7.98399e+11,1.59434e+09,0.00199294,1.20435e-06
0.15,9.12063e+11,81903.6,8.98004e-08,1.20613e-06
0.2,8.60786e+11,0,0,1.20543e-06
0.25,9.09813e+11,4.38245e+08,0.000481456,1.20274e-06
0.3,1.00306e+12,1.57055e+07,1.56574e-05,1.20454e-06
0.35,9.84077e+11,2.88478e+10,0.0284797,1.2031e-06
0.4,9.02554e+11,7.07644e+09,0.00777946,1.20185e-06
0.45,1.01392e+12,1.65518e+09,0.0016298,1.19789e-06
0.5,9.99949e+11,2.86409e+08,0.000286341,1.20007e-06
0.55,9.29711e+11,7.15336e+10,0.0714447,1.19153e-06
0.6,8.01968e+11,9.6397e+09,0.0118773,1.19891e-06
0.65,9.0469e+11,1.80504e+09,0.00199123,1.19827e-06
0.7,1.01384e+12,6.58177e+09,0.00645007,1.19626e-06
0.75,8.31233e+11,3.57786e+09,0.00428583,1.1908e-06
0.8,9.11782e+11,4.18955e+09,0.00457389,1.1998e-06
0.85,9.92635e+11,1.86171e+10,0.0184099,1.19024e-06
0.9,7.53465e+11,4.3961e+10,0.0551286,1.16136e-06
0.95,8.97243e+11,2.05141e+10,0.0223524,1.19216e-06
1,1.00922e+12,1.10943e+10,0.0108734,1.19679e-06
2,9.59265e+11,5.1109e+10,0.0505842,1.11182e-06
3,8.65092e+11,1.52239e+11,0.149646,9.4533e-07
4,8.6386e+11,1.56563e+11,0.15343,9.4479e-07
5,7.29436e+11,1.76402e+11,0.194739,9.4632e-07
6,8.11182e+11,1.9115e+11,0.190705,8.2016e-07
7,5.32926e+11,3.34555e+11,0.385663,7.7451e-07
8,6.22369e+11,3.58793e+11,0.365682,7.5135e-07
9,6.33102e+11,3.83955e+11,0.377516,7.8269e-07
10,6.05719e+11,4.06454e+11,0.401565,6.7067e-07
12,5.04806e+11,5.02817e+11,0.499013,5.3993e-07
14,3.03349e+11,5.02191e+11,0.623422,4.8137e-07
16,4.51927e+11,5.48861e+11,0.548429,4.643e-07
18,2.59854e+11,6.57815e+11,0.716833,2.9428e-07
20,3.07437e+11,5.93906e+11,0.658913,2.8312e-07
25,1.3001e+11,6.84408e+11,0.840365,2.185e-07
30,2.34519e+11,7.83527e+11,0.769638,1.7797e-07
35,1.70077e+11,8.35144e+11,0.830806,1.2725e-07
40,1.86735e+11,8.17256e+11,0.814007,1.1348e-07
45,5.38163e+10,7.59516e+11,0.933832,9.175e-08
50,2.83477e+10,8.89427e+11,0.969113,6.768e-08
55,2.51774e+10,9.77767e+11,0.974896,4.155e-08
60,9.0374e+10,9.22805e+11,0.910802,3.825e-08
65,1.26275e+11,8.89915e+11,0.875737,3.486e-08
70,1.28914e+10,9.98689e+11,0.987256,3.252e-08
75,7.78629e+09,8.9562e+11,0.991381,3.205e-08
80,1.0403e+10,9.08395e+11,0.988678,1.333e-08
85,6.07394e+09,1.01027e+12,0.994024,1.08e-08
90,7.43374e+09,9.87646e+11,0.992529,6.48e-09
95,1.35451e+09,9.94611e+11,0.99864,3.25e-09
100,0,9.57203e+11,1,0
