ratio,success,failure,failRate,totLatency
0,1.0092e+12,0,0,1.20645e-06
0.05,8.6863e+11,65894.2,7.58599e-08,1.20592e-06
0.1,8.55105e+11,0,0,1.20513e-06
0.15,1.01178e+12,9.07439e+07,8.96795e-05,1.20605e-06
0.2,8.08638e+11,0,0,1.20552e-06
0.25,9.13179e+11,7.21767e+07,7.90327e-05,1.20502e-06
0.3,9.67731e+11,6.30868e+07,6.51862e-05,1.20262e-06
0.35,8.10799e+11,7.87985e+07,9.71768e-05,1.20295e-06
0.4,8.99435e+11,3.67875e+09,0.00407341,1.19833e-06
0.45,9.13998e+11,6.08536e+08,0.000665353,1.20495e-06
0.5,9.95442e+11,1.42549e+10,0.014118,1.1886e-06
0.55,8.903e+11,2.41664e+09,0.00270706,1.19645e-06
0.6,8.88509e+11,1.7464e+10,0.0192765,1.18973e-06
0.65,9.44125e+11,5.17989e+10,0.0520108,1.1453e-06
0.7,8.0178e+11,1.00074e+09,0.00124659,1.19615e-06
0.75,9.70448e+11,3.7702e+10,0.0373972,1.18592e-06
0.8,7.49457e+11,5.30181e+10,0.0660683,1.1299e-06
0.85,9.39799e+11,4.67229e+10,0.0473613,1.16389e-06
0.9,7.98011e+11,2.07153e+09,0.00258914,1.1997e-06
0.95,1.01354e+12,4.91404e+09,0.00482498,1.19617e-06
1,7.80141e+11,2.27192e+10,0.0282978,1.18525e-06
2,7.59864e+11,5.69521e+10,0.0697245,1.11032e-06
3,8.59925e+11,5.21846e+10,0.0572131,1.03986e-06
4,6.53777e+11,2.04658e+11,0.238408,9.0289e-07
5,7.5527e+11,2.44696e+11,0.244704,8.4084e-07
6,7.55876e+11,2.44187e+11,0.244172,8.6488e-07
7,7.19249e+11,2.95141e+11,0.290954,8.3373e-07
8,7.57035e+11,2.63938e+11,0.258516,8.0134e-07
9,6.82089e+11,3.3112e+11,0.326803,7.3509e-07
10,5.89275e+11,4.16567e+11,0.414148,5.6486e-07
12,5.24608e+11,4.91638e+11,0.483778,5.8898e-07
14,2.52957e+11,6.42593e+11,0.71754,3.9534e-07
16,2.48454e+11,5.69014e+11,0.696069,3.4003e-07
18,2.21123e+11,5.93722e+11,0.728631,3.448e-07
20,3.53764e+11,6.60783e+11,0.651308,3.0405e-07
25,1.68464e+11,6.95331e+11,0.804972,2.2286e-07
30,1.01792e+11,7.02179e+11,0.873388,1.5053e-07
35,1.92785e+11,8.1106e+11,0.807953,1.1904e-07
40,1.1979e+11,8.94126e+11,0.881854,1.0497e-07
45,1.56434e+11,8.57947e+11,0.845784,9.298e-08
50,3.71804e+10,7.81326e+11,0.954575,7.218e-08
55,1.19804e+11,8.80681e+11,0.880254,6.622e-08
60,3.33094e+10,7.84933e+11,0.959291,5.331e-08
65,1.38327e+10,8.03297e+11,0.983072,4.492e-08
70,2.43413e+10,9.9729e+11,0.976174,3.117e-08
75,2.04094e+10,9.98872e+11,0.979977,2.359e-08
80,9.79189e+09,8.51808e+11,0.988635,2.022e-08
85,5.61616e+09,1.00629e+12,0.99445,1.075e-08
90,2.90208e+09,1.01241e+12,0.997142,8.22e-09
95,2.19015e+09,1.00267e+12,0.99782,1.23e-09
100,0,8.19901e+11,1,0
