ratio,success,failure,failRate,totLatency
0,9.06384e+11,0,0,1.20809e-06
0.05,8.08419e+11,0,0,1.20811e-06
0.1,8.69224e+11,133809,1.53941e-07,1.20755e-06
0.15,9.20428e+11,1.9313e+07,2.09822e-05,1.20818e-06
0.2,9.97759e+11,2.82698e+06,2.83332e-06,1.20731e-06
0.25,1.01398e+12,1.14061e+07,1.12487e-05,1.20665e-06
0.3,1.01833e+12,3.27533e+07,3.21629e-05,1.20734e-06
0.35,1.01535e+12,5.33678e+08,0.000525333,1.20347e-06
0.4,1.01216e+12,6.59133e+09,0.00647001,1.2048e-06
0.45,1.01235e+12,2.64587e+09,0.00260677,1.19452e-06
0.5,9.07855e+11,2.01279e+08,0.000221659,1.20365e-06
0.55,1.01813e+12,7.01636e+08,0.000688664,1.20154e-06
0.6,8.50343e+11,1.77305e+10,0.0204251,1.20467e-06
0.65,8.03462e+11,1.51875e+09,0.00188669,1.20389e-06
0.7,9.10472e+11,1.00201e+10,0.0108856,1.18791e-06
0.75,9.35638e+11,8.41944e+10,0.082557,1.17541e-06
0.8,8.74811e+11,3.35258e+10,0.036909,1.17316e-06
0.85,1.01141e+12,2.58705e+09,0.00255134,1.19388e-06
0.9,1.00368e+12,1.4342e+09,0.0014269,1.19865e-06
0.95,8.97395e+11,9.83751e+09,0.0108434,1.15954e-06
1,8.06068e+11,8.7749e+09,0.0107688,1.17222e-06
2,9.79271e+11,4.08598e+10,0.0400535,1.15339e-06
3,9.08571e+11,9.5063e+10,0.0947188,1.0492e-06
4,7.67275e+11,1.48089e+11,0.161781,1.00679e-06
5,7.36124e+11,2.24134e+11,0.23341,8.442e-07
6,5.23328e+11,2.87213e+11,0.354347,7.9804e-07
7,6.83278e+11,1.75478e+11,0.20434,8.6407e-07
8,6.85445e+11,2.31673e+11,0.25261,7.0127e-07
9,6.3785e+11,3.23812e+11,0.336721,6.4329e-07
10,6.25838e+11,3.89714e+11,0.383746,6.0841e-07
12,4.32057e+11,4.76171e+11,0.524286,4.753e-07
14,5.66124e+11,4.36652e+11,0.435443,5.2012e-07
16,4.78971e+11,5.35569e+11,0.527893,4.4558e-07
18,4.63335e+11,5.47922e+11,0.541823,4.0935e-07
20,3.11012e+11,5.99971e+11,0.658597,2.8222e-07
25,2.68854e+11,6.34888e+11,0.70251,2.2672e-07
30,1.34044e+11,7.56757e+11,0.849524,1.7628e-07
35,1.84221e+11,8.28399e+11,0.818075,1.1395e-07
40,7.50282e+10,7.36391e+11,0.907535,1.1464e-07
45,6.86539e+10,8.39948e+11,0.92444,8.721e-08
50,5.19468e+10,7.65425e+11,0.936447,5.62e-08
55,8.3294e+10,9.3259e+11,0.918008,5.743e-08
60,8.24276e+10,9.27355e+11,0.918371,4.973e-08
65,1.33646e+11,7.78034e+11,0.853407,3.344e-08
70,1.20264e+11,8.98248e+11,0.881922,2.745e-08
75,5.90582e+09,1.01079e+12,0.994191,1.721e-08
80,5.60396e+10,8.47267e+11,0.937962,1.231e-08
85,4.61723e+09,1.00857e+12,0.995443,9.06e-09
90,7.31487e+09,8.09004e+11,0.991039,6.53e-09
95,1.98202e+08,1.0102e+12,0.999804,1.83e-09
100,0,1.01947e+12,1,0
