ratio,success,failure,failRate,totLatency
0,1.01398e+12,0,0,1.20681e-06
0.05,9.57336e+11,458.766,4.79211e-10,1.20711e-06
0.1,8.54814e+11,0,0,1.20686e-06
0.15,9.03997e+11,3.52568e+07,3.89995e-05,1.2066e-06
0.2,9.5914e+11,1.37633e+08,0.000143475,1.20587e-06
0.25,9.95893e+11,2.16395e+07,2.17282e-05,1.20584e-06
0.3,9.83729e+11,3.2914e+10,0.0323751,1.20325e-06
0.35,9.87901e+11,2.88735e+10,0.0283971,1.20143e-06
0.4,1.01289e+12,1.24292e+08,0.000122696,1.20551e-06
0.45,1.01107e+12,3.25321e+09,0.00320727,1.20189e-06
0.5,1.00633e+12,4.85488e+09,0.00480119,1.20186e-06
0.55,9.91595e+11,2.57759e+09,0.00259269,1.19339e-06
0.6,7.93048e+11,2.18953e+10,0.0268673,1.19157e-06
0.65,1.0174e+12,8.36892e+08,0.000821902,1.20102e-06
0.7,1.00907e+12,4.4725e+09,0.00441272,1.201e-06
0.75,1.00678e+12,7.22638e+08,0.000717254,1.19873e-06
0.8,9.89871e+11,2.69217e+10,0.0264771,1.17655e-06
0.85,9.9637e+11,8.01567e+09,0.00798067,1.16039e-06
0.9,1.01149e+12,5.60269e+09,0.00550855,1.19763e-06
0.95,9.93728e+11,7.2677e+09,0.00726047,1.19495e-06
1,9.38898e+11,6.50324e+10,0.0647778,1.16246e-06
2,9.96201e+11,2.43842e+10,0.0238924,1.13033e-06
3,7.80509e+11,1.36457e+11,0.148813,1.03388e-06
4,7.51689e+11,2.58667e+11,0.256015,9.6354e-07
5,6.98861e+11,3.08888e+11,0.306513,8.4805e-07
6,5.68541e+11,4.43133e+11,0.43802,8.3205e-07
7,6.19038e+11,2.80978e+11,0.312192,7.5951e-07
8,6.68098e+11,3.43048e+11,0.339267,7.0735e-07
9,7.39312e+11,2.657e+11,0.264375,7.3214e-07
10,5.66602e+11,4.29876e+11,0.431395,5.1699e-07
12,5.19653e+11,4.9654e+11,0.488627,5.6108e-07
14,3.63749e+11,5.39222e+11,0.597165,4.8541e-07
16,4.81473e+11,5.38719e+11,0.528056,4.4304e-07
18,2.63972e+11,6.00331e+11,0.694584,2.611e-07
20,3.99123e+11,6.17717e+11,0.607487,3.364e-07
25,2.78635e+11,6.42098e+11,0.697377,2.3689e-07
30,1.03893e+11,7.97007e+11,0.884679,1.6921e-07
35,2.54873e+11,7.60573e+11,0.749004,1.5454e-07
40,1.22566e+11,8.95249e+11,0.879579,9.511e-08
45,1.48424e+11,8.65046e+11,0.853549,7.902e-08
50,1.45706e+11,8.53157e+11,0.854128,6.548e-08
55,1.28012e+11,8.36644e+11,0.867298,6.051e-08
60,7.91799e+10,9.31017e+11,0.921619,4.968e-08
65,8.32759e+10,8.70605e+11,0.912698,3.015e-08
70,1.97554e+10,8.92948e+11,0.978355,2.555e-08
75,1.07964e+11,8.84137e+11,0.891176,2.077e-08
80,1.02769e+10,9.53826e+11,0.98934,1.793e-08
85,2.37337e+09,1.01535e+12,0.997668,8.68e-09
90,1.22312e+09,8.0099e+11,0.998475,6.22e-09
95,4.86041e+08,1.01296e+12,0.99952,2.04e-09
100,0,1.00015e+12,1,0
