ratio,success,failure,failRate,totLatency
0,1.0176e+12,0,0,1.20561e-06
0.05,1.01603e+12,0,0,1.20562e-06
0.1,8.02012e+11,6.28169e+06,7.83234e-06,1.2056e-06
0.15,1.01671e+12,50599.6,4.9768e-08,1.20538e-06
0.2,1.01973e+12,1.15304e+07,1.13072e-05,1.20512e-06
0.25,8.67199e+11,1.42554e+08,0.000164357,1.20548e-06
0.3,1.01071e+12,1.82047e+08,0.000180086,1.20511e-06
0.35,8.15186e+11,7.50387e+08,0.000919664,1.20266e-06
0.4,1.0056e+12,3.1827e+06,3.16498e-06,1.205e-06
0.45,1.0028e+12,1.27884e+09,0.00127365,1.20578e-06
0.5,8.62662e+11,4.94887e+08,0.000573345,1.20398e-06
0.55,1.01097e+12,8.78567e+09,0.00861548,1.18192e-06
0.6,1.0081e+12,3.08924e+09,0.00305506,1.19174e-06
0.65,8.3541e+11,3.22205e+10,0.0371363,1.17932e-06
0.7,8.89014e+11,9.04783e+09,0.0100748,1.16469e-06
0.75,8.00086e+11,2.87481e+09,0.00358027,1.20037e-06
0.8,8.12017e+11,3.58094e+09,0.00439058,1.17961e-06
0.85,1.00556e+12,2.98228e+09,0.00295704,1.1946e-06
0.9,9.35217e+11,8.22477e+10,0.0808359,1.18848e-06
0.95,9.58483e+11,7.09736e+09,0.00735036,1.18735e-06
1,9.87905e+11,2.83873e+10,0.0279322,1.1237e-06
2,8.60821e+11,1.56265e+11,0.15364,1.07093e-06
3,8.83355e+11,1.29566e+11,0.127913,1.00165e-06
4,7.52509e+11,2.15762e+11,0.222832,9.5623e-07
5,6.86426e+11,3.21773e+11,0.319156,8.5495e-07
6,7.2646e+11,2.86799e+11,0.283046,8.0548e-07
7,5.03157e+11,3.09713e+11,0.381012,7.7003e-07
8,5.57222e+11,3.56611e+11,0.390236,7.1357e-07
9,6.97905e+11,3.08459e+11,0.306509,6.7912e-07
10,5.61339e+11,4.5568e+11,0.448055,6.0577e-07
12,5.28746e+11,4.73688e+11,0.472538,5.117e-07
14,3.90262e+11,5.5114e+11,0.585446,4.122e-07
16,3.99835e+11,5.45713e+11,0.577139,3.7637e-07
18,3.1275e+11,6.00076e+11,0.657383,3.0643e-07
20,3.74477e+11,6.34877e+11,0.628994,3.084e-07
25,3.61595e+11,6.50737e+11,0.64281,2.1563e-07
30,2.06588e+11,8.04403e+11,0.795658,1.8277e-07
35,1.85772e+11,7.32499e+11,0.797693,1.2864e-07
40,7.39843e+10,7.25472e+11,0.907457,1.0351e-07
45,9.05049e+10,9.2712e+11,0.911063,7.783e-08
50,3.81074e+10,7.76871e+11,0.953241,5.438e-08
55,3.11103e+10,9.7612e+11,0.969113,4.374e-08
60,3.50022e+10,9.71482e+11,0.965223,5.192e-08
65,1.2359e+11,8.79806e+11,0.876829,3.984e-08
70,7.56968e+09,1.00401e+12,0.992517,3.043e-08
75,1.99514e+10,9.2918e+11,0.978979,2.178e-08
80,6.44445e+10,9.50381e+11,0.936497,1.24e-08
85,1.29749e+10,7.82116e+11,0.983681,9.48e-09
90,3.68271e+09,8.96528e+11,0.995909,6.7e-09
95,3.0209e+09,8.54005e+11,0.996475,3.8e-09
100,0,1.01617e+12,1,0
