ratio,success,failure,failRate,totLatency
0,9.16768e+11,0,0,1.20663e-06
0.05,1.01736e+12,0,0,1.20647e-06
0.1,8.15253e+11,106330,1.30426e-07,1.20571e-06
0.15,1.00651e+12,5.816e+07,5.77804e-05,1.20565e-06
0.2,8.07766e+11,3.28091e+06,4.06169e-06,1.2052e-06
0.25,1.00663e+12,6.52884e+08,0.000648164,1.20217e-06
0.3,1.01545e+12,9.23492e+07,9.09356e-05,1.20505e-06
0.35,1.01944e+12,2.22309e+08,0.000218023,1.20432e-06
0.4,1.01002e+12,3.65552e+07,3.61911e-05,1.20542e-06
0.45,9.12632e+11,2.3638e+08,0.000258942,1.20602e-06
0.5,8.9989e+11,9.12421e+08,0.0010129,1.20305e-06
0.55,7.99792e+11,1.87494e+09,0.0023388,1.19804e-06
0.6,9.77459e+11,3.79553e+10,0.0373792,1.16643e-06
0.65,7.59031e+11,5.81258e+10,0.0711318,1.18363e-06
0.7,1.00074e+12,1.61806e+10,0.0159114,1.16667e-06
0.75,9.62814e+11,1.92668e+09,0.0019971,1.19303e-06
0.8,9.61803e+11,3.94263e+09,0.00408247,1.18481e-06
0.85,9.90188e+11,2.67307e+10,0.0262859,1.158e-06
0.9,1.00026e+12,4.97655e+09,0.00495064,1.18713e-06
0.95,1.00061e+12,1.35003e+10,0.0133124,1.18234e-06
1,9.8186e+11,2.57226e+09,0.00261294,1.18573e-06
2,9.36198e+11,7.62245e+10,0.0752892,1.08142e-06
3,7.78307e+11,2.36233e+11,0.232847,9.1947e-07
4,8.49732e+11,1.6574e+11,0.163215,9.8651e-07
5,7.02485e+11,3.13811e+11,0.308779,9.2457e-07
6,4.87847e+11,2.62612e+11,0.349935,8.4058e-07
7,7.21547e+11,2.48425e+11,0.256115,7.3294e-07
8,6.85145e+11,3.31934e+11,0.32636,6.7724e-07
9,4.88371e+11,3.79894e+11,0.437532,7.5772e-07
10,6.50934e+11,3.49487e+11,0.34934,6.1146e-07
12,5.9541e+11,4.23822e+11,0.415825,5.2053e-07
14,5.1118e+11,4.47261e+11,0.466655,4.5879e-07
16,5.1293e+11,4.83665e+11,0.485318,3.8909e-07
18,3.83434e+11,5.73714e+11,0.5994,3.6964e-07
20,3.74914e+11,6.29874e+11,0.626872,4.2229e-07
25,1.46704e+11,8.73196e+11,0.856158,1.9968e-07
30,2.82903e+11,7.19036e+11,0.717644,1.3044e-07
35,2.30611e+11,7.3446e+11,0.761042,1.4958e-07
40,1.85282e+11,7.24762e+11,0.796403,1.2713e-07
45,5.01331e+10,9.53738e+11,0.95006,9.617e-08
50,5.5052e+10,9.57217e+11,0.945615,6.965e-08
55,1.38762e+11,8.70069e+11,0.862453,6.704e-08
60,8.30059e+10,9.28682e+11,0.917953,5.971e-08
65,6.87303e+10,8.77515e+11,0.927365,3.837e-08
70,6.82658e+10,9.41212e+11,0.932375,3.045e-08
75,6.53937e+10,9.27638e+11,0.934147,2.048e-08
80,5.33042e+10,9.00876e+11,0.944136,1.339e-08
85,6.44848e+10,9.46808e+11,0.936235,1.035e-08
90,6.52924e+09,9.92629e+11,0.993465,6.66e-09
95,8.49984e+08,1.01258e+12,0.999161,3.26e-09
100,0,1.00646e+12,1,0
