ratio,success,failure,failRate,totLatency
0,1.01901e+12,0,0,1.20714e-06
0.05,9.99969e+11,8.23068e+06,8.23086e-06,1.20686e-06
0.1,9.99417e+11,0,0,1.20719e-06
0.15,1.00703e+12,1.19471e+08,0.000118622,1.20479e-06
0.2,8.02583e+11,2.51387e+07,3.13213e-05,1.2065e-06
0.25,1.01042e+12,3.50907e+08,0.000347168,1.2063e-06
0.3,9.68308e+11,3.92794e+08,0.000405485,1.2041e-06
0.35,8.06167e+11,2.89402e+08,0.000358857,1.20311e-06
0.4,9.16749e+11,7.32912e+08,0.00079883,1.20481e-06
0.45,1.01554e+12,4.5953e+08,0.000452293,1.20527e-06
0.5,8.05549e+11,1.10514e+10,0.0135334,1.15918e-06
0.55,8.39846e+11,2.47289e+10,0.0286024,1.20215e-06
0.6,1.00172e+12,3.27144e+08,0.000326474,1.19918e-06
0.65,9.12041e+11,2.27644e+09,0.00248977,1.2022e-06
0.7,9.65333e+11,6.59647e+08,0.00068287,1.20414e-06
0.75,9.97874e+11,3.48018e+09,0.00347547,1.20103e-06
0.8,9.86208e+11,2.93518e+10,0.0289021,1.14077e-06
0.85,8.89996e+11,1.02836e+10,0.0114226,1.18891e-06
0.9,8.1655e+11,8.85625e+10,0.097847,1.17022e-06
0.95,9.95856e+11,5.10507e+09,0.00510017,1.19328e-06
1,9.98882e+11,1.74464e+10,0.0171661,1.18133e-06
2,8.62944e+11,4.6631e+10,0.0512669,1.12499e-06
3,8.62422e+11,1.53526e+11,0.151116,1.07282e-06
4,5.98153e+11,2.20546e+11,0.269386,1.05936e-06
5,7.80178e+11,2.35622e+11,0.231957,9.2051e-07
6,8.38873e+11,1.68154e+11,0.166981,9.3239e-07
7,6.44336e+11,3.52148e+11,0.35339,7.0605e-07
8,7.3561e+11,2.80908e+11,0.276344,7.2795e-07
9,4.92494e+11,2.97304e+11,0.37643,6.9923e-07
10,6.45954e+11,3.68224e+11,0.363077,7.0015e-07
12,3.76795e+11,4.38347e+11,0.537755,5.0278e-07
14,4.92942e+11,5.24182e+11,0.515357,4.3548e-07
16,2.43466e+11,7.65882e+11,0.758789,3.9136e-07
18,2.46896e+11,6.18287e+11,0.714632,3.4443e-07
20,3.15911e+11,6.96937e+11,0.688096,2.7683e-07
25,2.79107e+11,7.28679e+11,0.72305,2.1468e-07
30,2.07572e+11,7.94728e+11,0.792904,1.7818e-07
35,2.31617e+11,7.34685e+11,0.760306,1.3983e-07
40,1.38232e+11,8.66192e+11,0.862377,1.3346e-07
45,4.75796e+10,8.59846e+11,0.947566,1.001e-07
50,3.00207e+10,8.27946e+11,0.96501,7.345e-08
55,4.09992e+10,7.68869e+11,0.949375,6.306e-08
60,3.0218e+10,7.71611e+11,0.962314,5.486e-08
65,3.19723e+10,9.82916e+11,0.968497,4.024e-08
70,6.05158e+10,9.43121e+11,0.939703,3.482e-08
75,8.62642e+09,9.99039e+11,0.991439,2.29e-08
80,7.34399e+09,1.0085e+12,0.992771,2.002e-08
85,1.36977e+10,7.88296e+11,0.98292,1.266e-08
90,5.28829e+10,9.64452e+11,0.948018,7.36e-09
95,3.03515e+09,1.00787e+12,0.996998,2.48e-09
100,0,1.0038e+12,1,0
