ratio,success,failure,failRate,totLatency
0,1.01717e+12,0,0,1.20733e-06
0.05,1.02046e+12,115542,1.13225e-07,1.20744e-06
0.1,1.00377e+12,0,0,1.20638e-06
0.15,1.00169e+12,1.56865e+09,0.00156356,1.20511e-06
0.2,8.02993e+11,2.2928e+08,0.00028545,1.20732e-06
0.25,1.01043e+12,2.14169e+08,0.000211913,1.20447e-06
0.3,9.16056e+11,1.00555e+08,0.000109758,1.20653e-06
0.35,1.01651e+12,5.91386e+08,0.000581441,1.20235e-06
0.4,1.01286e+12,6.05045e+06,5.97358e-06,1.20592e-06
0.45,8.10322e+11,4.36087e+10,0.0510683,1.15042e-06
0.5,9.6812e+11,5.84851e+06,6.04107e-06,1.20668e-06
0.55,8.13765e+11,4.00665e+08,0.000492117,1.2018e-06
0.6,9.07194e+11,2.26056e+09,0.00248562,1.19998e-06
0.65,1.01236e+12,3.79815e+09,0.00373776,1.20395e-06
0.7,9.2937e+11,3.79686e+10,0.0392506,1.18986e-06
0.75,9.76548e+11,1.17821e+10,0.0119213,1.18927e-06
0.8,9.85994e+11,2.68128e+10,0.0264738,1.16143e-06
0.85,8.04997e+11,6.01267e+09,0.0074138,1.1918e-06
0.9,7.8729e+11,5.92374e+09,0.00746802,1.19765e-06
0.95,8.12992e+11,4.77357e+09,0.00583733,1.19223e-06
1,9.88031e+11,1.10364e+10,0.0110467,1.16046e-06
2,7.94187e+11,2.32719e+10,0.0284686,1.15563e-06
3,8.23446e+11,1.33413e+11,0.139428,1.03349e-06
4,7.76445e+11,1.31731e+11,0.14505,1.03969e-06
5,8.26545e+11,1.35248e+11,0.140621,9.8993e-07
6,8.12636e+11,1.97902e+11,0.195839,8.9403e-07
7,6.28081e+11,3.28158e+11,0.343176,7.9985e-07
8,6.22265e+11,3.87602e+11,0.383815,6.6869e-07
9,6.17436e+11,3.90963e+11,0.387706,5.6564e-07
10,6.34457e+11,3.87992e+11,0.379473,6.0321e-07
12,3.3507e+11,4.84114e+11,0.590971,4.8942e-07
14,4.20868e+11,5.83617e+11,0.581011,4.1081e-07
16,5.06047e+11,4.90951e+11,0.492429,3.7427e-07
18,3.67434e+11,4.28624e+11,0.538433,3.4128e-07
20,3.63759e+11,6.49054e+11,0.640843,3.0488e-07
25,2.85015e+11,6.7621e+11,0.703488,2.0827e-07
30,1.37216e+11,6.69673e+11,0.829944,1.6059e-07
35,2.08029e+11,7.94867e+11,0.792572,1.2895e-07
40,2.09856e+11,7.48375e+11,0.780996,9.099e-08
45,1.54661e+11,8.02902e+11,0.838485,8.166e-08
50,1.01968e+11,7.5488e+11,0.880996,6.714e-08
55,1.02913e+11,9.05288e+11,0.897924,5.806e-08
60,1.44047e+11,7.67284e+11,0.841938,4.557e-08
65,7.7397e+10,9.38557e+11,0.923818,4.037e-08
70,6.81514e+10,9.359e+11,0.932124,3.051e-08
75,5.03053e+09,8.98676e+11,0.994433,2.196e-08
80,1.09442e+10,1.0084e+12,0.989263,1.198e-08
85,8.90676e+09,9.99477e+11,0.991167,7.35e-09
90,2.09523e+09,9.13368e+11,0.997711,4.43e-09
95,7.16601e+07,1.02123e+12,0.99993,1.86e-09
100,0,1.01896e+12,1,0
