ratio,success,failure,failRate,totLatency
0,9.95673e+11,0,0,1.20708e-06
0.05,1.00203e+12,204458,2.04044e-07,1.20675e-06
0.1,1.00028e+12,0,0,1.20769e-06
0.15,8.66855e+11,2.41948e+07,2.79102e-05,1.20653e-06
0.2,9.17153e+11,1.54849e+07,1.68834e-05,1.20614e-06
0.25,1.00247e+12,4.13265e+08,0.000412076,1.20529e-06
0.3,8.08844e+11,7.35109e+08,0.000908014,1.20578e-06
0.35,8.03962e+11,6.6211e+06,8.23552e-06,1.20633e-06
0.4,1.00883e+12,1.45082e+08,0.000143791,1.20497e-06
0.45,1.0078e+12,3.27112e+08,0.000324474,1.20413e-06
0.5,9.62761e+11,1.52895e+09,0.00158557,1.20219e-06
0.55,8.15474e+11,3.02479e+08,0.000370787,1.20575e-06
0.6,9.51119e+11,6.06117e+09,0.00633232,1.20138e-06
0.65,8.6261e+11,2.87849e+09,0.00332586,1.20131e-06
0.7,9.6767e+11,2.65178e+10,0.0266729,1.1852e-06
0.75,1.00601e+12,9.45505e+09,0.00931108,1.18344e-06
0.8,9.9774e+11,1.26286e+10,0.012499,1.18004e-06
0.85,8.67728e+11,2.99018e+10,0.033312,1.14745e-06
0.9,8.1361e+11,4.35353e+09,0.0053224,1.19517e-06
0.95,7.76646e+11,3.98505e+10,0.0488067,1.18562e-06
1,9.18193e+11,9.97284e+10,0.0979726,1.17369e-06
2,8.5075e+11,1.51273e+11,0.150968,1.09284e-06
3,9.11495e+11,9.33038e+10,0.0928581,9.9792e-07
4,8.5847e+11,1.59299e+11,0.156518,9.4492e-07
5,7.38886e+11,2.67912e+11,0.266103,9.0049e-07
6,7.41089e+11,2.76815e+11,0.271946,7.6695e-07
7,5.67663e+11,2.98315e+11,0.344483,6.9137e-07
8,6.74114e+11,2.94867e+11,0.304306,6.8839e-07
9,6.12286e+11,3.99162e+11,0.394644,6.101e-07
10,5.1299e+11,4.88004e+11,0.48752,6.719e-07
12,4.7084e+11,5.44584e+11,0.536312,6.2627e-07
14,4.83774e+11,5.22474e+11,0.51923,5.1608e-07
16,3.69139e+11,6.50065e+11,0.637816,4.1292e-07
18,3.6822e+11,6.22777e+11,0.628435,3.2465e-07
20,3.06537e+11,7.1256e+11,0.699207,3.1505e-07
25,2.45049e+11,6.67774e+11,0.731548,2.3626e-07
30,2.23996e+11,7.71201e+11,0.774923,1.9138e-07
35,1.61886e+11,7.99929e+11,0.831687,1.2546e-07
40,1.40859e+11,8.66124e+11,0.860117,9.632e-08
45,2.60279e+11,7.49039e+11,0.742124,8.122e-08
50,3.43543e+10,9.68325e+11,0.965737,7.443e-08
55,2.13064e+10,9.85367e+11,0.978835,5.522e-08
60,8.83452e+10,9.24065e+11,0.912738,4.749e-08
65,7.22605e+10,9.40667e+11,0.928662,3.926e-08
70,3.52126e+10,7.63088e+11,0.955891,2.922e-08
75,8.70836e+09,8.59584e+11,0.989971,2.258e-08
80,1.16159e+11,8.98658e+11,0.885537,1.828e-08
85,4.30329e+09,9.99817e+11,0.995714,1.452e-08
90,1.53313e+09,1.00679e+12,0.99848,1.161e-08
95,1.08268e+09,9.06942e+11,0.998808,3.85e-09
100,0,1.00066e+12,1,0
