ratio,success,failure,failRate,totLatency
0,8.12587e+11,0,0,1.20567e-06
0.05,1.00849e+12,0,0,1.20631e-06
0.1,9.64634e+11,111901,1.16003e-07,1.20533e-06
0.15,1.01799e+12,1.10225e+08,0.000108265,1.20646e-06
0.2,9.10192e+11,0,0,1.2056e-06
0.25,1.00692e+12,6.52343e+06,6.47856e-06,1.20501e-06
0.3,1.01645e+12,8.38881e+08,0.000824624,1.20277e-06
0.35,1.01153e+12,6.75183e+08,0.000667043,1.20371e-06
0.4,8.5719e+11,7.25074e+09,0.00838779,1.20163e-06
0.45,1.01047e+12,1.56385e+09,0.00154525,1.20226e-06
0.5,8.60912e+11,2.04759e+09,0.00237275,1.19026e-06
0.55,9.68284e+11,1.09444e+08,0.000113016,1.2031e-06
0.6,1.01883e+12,9.6166e+08,0.000942997,1.19907e-06
0.65,9.92197e+11,4.16613e+09,0.00418133,1.19853e-06
0.7,9.73945e+11,4.06762e+10,0.0400901,1.18898e-06
0.75,8.90977e+11,5.87491e+09,0.00655059,1.1849e-06
0.8,8.65576e+11,4.68582e+09,0.00538438,1.19947e-06
0.85,9.951e+11,2.07082e+10,0.020386,1.18195e-06
0.9,9.65796e+11,4.7022e+10,0.0464269,1.17444e-06
0.95,9.45873e+11,6.76835e+10,0.0667782,1.15907e-06
1,8.83715e+11,1.91022e+10,0.0211585,1.16815e-06
2,8.69176e+11,4.56599e+10,0.0499105,1.09098e-06
3,8.59966e+11,1.50762e+11,0.149162,1.05136e-06
4,6.8007e+11,1.81577e+11,0.210732,9.5138e-07
5,8.20711e+11,1.94556e+11,0.19163,1.00253e-06
6,7.55059e+11,2.54843e+11,0.252344,8.7688e-07
7,7.03067e+11,3.1038e+11,0.306262,7.7179e-07
8,7.09043e+11,3.08301e+11,0.303045,7.3336e-07
9,6.94737e+11,3.20697e+11,0.315823,7.321e-07
10,5.67809e+11,3.93453e+11,0.409309,6.0079e-07
12,5.61961e+11,4.26869e+11,0.431691,5.4166e-07
14,4.84147e+11,4.84819e+11,0.500347,4.6462e-07
16,4.54451e+11,5.61985e+11,0.552898,3.6407e-07
18,3.12698e+11,5.89548e+11,0.653423,2.868e-07
20,3.9063e+11,6.2018e+11,0.613548,2.6815e-07
25,2.17836e+11,7.77561e+11,0.781157,2.0957e-07
30,1.83784e+11,7.26249e+11,0.798047,1.7233e-07
35,6.19138e+10,7.45532e+11,0.923321,1.439e-07
40,5.09088e+10,8.6833e+11,0.944618,1.049e-07
45,3.61279e+10,7.75506e+11,0.955487,7.558e-08
50,6.77429e+10,9.41613e+11,0.932885,6.568e-08
55,2.70162e+10,9.8896e+11,0.973409,4.522e-08
60,1.24963e+11,7.81325e+11,0.862116,4.484e-08
65,1.51764e+10,9.93465e+11,0.984954,3.475e-08
70,6.16429e+10,7.873e+11,0.927389,2.043e-08
75,5.61854e+10,9.47197e+11,0.944004,1.483e-08
80,6.11775e+09,9.97824e+11,0.993906,1.165e-08
85,1.35548e+10,9.9923e+11,0.986616,1.454e-08
90,2.77266e+09,1.01194e+12,0.997268,9.39e-09
95,1.09388e+09,1.01667e+12,0.998925,2.44e-09
100,0,9.15009e+11,1,0
