theta,success,failure,failRate,totLatency
0,5.01829e+11,5.11529e+11,0.504786,7.4524e-07
1,4.45404e+11,3.71994e+11,0.455096,7.4754e-07
2,5.49594e+11,4.04526e+11,0.423978,7.8987e-07
3,4.34255e+11,3.77892e+11,0.4653,7.9013e-07
4,4.64331e+11,3.90442e+11,0.456779,7.8895e-07
5,4.27949e+11,5.32942e+11,0.554633,7.9225e-07
6,5.67942e+11,4.48554e+11,0.441274,8.1712e-07
7,6.00561e+11,4.14532e+11,0.408369,8.2703e-07
8,6.17835e+11,3.85848e+11,0.384432,8.5501e-07
9,6.34535e+11,3.86103e+11,0.378296,8.7387e-07
10,7.2273e+11,2.81439e+11,0.280271,8.9795e-07
11,6.64585e+11,3.44929e+11,0.341678,8.9944e-07
12,6.67083e+11,2.50118e+11,0.272697,9.9925e-07
13,8.02376e+11,2.04845e+11,0.203376,1.10722e-06
14,7.88154e+11,1.72609e+11,0.179658,1.12494e-06
15,9.74192e+11,4.29456e+10,0.042222,1.135e-06
16,9.6896e+11,4.41667e+10,0.0435944,1.13526e-06
17,9.97025e+11,8.57966e+09,0.00853184,1.15183e-06
18,1.01787e+12,1.08818e+09,0.00106793,1.18143e-06
19,1.00304e+12,1.00743e+09,0.00100337,1.18061e-06
20,8.98457e+11,1.13596e+09,0.00126274,1.18195e-06
21,9.9821e+11,2.13204e+09,0.00213132,1.18185e-06
22,8.11284e+11,1.27733e+09,0.00157198,1.18202e-06
23,9.98998e+11,4.40111e+09,0.0043862,1.15847e-06
24,9.17999e+11,2.61907e+09,0.00284491,1.17192e-06
25,1.01025e+12,3.42268e+09,0.00337652,1.17147e-06
26,9.04396e+11,6.26875e+09,0.00688371,1.15427e-06
27,1.00986e+12,6.10285e+09,0.00600696,1.14491e-06
28,9.93273e+11,6.86637e+09,0.00686542,1.15481e-06
29,9.8474e+11,2.86163e+09,0.00289755,1.17855e-06
30,1.0032e+12,3.53534e+09,0.00351168,1.17903e-06
31,1.01253e+12,5.51506e+09,0.00541732,1.17811e-06
32,9.88498e+11,1.45477e+10,0.0145035,1.17856e-06
33,8.61607e+11,3.47168e+09,0.00401314,1.17932e-06
34,8.11836e+11,5.56783e+09,0.0068116,1.17866e-06
35,8.07722e+11,4.63221e+09,0.00570221,1.1895e-06
36,1.00006e+12,1.69975e+10,0.0167124,1.18906e-06
37,9.82024e+11,6.43335e+09,0.00650848,1.1877e-06
38,9.56885e+11,1.0384e+10,0.0107353,1.18856e-06
39,9.43618e+11,1.07188e+10,0.0112317,1.16958e-06
40,9.73437e+11,1.99515e+10,0.0200843,1.17925e-06
41,9.9904e+11,1.93935e+10,0.0190425,1.18184e-06
42,9.90048e+11,1.43502e+10,0.0142873,1.17161e-06
43,8.51591e+11,1.60223e+10,0.0184671,1.17183e-06
44,9.07509e+11,8.12183e+09,0.0088702,1.17121e-06
45,8.46245e+11,1.39668e+10,0.0162365,1.18275e-06
46,8.80542e+11,3.24106e+10,0.0355009,1.17242e-06
47,8.78606e+11,9.24841e+10,0.0952374,1.17215e-06
48,9.78991e+11,3.89337e+10,0.0382481,1.17177e-06
49,8.91582e+11,1.88573e+10,0.0207123,1.17898e-06
50,9.76689e+11,3.36629e+10,0.033318,1.16583e-06
