theta,success,failure,failRate,totLatency
0,6.09948e+11,4.08135e+11,0.400886,7.243e-07
1,5.68246e+11,4.46121e+11,0.439803,7.2474e-07
2,4.97471e+11,5.19125e+11,0.51065,7.1862e-07
3,6.19386e+11,3.99944e+11,0.39236,7.1634e-07
4,4.14547e+11,3.88977e+11,0.484089,7.076e-07
5,4.87117e+11,4.18689e+11,0.462228,7.2706e-07
6,6.33979e+11,3.76029e+11,0.372303,7.2655e-07
7,4.31526e+11,4.80468e+11,0.526833,7.3457e-07
8,4.97669e+11,4.9964e+11,0.500988,7.9804e-07
9,5.86473e+11,3.78923e+11,0.392505,8.3522e-07
10,5.18577e+11,4.97327e+11,0.489541,8.3695e-07
11,6.64398e+11,3.37442e+11,0.336822,8.6785e-07
12,7.40394e+11,2.67698e+11,0.265549,8.6061e-07
13,8.64494e+11,1.48184e+11,0.146329,9.9719e-07
14,8.3392e+11,8.33588e+10,0.0908762,1.09886e-06
15,7.28221e+11,7.4709e+10,0.0930454,1.10812e-06
16,9.35838e+11,6.41727e+10,0.064172,1.13061e-06
17,8.6722e+11,4.922e+10,0.0537079,1.13001e-06
18,9.15306e+11,2.01233e+09,0.00219371,1.18281e-06
19,9.03215e+11,5.58809e+09,0.00614885,1.16107e-06
20,1.01568e+12,2.83481e+09,0.00278327,1.18336e-06
21,1.0134e+12,1.89719e+09,0.00186861,1.18452e-06
22,8.59773e+11,0,0,1.20394e-06
23,9.58422e+11,0,0,1.20309e-06
24,8.61521e+11,0,0,1.20367e-06
25,1.01746e+12,0,0,1.20403e-06
26,1.00627e+12,0,0,1.20336e-06
27,1.01825e+12,0,0,1.2038e-06
28,1.00253e+12,0,0,1.20313e-06
29,1.01486e+12,0,0,1.20427e-06
30,9.15609e+11,0,0,1.20358e-06
31,8.02468e+11,6.27445e+08,0.000781284,1.19264e-06
32,9.5562e+11,5.28804e+10,0.0524347,1.18254e-06
33,9.52042e+11,1.48208e+10,0.0153287,1.18393e-06
34,9.84016e+11,3.0315e+10,0.0298867,1.16837e-06
35,9.77899e+11,9.97595e+09,0.0100984,1.17681e-06
36,9.03131e+11,6.08809e+09,0.00669596,1.17694e-06
37,9.07695e+11,4.44351e+09,0.00487153,1.17619e-06
38,1.00663e+12,1.00298e+10,0.00986541,1.17013e-06
39,9.39223e+11,2.42569e+10,0.0251763,1.16796e-06
40,1.00024e+12,1.21624e+10,0.0120134,1.16904e-06
41,1.00283e+12,1.63072e+10,0.016001,1.16975e-06
42,8.96422e+11,1.20534e+11,0.118524,1.16739e-06
43,9.74448e+11,3.88785e+10,0.0383672,1.16457e-06
44,9.21323e+11,9.9719e+10,0.0976639,1.16453e-06
45,8.2079e+11,2.7667e+10,0.0326086,1.16277e-06
46,9.59621e+11,4.41384e+10,0.0439731,1.15772e-06
47,7.88723e+11,2.7279e+10,0.0334301,1.16229e-06
48,9.34945e+11,7.86397e+10,0.0775858,1.16716e-06
49,8.80302e+11,8.0812e+10,0.0840817,1.16792e-06
50,9.53319e+11,6.09221e+10,0.0600667,1.16799e-06
51,7.58221e+11,1.05448e+11,0.122093,1.15972e-06
52,8.63086e+11,5.4698e+10,0.0595979,1.18074e-06
53,9.85741e+11,2.99291e+10,0.0294673,1.16951e-06
54,9.63399e+11,3.46973e+10,0.0347634,1.16881e-06
55,8.94751e+11,1.22278e+11,0.12023,1.16921e-06
56,8.94517e+11,1.02036e+11,0.102389,1.1808e-06
57,8.14676e+11,1.02802e+11,0.112049,1.1807e-06
58,8.62577e+11,5.18248e+10,0.0566762,1.18012e-06
59,9.7295e+11,4.05285e+10,0.0399895,1.18038e-06
60,8.49469e+11,1.63751e+11,0.161615,1.19089e-06
61,8.51488e+11,1.66419e+11,0.163491,1.1922e-06
62,9.69159e+11,5.13483e+10,0.0503165,1.19368e-06
63,1.00657e+12,1.33478e+10,0.0130871,1.19287e-06
64,9.29503e+11,3.08337e+10,0.0321072,1.19361e-06
65,9.91479e+11,1.57217e+10,0.0156093,1.19797e-06
66,9.89128e+11,3.00027e+10,0.0294395,1.19421e-06
67,8.33273e+11,3.18737e+10,0.0368419,1.19329e-06
68,8.19125e+11,8.02873e+10,0.0892664,1.19423e-06
69,1.0058e+12,1.31208e+10,0.0128772,1.19896e-06
70,1.00225e+12,1.47462e+10,0.0144998,1.19888e-06
71,8.79047e+11,8.6351e+10,0.089446,1.19558e-06
72,9.76751e+11,2.70976e+10,0.0269937,1.19597e-06
73,8.40586e+11,1.66528e+10,0.0194261,1.20077e-06
74,8.57931e+11,6.08067e+10,0.066185,1.20044e-06
75,9.09333e+11,6.0229e+10,0.0621198,1.20081e-06
76,9.89614e+11,2.78174e+10,0.0273408,1.17937e-06
77,9.88955e+11,1.98438e+10,0.0196707,1.18228e-06
78,1.00288e+12,1.33504e+10,0.0131372,1.18293e-06
79,9.50155e+11,1.73612e+10,0.0179441,1.18693e-06
80,9.97313e+11,1.6997e+10,0.0167572,1.1889e-06
81,9.96799e+11,1.17717e+10,0.0116717,1.18176e-06
82,9.86032e+11,2.20144e+10,0.0218387,1.1825e-06
83,9.89491e+11,1.9834e+10,0.0196507,1.16547e-06
