theta,success,failure,failRate,totLatency
0,4.85826e+11,4.25929e+11,0.467153,7.2932e-07
1,4.50333e+11,5.00204e+11,0.526233,7.4457e-07
2,4.30553e+11,4.72578e+11,0.523266,7.3909e-07
3,4.46581e+11,5.66756e+11,0.559297,7.3984e-07
4,6.36277e+11,3.66446e+11,0.365451,7.3931e-07
5,4.7812e+11,5.15924e+11,0.519015,7.6579e-07
6,4.67113e+11,3.53126e+11,0.430516,7.5512e-07
7,5.48316e+11,4.60869e+11,0.456674,7.8161e-07
8,5.92228e+11,3.25093e+11,0.354394,8.349e-07
9,4.97931e+11,5.16922e+11,0.509357,8.851e-07
10,6.56289e+11,3.08211e+11,0.319556,8.8259e-07
11,7.34859e+11,2.82406e+11,0.277613,8.8795e-07
12,8.81987e+11,7.94682e+10,0.0826541,1.13609e-06
13,9.33446e+11,7.40681e+10,0.0735156,1.1367e-06
14,9.55504e+11,6.18367e+10,0.0607827,1.12923e-06
15,9.42213e+11,5.8777e+10,0.0587188,1.13842e-06
16,8.23674e+11,3.97179e+10,0.0460022,1.13864e-06
17,9.92246e+11,7.57498e+09,0.00757634,1.13859e-06
18,1.00168e+12,4.27614e+09,0.00425084,1.1569e-06
19,9.54015e+11,6.89748e+09,0.00717806,1.15551e-06
20,1.01255e+12,5.82428e+09,0.0057192,1.15657e-06
21,1.01504e+12,5.44661e+09,0.00533728,1.15649e-06
22,1.00848e+12,1.01765e+10,0.00999014,1.14562e-06
23,8.96426e+11,7.75103e+09,0.00857246,1.14643e-06
24,8.47369e+11,6.2443e+09,0.00731514,1.14575e-06
25,9.97653e+11,8.16489e+09,0.00811766,1.14618e-06
26,1.00031e+12,4.8871e+09,0.00486184,1.14618e-06
27,7.84142e+11,1.1301e+10,0.0142072,1.13756e-06
28,9.97311e+11,9.0029e+09,0.00894641,1.15116e-06
29,9.95176e+11,7.99815e+09,0.00797284,1.15053e-06
30,8.72574e+11,3.42707e+10,0.0377912,1.15028e-06
31,9.10425e+11,8.88965e+09,0.00966987,1.14995e-06
32,1.00075e+12,4.49196e+09,0.00446853,1.17097e-06
33,9.99049e+11,5.39502e+09,0.00537115,1.16021e-06
34,9.53786e+11,6.50791e+09,0.006777,1.16058e-06
35,8.00683e+11,9.39304e+09,0.0115953,1.15909e-06
36,9.05386e+11,4.26674e+09,0.00469051,1.18437e-06
37,8.02992e+11,5.10114e+09,0.00631256,1.18556e-06
38,9.56427e+11,1.47335e+10,0.015171,1.18517e-06
39,1.01595e+12,1.06702e+09,0.00104917,1.19705e-06
40,9.61301e+11,2.12942e+09,0.00221024,1.19872e-06
41,9.65296e+11,0,0,1.20809e-06
42,8.5519e+11,0,0,1.20769e-06
43,9.95665e+11,0,0,1.20827e-06
44,1.01812e+12,0,0,1.20748e-06
45,1.01717e+12,0,0,1.20766e-06
46,8.68159e+11,0,0,1.20831e-06
47,1.00346e+12,0,0,1.20829e-06
48,1.0062e+12,0,0,1.20691e-06
49,1.01816e+12,0,0,1.20836e-06
50,8.96714e+11,0,0,1.20772e-06
51,1.01368e+12,2.21493e+09,0.00218029,1.19611e-06
