ratio,success,failure,failRate,totLatency
0,1.00167e+12,0,0,1.2061e-06
0.05,8.14342e+11,3.13965e+06,3.85543e-06,1.20513e-06
0.1,1.00714e+12,0,0,1.2064e-06
0.15,1.00078e+12,1.54787e+08,0.000154643,1.20326e-06
0.2,8.06446e+11,0,0,1.20627e-06
0.25,8.0359e+11,1.67776e+08,0.00020874,1.20572e-06
0.3,9.63944e+11,0,0,1.2054e-06
0.35,1.00975e+12,6.41272e+08,0.000634678,1.1937e-06
0.4,7.96566e+11,1.28811e+06,1.61708e-06,1.206e-06
0.45,1.00081e+12,1.40675e+10,0.0138612,1.19032e-06
0.5,8.17437e+11,7.9012e+07,9.66489e-05,1.19938e-06
0.55,1.00249e+12,3.61935e+09,0.00359737,1.20114e-06
0.6,8.64778e+11,9.76521e+08,0.00112794,1.20351e-06
0.65,1.0051e+12,1.62578e+09,0.00161492,1.19598e-06
0.7,1.01439e+12,2.63205e+09,0.002588,1.18835e-06
0.75,1.01217e+12,6.10872e+09,0.00599904,1.20036e-06
0.8,9.87646e+11,5.93425e+09,0.00597259,1.18885e-06
0.85,1.00196e+12,4.13637e+08,0.000412658,1.19858e-06
0.9,9.65063e+11,3.78854e+09,0.00391034,1.20242e-06
0.95,1.004e+12,1.59166e+10,0.0156057,1.16599e-06
1,8.53984e+11,4.84328e+09,0.00563941,1.18732e-06
2,9.34057e+11,2.17713e+10,0.0227774,1.11356e-06
3,7.91541e+11,7.46327e+10,0.0861636,1.05521e-06
4,9.09571e+11,5.764e+10,0.0595941,9.672e-07
5,6.15031e+11,1.88727e+11,0.234806,9.1062e-07
6,7.88311e+11,2.30132e+11,0.225964,8.5597e-07
7,5.00404e+11,4.05314e+11,0.447505,7.9761e-07
8,8.58899e+11,1.52516e+11,0.150795,8.0723e-07
9,5.97794e+11,3.01808e+11,0.335491,9.5464e-07
10,4.633e+11,3.39263e+11,0.422725,7.0417e-07
12,5.19443e+11,3.31335e+11,0.389449,9.1353e-07
14,7.65638e+11,2.40693e+11,0.239179,7.5937e-07
16,6.29903e+11,2.39739e+11,0.275676,7.5589e-07
18,4.83574e+11,5.22102e+11,0.519155,5.0424e-07
20,6.3823e+11,3.73905e+11,0.369422,6.8947e-07
25,2.91415e+11,7.26644e+11,0.713754,4.2094e-07
30,2.43614e+11,7.5955e+11,0.757154,3.0545e-07
35,3.92739e+11,6.26548e+11,0.614692,2.1552e-07
40,1.47476e+11,8.57181e+11,0.853208,2.3199e-07
45,1.39319e+11,8.7092e+11,0.862093,1.9336e-07
50,1.53792e+11,8.58536e+11,0.848081,1.6677e-07
55,2.10964e+11,8.07576e+11,0.792876,1.7192e-07
60,1.91316e+11,8.07982e+11,0.80855,1.5606e-07
65,6.05868e+10,7.40727e+11,0.924391,9.207e-08
70,8.44724e+10,8.23541e+11,0.90697,5.532e-08
75,1.39391e+11,7.76892e+11,0.847873,4.134e-08
80,8.52024e+10,9.32609e+11,0.916289,3.875e-08
85,2.18556e+10,9.43624e+11,0.977363,3.508e-08
90,1.21242e+10,1.00647e+12,0.988097,5.37e-09
95,5.90691e+09,9.48348e+11,0.99381,3.49e-09
100,0,1.01516e+12,1,0
