ratio,success,failure,failRate,totLatency
0,1.0066e+12,0,0,1.20763e-06
0.05,1.0013e+12,4.57303e+08,0.000456499,1.20572e-06
0.1,9.67826e+11,0,0,1.20678e-06
0.15,9.53296e+11,2.44325e+08,0.00025623,1.2063e-06
0.2,1.0096e+12,5.01307e+09,0.00494089,1.20594e-06
0.25,9.69585e+11,0,0,1.20701e-06
0.3,9.61251e+11,8.39812e+08,0.000872903,1.19922e-06
0.35,1.0082e+12,2.14063e+08,0.000212277,1.20717e-06
0.4,8.6612e+11,5.04877e+06,5.82915e-06,1.20484e-06
0.45,1.01227e+12,2.29115e+07,2.26332e-05,1.20257e-06
0.5,9.66516e+11,0,0,1.20592e-06
0.55,1.01125e+12,2.27598e+08,0.000225016,1.20665e-06
0.6,1.01421e+12,2.43558e+08,0.000240087,1.20529e-06
0.65,8.14444e+11,2.43604e+09,0.00298212,1.19359e-06
0.7,1.01825e+12,4.31698e+07,4.23943e-05,1.20603e-06
0.75,1.00664e+12,2.3534e+07,2.33783e-05,1.20471e-06
0.8,1.0035e+12,2.25194e+09,0.00223906,1.19331e-06
0.85,8.14125e+11,6.22507e+08,0.00076405,1.19683e-06
0.9,9.92469e+11,5.5189e+09,0.00553003,1.19459e-06
0.95,1.01655e+12,2.91442e+09,0.00285878,1.20535e-06
1,1.00672e+12,5.27688e+08,0.00052389,1.20487e-06
2,7.95296e+11,1.72179e+11,0.177968,1.09766e-06
3,8.88272e+11,1.23049e+11,0.121671,9.7266e-07
4,8.65482e+11,1.43637e+11,0.142339,1.05373e-06
5,7.94387e+11,2.07454e+11,0.207073,8.2855e-07
6,4.13971e+11,3.81057e+11,0.479301,8.51e-07
7,5.38119e+11,2.75817e+11,0.338869,7.4725e-07
8,6.71966e+11,2.35982e+11,0.259907,9.1449e-07
9,6.35309e+11,2.78861e+11,0.305043,6.7965e-07
10,6.46401e+11,3.71744e+11,0.365119,8.4326e-07
12,6.09311e+11,4.08488e+11,0.401345,9.1889e-07
14,4.62867e+11,3.46036e+11,0.427784,5.0238e-07
16,4.47761e+11,5.62787e+11,0.556913,4.8992e-07
18,4.57074e+11,5.49251e+11,0.545799,5.3658e-07
20,6.08425e+11,4.05044e+11,0.399661,5.5683e-07
25,3.7722e+11,6.40431e+11,0.629323,4.337e-07
30,2.64668e+11,7.45904e+11,0.738101,2.7135e-07
35,3.1049e+11,7.07908e+11,0.695119,3.8073e-07
40,2.24434e+11,5.90401e+11,0.724565,2.171e-07
45,1.2171e+11,8.93411e+11,0.880103,1.4939e-07
50,1.7696e+11,8.38304e+11,0.825701,1.2054e-07
55,1.24624e+11,8.25696e+11,0.868861,1.1665e-07
60,7.60423e+10,9.3155e+11,0.924531,1.0913e-07
65,1.47999e+11,8.54035e+11,0.852301,1.0326e-07
70,5.06826e+10,7.57228e+11,0.937267,8.361e-08
75,7.13167e+10,9.44444e+11,0.92979,4.148e-08
80,1.74994e+10,9.94488e+11,0.982708,4.812e-08
85,2.0012e+10,1.00041e+12,0.980388,1.315e-08
90,1.80516e+10,9.92779e+11,0.982142,1.799e-08
95,1.83963e+10,9.9817e+11,0.981903,2.64e-09
100,0,1.01154e+12,1,0
