ratio,success,failure,failRate,totLatency
0,1.01226e+12,0,0,1.2064e-06
0.05,8.63804e+11,0,0,1.20774e-06
0.1,1.01431e+12,9.84417e+07,9.7043e-05,1.20608e-06
0.15,1.01645e+12,415272,4.08551e-07,1.20653e-06
0.2,8.12819e+11,2.84217e+08,0.000349546,1.20488e-06
0.25,8.09171e+11,7.22287e+08,0.000891829,1.19874e-06
0.3,8.99659e+11,2.96979e+08,0.000329993,1.19991e-06
0.35,8.55792e+11,8.86397e+09,0.0102514,1.19113e-06
0.4,9.71804e+11,4.07919e+10,0.0402844,1.18905e-06
0.45,1.00682e+12,3.13963e+09,0.00310867,1.20142e-06
0.5,8.60973e+11,3.94532e+09,0.0045615,1.20207e-06
0.55,8.14755e+11,1.43341e+09,0.00175622,1.20621e-06
0.6,9.50958e+11,3.22301e+09,0.00337778,1.20217e-06
0.65,8.98998e+11,1.76516e+10,0.0192566,1.20623e-06
0.7,9.64549e+11,6.17735e+08,0.00064003,1.20039e-06
0.75,7.76153e+11,1.6788e+10,0.0211719,1.20175e-06
0.8,9.08457e+11,6.53587e+09,0.00714308,1.19762e-06
0.85,1.01145e+12,2.93747e+08,0.000290338,1.19575e-06
0.9,9.97778e+11,6.86239e+09,0.0068307,1.18073e-06
0.95,1.01645e+12,9.35934e+08,0.000919939,1.20214e-06
1,7.98739e+11,1.24577e+10,0.0153571,1.20416e-06
2,8.88766e+11,6.59053e+10,0.0690345,1.05631e-06
3,9.51348e+11,4.40243e+10,0.0442289,1.07919e-06
4,5.52206e+11,3.5947e+11,0.394296,9.2648e-07
5,8.39083e+11,1.80616e+11,0.177127,1.02818e-06
6,6.86333e+11,2.30705e+11,0.251576,1.01247e-06
7,8.70397e+11,1.46494e+11,0.144061,8.6247e-07
8,6.12038e+11,2.9315e+11,0.323856,7.5519e-07
9,7.18803e+11,1.82714e+11,0.202674,8.7832e-07
10,6.78294e+11,3.37719e+11,0.332397,5.9587e-07
12,6.22291e+11,3.8303e+11,0.381003,5.0538e-07
14,5.13134e+11,3.89521e+11,0.431528,5.6737e-07
16,3.7538e+11,6.28237e+11,0.625973,7.5914e-07
18,4.80473e+11,4.7763e+11,0.498516,4.1308e-07
20,3.52104e+11,4.50874e+11,0.561502,3.7658e-07
25,3.11744e+11,5.55715e+11,0.640624,4.2742e-07
30,3.39172e+11,4.77601e+11,0.584741,4.4733e-07
35,2.19331e+11,7.88449e+11,0.782362,2.7486e-07
40,2.07643e+11,8.00553e+11,0.794045,1.7862e-07
45,1.62383e+11,8.55621e+11,0.840489,2.0771e-07
50,1.26309e+11,6.81797e+11,0.843698,1.5542e-07
55,4.7547e+10,7.54868e+11,0.940745,1.3584e-07
60,1.31646e+11,7.82867e+11,0.856048,1.1377e-07
65,8.57418e+10,9.26885e+11,0.915327,1.1217e-07
70,2.29344e+10,9.87555e+11,0.977304,4.75e-08
75,8.09085e+10,8.37453e+11,0.911899,6.595e-08
80,4.26527e+10,9.71383e+11,0.957938,3.078e-08
85,1.92359e+10,9.98754e+11,0.981104,2.617e-08
90,3.45789e+09,9.9751e+11,0.996545,1.076e-08
95,7.66028e+09,9.99178e+11,0.992392,8.74e-09
100,0,1.01353e+12,1,0
