ratio,success,failure,failRate,totLatency
0,1.01505e+12,0,0,1.2063e-06
0.05,1.00095e+12,123127,1.2301e-07,1.20736e-06
0.1,9.68212e+11,5.95701e+08,0.000614881,1.20661e-06
0.15,1.01824e+12,3.77631e+07,3.70852e-05,1.20697e-06
0.2,8.62107e+11,0,0,1.20632e-06
0.25,9.11121e+11,1.48899e+08,0.000163397,1.20688e-06
0.3,8.02654e+11,6.67224e+09,0.0082442,1.20353e-06
0.35,9.58156e+11,6.66578e+08,0.000695205,1.20573e-06
0.4,9.8318e+11,1.09809e+10,0.0110454,1.19648e-06
0.45,1.00345e+12,6.1045e+09,0.00604671,1.20094e-06
0.5,1.01758e+12,2.09569e+09,0.00205525,1.2044e-06
0.55,1.00446e+12,5.08308e+09,0.00503504,1.20409e-06
0.6,8.64576e+11,5.31771e+08,0.000614688,1.20449e-06
0.65,9.66466e+11,1.05737e+09,0.00109287,1.19922e-06
0.7,1.00325e+12,6.70258e+09,0.00663654,1.19945e-06
0.75,1.00675e+12,2.47605e+09,0.00245341,1.20451e-06
0.8,1.00765e+12,5.16962e+09,0.00510419,1.1825e-06
0.85,8.06658e+11,3.97837e+09,0.00490771,1.20003e-06
0.9,1.01231e+12,4.27832e+09,0.00420849,1.18508e-06
0.95,1.00809e+12,1.94954e+09,0.00193016,1.20284e-06
1,1.00986e+12,4.23012e+09,0.00417133,1.18504e-06
2,8.91099e+11,1.15715e+11,0.114931,1.16362e-06
3,7.89628e+11,1.138e+11,0.125965,1.10859e-06
4,7.29761e+11,2.74732e+11,0.273503,1.06191e-06
5,6.13844e+11,1.91214e+11,0.237516,9.4599e-07
6,7.0746e+11,3.08654e+11,0.303759,8.9363e-07
7,6.96514e+11,3.13123e+11,0.310134,8.1184e-07
8,5.09847e+11,4.98949e+11,0.494599,8.413e-07
9,7.49891e+11,2.65903e+11,0.261769,9.0565e-07
10,6.0776e+11,4.017e+11,0.397936,6.5846e-07
12,4.63923e+11,3.33502e+11,0.418223,5.9779e-07
14,4.51338e+11,4.58947e+11,0.504179,4.9649e-07
16,4.08301e+11,5.02993e+11,0.551955,4.5592e-07
18,3.39421e+11,4.76917e+11,0.584216,5.8385e-07
20,4.14288e+11,5.03949e+11,0.548822,3.92e-07
25,4.22942e+11,4.86985e+11,0.535191,5.5217e-07
30,5.04793e+11,5.01564e+11,0.498395,3.4857e-07
35,2.30068e+11,7.86015e+11,0.773573,2.2495e-07
40,2.62651e+11,6.98215e+11,0.726652,2.4826e-07
45,2.06128e+11,6.4819e+11,0.758722,2.1106e-07
50,2.0743e+11,8.01883e+11,0.794484,1.8092e-07
55,3.65448e+10,9.75861e+11,0.963903,1.1182e-07
60,1.12549e+11,8.90506e+11,0.887794,1.2926e-07
65,4.43853e+10,7.72039e+11,0.945635,7.536e-08
70,8.46663e+10,9.29655e+11,0.916529,6.121e-08
75,1.40443e+11,8.67942e+11,0.860725,2.267e-08
80,7.18052e+10,9.45854e+11,0.929441,4.077e-08
85,3.45706e+10,9.80674e+11,0.965948,3.702e-08
90,5.22935e+10,9.59445e+11,0.948313,1.349e-08
95,5.66797e+10,9.55653e+11,0.944011,7.51e-09
100,0,8.05911e+11,1,0
