ratio,success,failure,failRate,totLatency
0,8.10388e+11,0,0,1.20744e-06
0.05,9.61876e+11,6.58963e+06,6.85077e-06,1.20649e-06
0.1,8.67461e+11,1.2119e+06,1.39707e-06,1.20618e-06
0.15,1.00893e+12,8.45194e+08,0.00083701,1.20176e-06
0.2,1.00987e+12,1.03272e+06,1.02262e-06,1.20604e-06
0.25,1.0139e+12,1.82457e+09,0.00179632,1.18627e-06
0.3,1.01491e+12,3.96802e+09,0.00389449,1.20473e-06
0.35,1.01527e+12,1.47308e+07,1.45091e-05,1.20595e-06
0.4,1.00864e+12,449838,4.45983e-07,1.20683e-06
0.45,9.5009e+11,3.05283e+09,0.00320291,1.19305e-06
0.5,9.98567e+11,1.0316e+09,0.00103201,1.20577e-06
0.55,1.01635e+12,1.25324e+09,0.00123156,1.2059e-06
0.6,9.54121e+11,2.38674e+08,0.000250088,1.20531e-06
0.65,1.01623e+12,5.34018e+07,5.25462e-05,1.20615e-06
0.7,9.12489e+11,2.47505e+07,2.71235e-05,1.20566e-06
0.75,1.00655e+12,5.08547e+09,0.00502697,1.20335e-06
0.8,7.97285e+11,5.49865e+09,0.00684948,1.20009e-06
0.85,1.01191e+12,4.61879e+09,0.00454371,1.18364e-06
0.9,7.92555e+11,1.07467e+10,0.0133781,1.17656e-06
0.95,8.63845e+11,8.50484e+08,0.000983564,1.2019e-06
1,9.71885e+11,1.32752e+10,0.0134752,1.13879e-06
2,1.01007e+12,7.41392e+09,0.00728651,1.15625e-06
3,9.11971e+11,1.0433e+11,0.102657,1.07097e-06
4,8.91393e+11,1.22959e+11,0.12122,9.4926e-07
5,8.8684e+11,1.32516e+11,0.129999,9.0487e-07
6,4.58652e+11,3.53451e+11,0.435229,8.22e-07
7,8.01672e+11,2.13381e+11,0.210217,9.3205e-07
8,7.37637e+11,2.2086e+11,0.230423,9.9194e-07
9,8.01055e+11,2.16862e+11,0.213045,7.5497e-07
10,4.65165e+11,3.52152e+11,0.430864,8.2515e-07
12,5.97211e+11,4.05663e+11,0.404501,7.121e-07
14,8.13876e+11,2.01166e+11,0.198185,7.1997e-07
16,5.38876e+11,3.78785e+11,0.412773,4.3004e-07
18,3.46141e+11,4.68826e+11,0.575269,5.7466e-07
20,4.90873e+11,5.10321e+11,0.509712,5.4796e-07
25,1.37257e+11,8.69656e+11,0.863685,3.476e-07
30,2.52707e+11,7.65225e+11,0.751745,3.138e-07
35,4.92118e+11,5.21634e+11,0.514558,3.0257e-07
40,2.55369e+11,7.49234e+11,0.745801,2.3027e-07
45,2.6314e+11,6.41683e+11,0.709181,3.2214e-07
50,2.11123e+11,6.96264e+11,0.767329,1.8956e-07
55,8.91581e+10,7.30571e+11,0.891235,1.1537e-07
60,3.3185e+10,7.83622e+11,0.959372,1.0068e-07
65,9.95287e+10,7.52157e+11,0.883139,8.861e-08
70,1.15734e+11,8.95397e+11,0.88554,8.959e-08
75,6.91945e+10,9.47411e+11,0.931936,7.151e-08
80,6.33266e+10,9.42073e+11,0.937013,6.073e-08
85,8.89247e+10,7.73795e+11,0.896925,3.161e-08
90,5.01991e+09,9.13454e+11,0.994535,5.31e-09
95,3.63073e+09,1.00694e+12,0.996407,3.98e-09
100,0,8.08207e+11,1,0
