ratio,success,failure,failRate,totLatency
0,1.02067e+12,0,0,1.20842e-06
0.05,8.14937e+11,4.92825e+06,6.04736e-06,1.20797e-06
0.1,9.18322e+11,8.90864e+07,9.70006e-05,1.20643e-06
0.15,1.00577e+12,2.53305e+09,0.00251218,1.20584e-06
0.2,8.07021e+11,3.09662e+09,0.00382243,1.20579e-06
0.25,1.01955e+12,8.85877e+07,8.68818e-05,1.20732e-06
0.3,9.96001e+11,2.99099e+09,0.00299401,1.20449e-06
0.35,9.94488e+11,1.55807e+09,0.00156426,1.20606e-06
0.4,9.01932e+11,2.2538e+09,0.00249263,1.20568e-06
0.45,1.00722e+12,3.47567e+09,0.0034389,1.20413e-06
0.5,1.01389e+12,2.34602e+09,0.00230854,1.1995e-06
0.55,8.36147e+11,2.19969e+10,0.0256331,1.19673e-06
0.6,9.15532e+11,8.82546e+08,0.000963042,1.1997e-06
0.65,1.0087e+12,1.51492e+09,0.00149961,1.20357e-06
0.7,1.00966e+12,7.43582e+09,0.00731082,1.19677e-06
0.75,1.02027e+12,8.97361e+08,0.00087876,1.19251e-06
0.8,9.14106e+11,5.02639e+09,0.00546862,1.20625e-06
0.85,1.01626e+12,2.38891e+09,0.00234517,1.18962e-06
0.9,9.68758e+11,1.64113e+09,0.00169119,1.19725e-06
0.95,8.61337e+11,4.62085e+10,0.0509159,1.1682e-06
1,1.00785e+12,9.7485e+09,0.00957991,1.17654e-06
2,9.97695e+11,2.29885e+10,0.0225227,1.06185e-06
3,7.8593e+11,2.21726e+11,0.220041,9.6501e-07
4,8.12806e+11,1.94747e+11,0.193287,9.0864e-07
5,5.86845e+11,2.29994e+11,0.281566,8.3754e-07
6,5.34596e+11,2.70708e+11,0.336156,8.7785e-07
7,8.21826e+11,1.90575e+11,0.18824,8.2525e-07
8,5.28893e+11,3.87389e+11,0.422784,8.4369e-07
9,4.7264e+11,5.38427e+11,0.532533,7.793e-07
10,6.2089e+11,3.86975e+11,0.383955,8.8211e-07
12,7.21002e+11,2.91536e+11,0.287926,6.5313e-07
14,4.02062e+11,6.16873e+11,0.605409,4.8161e-07
16,3.54984e+11,6.4575e+11,0.645276,6.4008e-07
18,3.23231e+11,4.90897e+11,0.602973,5.7542e-07
20,4.9202e+11,4.70729e+11,0.488943,5.3424e-07
25,4.82932e+11,5.37508e+11,0.526741,3.539e-07
30,2.87597e+11,6.82284e+11,0.703472,3.4844e-07
35,2.07699e+11,8.14249e+11,0.796762,2.5791e-07
40,1.13193e+11,9.00356e+11,0.88832,1.6685e-07
45,1.86662e+11,6.31081e+11,0.771735,2.4872e-07
50,2.04138e+11,8.13049e+11,0.799311,1.5829e-07
55,3.09181e+11,6.89033e+11,0.690265,1.269e-07
60,1.92693e+11,8.19687e+11,0.809663,8.59e-08
65,5.83834e+10,8.44963e+11,0.93537,6.817e-08
70,1.09129e+11,9.09902e+11,0.892909,6.766e-08
75,9.36834e+10,8.19638e+11,0.897426,6.017e-08
80,2.98756e+10,9.85684e+11,0.970582,5.2e-08
85,1.03889e+10,1.00774e+12,0.989796,3.708e-08
90,3.4471e+10,8.30789e+11,0.960161,1.475e-08
95,1.215e+09,1.00256e+12,0.99879,3.87e-09
100,0,9.6725e+11,1,0
