ratio,success,failure,failRate,totLatency
0,8.06971e+11,0,0,1.20552e-06
0.05,1.00726e+12,1.32042e+08,0.000131072,1.19885e-06
0.1,1.00117e+12,1.2384e+08,0.00012368,1.20367e-06
0.15,9.94346e+11,7.01714e+08,0.000705207,1.18611e-06
0.2,9.04488e+11,7.72508e+09,0.00846851,1.20151e-06
0.25,1.00489e+12,4.82257e+08,0.000479681,1.20224e-06
0.3,1.00458e+12,6.80931e+09,0.00673261,1.18167e-06
0.35,8.08783e+11,2.24979e+09,0.00277398,1.18204e-06
0.4,9.99075e+11,1.76335e+10,0.0173438,1.16755e-06
0.45,9.70419e+11,3.33313e+10,0.0332068,1.17999e-06
0.5,7.97697e+11,1.40537e+10,0.0173128,1.16944e-06
0.55,9.9682e+11,8.79986e+08,0.000882014,1.19119e-06
0.6,7.9549e+11,7.4041e+10,0.0851505,1.12018e-06
0.65,8.97356e+11,9.78286e+10,0.098302,1.18843e-06
0.7,1.00181e+12,1.33089e+10,0.0131107,1.17264e-06
0.75,7.45948e+11,4.67971e+10,0.0590316,1.12455e-06
0.8,9.7174e+11,4.59161e+10,0.0451195,1.1287e-06
0.85,9.05382e+11,1.10502e+11,0.108775,1.11837e-06
0.9,9.48844e+11,7.13099e+10,0.0699011,1.06964e-06
0.95,8.02248e+11,1.01125e+11,0.111942,1.13027e-06
1,9.64876e+11,4.01358e+10,0.0399356,1.11185e-06
2,8.04527e+11,2.12205e+11,0.208713,9.8511e-07
3,8.46656e+11,1.61581e+11,0.160261,1.00946e-06
4,7.87373e+11,2.2141e+11,0.219482,9.8862e-07
5,7.87874e+11,2.22942e+11,0.220557,8.8229e-07
6,6.45793e+11,3.67877e+11,0.362916,7.7805e-07
7,6.19062e+11,3.98489e+11,0.391615,7.1133e-07
8,6.59474e+11,3.58088e+11,0.351908,7.0345e-07
9,4.88567e+11,3.6446e+11,0.427255,6.0803e-07
10,6.60328e+11,3.49346e+11,0.345999,6.067e-07
12,5.26875e+11,4.87422e+11,0.480551,7.6404e-07
14,5.18951e+11,3.91409e+11,0.42995,5.2988e-07
16,5.72685e+11,4.27023e+11,0.427148,5.8517e-07
18,2.932e+11,7.06999e+11,0.706858,4.6803e-07
20,4.04741e+11,4.57254e+11,0.53046,4.6842e-07
25,3.40766e+11,4.60919e+11,0.574938,3.348e-07
30,3.03768e+11,6.91257e+11,0.694713,4.0867e-07
35,2.15372e+11,8.03927e+11,0.788706,2.1903e-07
40,8.86431e+10,9.28449e+11,0.912847,1.8608e-07
45,9.40647e+10,8.66722e+11,0.902096,1.982e-07
50,1.84565e+11,7.84876e+11,0.809617,1.0091e-07
55,1.40709e+11,8.2838e+11,0.854803,6.074e-08
60,1.03339e+11,9.10282e+11,0.89805,6.896e-08
65,6.03761e+10,8.89323e+11,0.936426,4.713e-08
70,2.50458e+10,9.7683e+11,0.975001,6.826e-08
75,2.32219e+10,8.88586e+11,0.974532,6.495e-08
80,1.40154e+10,8.85255e+11,0.984415,5.04e-08
85,6.58102e+10,8.54067e+11,0.928458,4.063e-08
90,8.53102e+09,8.42074e+11,0.989971,1.098e-08
95,2.93624e+09,9.52135e+11,0.996926,4.51e-09
100,0,1.00088e+12,1,0
