ratio,success,failure,failRate,totLatency
0,1.00423e+12,0,0,1.20503e-06
0.05,9.28193e+11,6.90529e+10,0.0692436,1.19759e-06
0.1,8.66377e+11,8.86824e+08,0.00102255,1.20367e-06
0.15,1.01911e+12,1.52857e+09,0.00149766,1.19514e-06
0.2,9.62472e+11,2.34888e+08,0.000243987,1.20335e-06
0.25,9.68646e+11,4.78503e+10,0.0470737,1.17955e-06
0.3,9.01184e+11,1.10402e+11,0.109138,1.16547e-06
0.35,7.13096e+11,7.9211e+10,0.0999752,1.12682e-06
0.4,9.41306e+11,7.47398e+10,0.0735595,1.11351e-06
0.45,8.81029e+11,3.75398e+10,0.0408677,1.14217e-06
0.5,9.56096e+11,1.9787e+09,0.00206529,1.19704e-06
0.55,9.29415e+11,5.98952e+10,0.0605424,1.16133e-06
0.6,9.28107e+11,8.00284e+10,0.0793826,1.10839e-06
0.65,9.96119e+11,1.88585e+10,0.0185802,1.12784e-06
0.7,9.24298e+11,8.32563e+10,0.0826321,1.12423e-06
0.75,1.00685e+12,1.23234e+10,0.0120916,1.18222e-06
0.8,9.37453e+11,3.5536e+10,0.0365225,1.134e-06
0.85,9.46423e+11,7.06192e+10,0.0694359,1.07042e-06
0.9,9.22498e+11,7.91171e+10,0.0789895,1.15681e-06
0.95,9.40848e+11,6.80128e+10,0.0674154,1.11111e-06
1,7.15582e+11,2.88819e+11,0.287553,1.15937e-06
2,8.29787e+11,1.35415e+11,0.140297,9.9613e-07
3,8.44666e+11,1.12931e+11,0.117931,1.03443e-06
4,5.31535e+11,3.24684e+11,0.379207,8.1541e-07
5,7.62716e+11,2.43115e+11,0.241706,7.9864e-07
6,6.65982e+11,2.5147e+11,0.274096,9.4841e-07
7,5.2912e+11,3.83884e+11,0.420462,6.6035e-07
8,6.20858e+11,3.43987e+11,0.356521,7.1817e-07
9,4.26761e+11,4.81188e+11,0.529973,6.7873e-07
10,4.12635e+11,4.97986e+11,0.546864,5.1497e-07
12,3.12692e+11,4.97524e+11,0.614064,7.31e-07
14,3.72124e+11,5.97814e+11,0.616342,4.3447e-07
16,3.95557e+11,6.17835e+11,0.60967,3.5456e-07
18,5.47567e+11,4.68993e+11,0.461353,3.7454e-07
20,2.21235e+11,5.85525e+11,0.725773,4.0399e-07
25,2.80675e+11,4.95779e+11,0.638517,5.43e-07
30,2.40504e+11,6.70555e+11,0.736017,2.0822e-07
35,2.92202e+11,5.98136e+11,0.671808,1.6131e-07
40,7.92328e+10,9.34518e+11,0.921842,1.9813e-07
45,2.57095e+11,7.21445e+11,0.737267,1.3257e-07
50,1.80974e+11,7.28892e+11,0.801098,8.351e-08
55,1.63188e+11,7.12408e+11,0.813626,6.278e-08
60,7.82446e+10,9.39547e+11,0.923123,1.0394e-07
65,3.17869e+10,9.76781e+11,0.968483,2.654e-08
70,3.01791e+10,8.81671e+11,0.966903,7.623e-08
75,1.23377e+11,8.85672e+11,0.877729,3.876e-08
80,2.04978e+10,9.94837e+11,0.979812,3.018e-08
85,1.23117e+10,8.00022e+11,0.984844,9.06e-09
90,2.28662e+09,9.96533e+11,0.997711,1.038e-08
95,5.16836e+10,9.59917e+11,0.948909,2.56e-09
100,0,1.00837e+12,1,0
