ratio,success,failure,failRate,totLatency
0,1.00718e+12,0,0,1.20271e-06
0.05,7.27282e+11,1.30448e+11,0.152085,1.18867e-06
0.1,8.64657e+11,1.23177e+11,0.124694,1.18675e-06
0.15,1.004e+12,3.80267e+09,0.00377324,1.18273e-06
0.2,8.71454e+11,1.33515e+11,0.132855,1.18532e-06
0.25,8.93411e+11,4.43123e+09,0.00493543,1.17676e-06
0.3,9.85439e+11,2.36675e+10,0.0234539,1.12445e-06
0.35,7.84447e+11,4.52373e+10,0.0545235,1.18203e-06
0.4,9.95328e+11,1.24203e+10,0.0123248,1.18055e-06
0.45,9.00742e+11,1.58424e+10,0.0172842,1.1802e-06
0.5,9.31944e+11,8.5569e+10,0.0840962,1.15219e-06
0.55,9.73391e+11,3.14056e+10,0.0312557,1.16057e-06
0.6,8.4345e+11,4.85341e+10,0.0544114,1.11563e-06
0.65,9.66011e+11,4.2079e+10,0.0417413,1.14469e-06
0.7,9.48603e+11,3.33825e+10,0.0339949,1.10585e-06
0.75,8.08091e+11,2.08969e+11,0.205464,1.08666e-06
0.8,9.48233e+11,6.11342e+10,0.0605669,1.13607e-06
0.85,9.60109e+11,4.49104e+10,0.0446861,1.10153e-06
0.9,7.17569e+11,8.08823e+10,0.101299,1.1258e-06
0.95,8.12262e+11,1.50433e+11,0.156263,1.08294e-06
1,9.28834e+11,7.5228e+10,0.0749236,1.11493e-06
2,6.71495e+11,1.34667e+11,0.167047,9.8688e-07
3,6.66461e+11,3.1534e+11,0.321185,8.8345e-07
4,6.70333e+11,2.97766e+11,0.307578,8.6338e-07
5,7.42629e+11,2.25e+11,0.232527,9.0258e-07
6,6.29516e+11,3.2688e+11,0.341783,8.7811e-07
7,8.76475e+11,1.41595e+11,0.139082,8.9205e-07
8,5.89322e+11,3.27161e+11,0.356974,7.2464e-07
9,6.53646e+11,3.57274e+11,0.353415,7.1012e-07
10,5.92011e+11,4.19527e+11,0.414742,6.4762e-07
12,6.1875e+11,3.94862e+11,0.389559,6.0205e-07
14,4.94095e+11,4.21066e+11,0.4601,5.8495e-07
16,3.91816e+11,4.21855e+11,0.518459,4.0141e-07
18,5.19356e+11,4.17645e+11,0.445725,3.328e-07
20,2.04709e+11,7.76515e+11,0.791374,3.435e-07
25,3.43569e+11,6.72048e+11,0.661714,2.973e-07
30,2.22437e+11,5.48801e+11,0.711584,1.9063e-07
35,1.07032e+11,8.8597e+11,0.892214,2.3346e-07
40,8.72467e+10,7.14306e+11,0.891153,1.7735e-07
45,5.99024e+10,8.56276e+11,0.934617,1.5474e-07
50,1.05804e+11,8.54543e+11,0.889827,1.1141e-07
55,4.03533e+10,7.75186e+11,0.950519,8.423e-08
60,2.35368e+10,7.91709e+11,0.971129,8.955e-08
65,1.38448e+11,8.59866e+11,0.861318,6.062e-08
70,2.59032e+10,9.6746e+11,0.973924,6.78e-08
75,1.56113e+10,8.59972e+11,0.98217,5.384e-08
80,7.92631e+09,1.0035e+12,0.992163,2.227e-08
85,5.91188e+10,9.27647e+11,0.940088,1.819e-08
90,4.61868e+09,1.01573e+12,0.995473,6.28e-09
95,2.66696e+09,1.00974e+12,0.997366,1.32e-09
100,0,1.00212e+12,1,0
