ratio,success,failure,failRate,totLatency
0,1.01882e+12,0,0,1.20589e-06
0.05,9.75949e+11,3.51578e+10,0.0347716,1.14151e-06
0.1,7.80339e+11,3.67207e+10,0.0449425,1.14528e-06
0.15,8.04223e+11,7.70416e+08,0.000957046,1.20405e-06
0.2,1.00274e+12,1.83161e+09,0.00182328,1.20083e-06
0.25,9.27052e+11,6.00811e+10,0.0608642,1.08976e-06
0.3,9.62761e+11,1.60892e+09,0.00166836,1.19639e-06
0.35,8.6512e+11,1.50813e+09,0.00174023,1.19972e-06
0.4,9.40974e+11,4.90327e+09,0.00518384,1.18489e-06
0.45,7.86453e+11,3.84871e+09,0.00486992,1.18715e-06
0.5,9.59378e+11,1.53672e+09,0.00159923,1.18637e-06
0.55,8.88602e+11,1.56124e+10,0.0172662,1.11931e-06
0.6,7.11837e+11,8.50494e+10,0.106727,1.07986e-06
0.65,9.53059e+11,2.43192e+10,0.0248821,1.15523e-06
0.7,9.77261e+11,1.32587e+10,0.0133856,1.14643e-06
0.75,9.38453e+11,2.973e+10,0.030707,1.12511e-06
0.8,9.75925e+11,4.14426e+10,0.0407352,1.15905e-06
0.85,8.99074e+11,1.16519e+11,0.11473,1.08697e-06
0.9,9.80555e+11,3.79422e+10,0.0372532,1.15864e-06
0.95,9.87957e+11,3.32285e+10,0.0325392,1.11473e-06
1,8.16518e+11,8.23492e+10,0.0916145,1.12342e-06
2,8.72057e+11,1.21214e+11,0.122035,9.9948e-07
3,8.68338e+11,1.48109e+11,0.145713,8.717e-07
4,6.74012e+11,2.29683e+11,0.25416,7.9564e-07
5,4.86034e+11,3.82012e+11,0.440083,6.927e-07
6,5.13864e+11,2.88572e+11,0.35962,9.5017e-07
7,7.27287e+11,2.86963e+11,0.282931,6.8449e-07
8,5.44349e+11,4.60775e+11,0.458426,7.0084e-07
9,6.30592e+11,2.98898e+11,0.321572,6.2297e-07
10,3.9266e+11,4.25763e+11,0.520224,5.3983e-07
12,5.56129e+11,3.54918e+11,0.389572,7.544e-07
14,5.73993e+11,4.33124e+11,0.430063,6.9761e-07
16,5.70316e+11,3.40689e+11,0.373971,5.4139e-07
18,2.31607e+11,7.83446e+11,0.771828,3.7124e-07
20,4.56624e+11,5.4699e+11,0.54502,3.5906e-07
25,2.41166e+11,6.61749e+11,0.732903,2.9921e-07
30,2.5281e+11,7.65117e+11,0.751642,2.7582e-07
35,2.43221e+11,7.69018e+11,0.759719,2.6585e-07
40,1.84553e+11,8.33595e+11,0.818737,1.4263e-07
45,7.01349e+10,9.49871e+11,0.931241,2.1348e-07
50,5.20237e+10,9.57911e+11,0.948488,1.48e-07
55,7.77987e+10,8.39519e+11,0.915189,1.1796e-07
60,7.02662e+10,9.4393e+11,0.930717,8.64e-08
65,2.99259e+10,8.64361e+11,0.966537,8.969e-08
70,8.29928e+10,9.23002e+11,0.917502,3.626e-08
75,4.99408e+10,8.64312e+11,0.945375,6.34e-08
80,2.37246e+09,1.00263e+12,0.997639,2.041e-08
85,3.98615e+09,9.28928e+11,0.995727,4.51e-09
90,1.95479e+09,1.00719e+12,0.998063,4.62e-09
95,3.7467e+09,9.88253e+11,0.996223,9.1e-10
100,0,1.00058e+12,1,0
