ratio,success,failure,failRate,totLatency
0,9.15679e+11,0,0,1.2051e-06
0.05,7.96364e+11,1.00844e+09,0.00126471,1.18544e-06
0.1,9.65428e+11,5.6229e+10,0.0550371,1.18247e-06
0.15,1.00754e+12,9.56129e+09,0.00940058,1.19369e-06
0.2,6.87596e+11,1.11264e+11,0.139278,1.11726e-06
0.25,8.70492e+11,9.09243e+10,0.0945733,1.10272e-06
0.3,8.41426e+11,1.71746e+11,0.169513,1.09922e-06
0.35,8.438e+11,6.84535e+10,0.0750378,1.16637e-06
0.4,9.10394e+11,1.00982e+11,0.0998462,1.06695e-06
0.45,7.25763e+11,8.29612e+10,0.102583,1.1287e-06
0.5,9.93967e+11,2.23015e+10,0.0219445,1.12948e-06
0.55,5.80321e+11,2.19831e+11,0.274737,1.06529e-06
0.6,7.61571e+11,5.02771e+10,0.0619293,1.10831e-06
0.65,8.04399e+11,1.12979e+11,0.123155,1.07215e-06
0.7,7.16301e+11,6.06028e+10,0.0780055,1.15154e-06
0.75,7.79583e+11,1.87838e+11,0.194164,1.03666e-06
0.8,8.03949e+11,2.03431e+11,0.201941,9.743e-07
0.85,7.84115e+11,2.19439e+11,0.218662,9.6942e-07
0.9,7.50849e+11,2.58399e+11,0.256031,1.04569e-06
0.95,7.75924e+11,4.27607e+10,0.052231,1.16879e-06
1,7.49909e+11,1.85381e+11,0.198207,1.07157e-06
2,6.83788e+11,2.8129e+11,0.291468,8.9052e-07
3,6.85179e+11,3.06619e+11,0.309154,8.2159e-07
4,5.09085e+11,5.07123e+11,0.499035,8.2948e-07
5,5.41226e+11,3.73658e+11,0.408421,8.0884e-07
6,5.34329e+11,4.7633e+11,0.471307,8.2131e-07
7,4.72913e+11,5.41978e+11,0.534026,7.331e-07
8,5.81254e+11,4.22084e+11,0.42068,7.3613e-07
9,2.96163e+11,5.20337e+11,0.637278,6.3282e-07
10,2.63603e+11,5.54013e+11,0.677596,6.1038e-07
12,3.9429e+11,5.18268e+11,0.567929,6.2164e-07
14,4.14067e+11,5.84574e+11,0.58537,5.9989e-07
16,3.2172e+11,6.8355e+11,0.679967,5.2846e-07
18,3.50598e+11,6.10974e+11,0.635391,4.7291e-07
20,3.56276e+11,6.42374e+11,0.643242,4.715e-07
25,3.22902e+11,6.9127e+11,0.68161,4.186e-07
30,3.51448e+11,6.64397e+11,0.654034,3.5135e-07
35,1.82495e+11,6.65788e+11,0.784865,2.8032e-07
40,1.29078e+11,8.77655e+11,0.871785,2.746e-07
45,7.65284e+10,8.41763e+11,0.916662,2.2711e-07
50,2.00173e+11,8.15443e+11,0.802905,1.7955e-07
55,5.23189e+10,8.54371e+11,0.942297,1.1991e-07
60,2.636e+10,7.92772e+11,0.96782,9.716e-08
65,7.06129e+10,8.45398e+11,0.922913,6.886e-08
70,2.42491e+10,9.90223e+11,0.976097,5.433e-08
75,6.42888e+09,1.01353e+12,0.993697,3.927e-08
80,7.8005e+09,1.00989e+12,0.992335,2.056e-08
85,4.41197e+09,8.05957e+11,0.994556,1.443e-08
90,1.99337e+09,1.01182e+12,0.998034,9.82e-09
95,1.42625e+09,1.01645e+12,0.998599,6.28e-09
100,0,1.0182e+12,1,0
