ratio,success,failure,failRate,totLatency
0,8.10825e+11,0,0,1.20416e-06
0.05,1.01145e+12,5.69847e+08,0.000563078,1.20088e-06
0.1,9.72682e+11,3.00983e+10,0.0300149,1.13453e-06
0.15,8.11274e+11,4.87091e+10,0.0566396,1.12063e-06
0.2,9.78756e+11,3.31789e+10,0.0327876,1.13662e-06
0.25,8.00991e+11,4.56061e+09,0.00566148,1.18755e-06
0.3,8.24297e+11,8.59197e+10,0.0943947,1.0843e-06
0.35,9.53396e+11,5.30836e+10,0.0527418,1.08563e-06
0.4,7.27626e+11,9.06939e+10,0.110829,1.07189e-06
0.45,8.86586e+11,7.53815e+10,0.0783618,1.06584e-06
0.5,8.17248e+11,9.21222e+10,0.101303,1.08676e-06
0.55,8.63242e+11,1.29944e+11,0.130835,1.06104e-06
0.6,9.3692e+11,7.03868e+10,0.0698763,1.13914e-06
0.65,8.78782e+11,9.1343e+10,0.0941559,1.13925e-06
0.7,6.1505e+11,1.9454e+11,0.240295,1.0348e-06
0.75,6.94112e+11,1.62473e+11,0.189675,1.08042e-06
0.8,8.69728e+11,9.33945e+10,0.0969706,1.1171e-06
0.85,7.46706e+11,2.73544e+11,0.268115,1.01952e-06
0.9,8.4088e+11,1.65576e+11,0.164513,9.8765e-07
0.95,7.14653e+11,1.41164e+11,0.164946,1.07562e-06
1,9.25656e+11,8.71439e+10,0.0860426,1.10106e-06
2,5.9077e+11,4.24666e+11,0.41821,9.2601e-07
3,7.48997e+11,2.67466e+11,0.263134,8.6779e-07
4,6.41906e+11,3.72536e+11,0.367233,8.7959e-07
5,5.69388e+11,4.37861e+11,0.43471,8.1196e-07
6,4.94417e+11,5.23858e+11,0.514457,7.6594e-07
7,5.27168e+11,4.39023e+11,0.454385,7.0796e-07
8,5.21626e+11,4.40252e+11,0.457701,6.7398e-07
9,5.72588e+11,4.42345e+11,0.435837,7.1301e-07
10,4.02768e+11,5.03952e+11,0.555797,6.4987e-07
12,4.57314e+11,5.57512e+11,0.549367,6.4214e-07
14,4.41801e+11,5.51043e+11,0.555014,5.5519e-07
16,3.78978e+11,6.28497e+11,0.623834,4.9298e-07
18,2.66176e+11,5.89999e+11,0.68911,5.2041e-07
20,3.69062e+11,6.30571e+11,0.630802,5.0486e-07
25,2.91302e+11,7.13622e+11,0.710125,4.0899e-07
30,1.86551e+11,6.22974e+11,0.769555,3.3864e-07
35,2.0441e+11,7.62828e+11,0.788667,3.2182e-07
40,1.73583e+11,8.36945e+11,0.828226,2.6754e-07
45,1.13803e+11,9.00751e+11,0.88783,2.0439e-07
50,1.62668e+11,7.93573e+11,0.829888,1.4772e-07
55,8.54485e+10,8.21094e+11,0.905742,1.3604e-07
60,4.6066e+10,9.68196e+11,0.954582,8.873e-08
65,1.34026e+10,7.98314e+11,0.983489,6.66e-08
70,1.09051e+10,9.60081e+11,0.988769,5.796e-08
75,9.54809e+09,9.05105e+11,0.989561,3.859e-08
80,4.76736e+09,1.01413e+12,0.995321,2.443e-08
85,2.70727e+09,9.11211e+11,0.997038,1.527e-08
90,7.83439e+09,8.6113e+11,0.990984,7.44e-09
95,7.65203e+08,1.01449e+12,0.999246,2.4e-09
100,0,9.08317e+11,1,0
