ratio,success,failure,failRate,totLatency
0,1.01775e+12,0,0,1.20581e-06
0.05,1.01172e+12,8.25392e+08,0.000815166,1.20521e-06
0.1,9.87577e+11,1.57141e+10,0.0156625,1.15299e-06
0.15,7.61385e+11,5.44466e+10,0.0667375,1.17751e-06
0.2,1.01146e+12,2.64279e+09,0.00260604,1.19822e-06
0.25,9.82787e+11,3.40813e+10,0.0335159,1.17995e-06
0.3,6.55035e+11,1.61255e+11,0.197546,1.17011e-06
0.35,8.741e+11,1.28721e+11,0.128359,1.09858e-06
0.4,6.89108e+11,8.98023e+10,0.115292,1.16037e-06
0.45,6.59445e+11,1.55505e+11,0.190815,9.9311e-07
0.5,7.86637e+11,2.17961e+11,0.216963,9.8773e-07
0.55,7.83288e+11,3.27197e+10,0.0400973,1.10802e-06
0.6,6.49081e+11,2.15873e+11,0.249577,1.07497e-06
0.65,7.10114e+11,1.55638e+11,0.179772,1.04246e-06
0.7,8.45921e+11,1.66799e+11,0.164704,1.11141e-06
0.75,7.1925e+11,2.90796e+11,0.287904,1.02787e-06
0.8,9.0374e+11,1.10036e+11,0.108541,1.16127e-06
0.85,8.40453e+11,1.7072e+11,0.168833,1.08684e-06
0.9,6.97088e+11,1.03985e+11,0.129807,1.08009e-06
0.95,9.1399e+11,9.91043e+10,0.0978234,1.0806e-06
1,8.49764e+11,1.09604e+11,0.114246,1.07398e-06
2,5.53309e+11,2.52125e+11,0.31303,9.8542e-07
3,6.14102e+11,4.00688e+11,0.394848,9.5222e-07
4,4.60589e+11,4.4565e+11,0.491758,8.1813e-07
5,4.23665e+11,3.89091e+11,0.47873,8.1853e-07
6,3.93613e+11,4.05631e+11,0.507519,7.5601e-07
7,5.51831e+11,4.54555e+11,0.45167,7.9858e-07
8,4.02441e+11,5.93771e+11,0.596029,7.5705e-07
9,5.52032e+11,4.59738e+11,0.45439,6.1588e-07
10,5.00192e+11,4.97933e+11,0.498868,7.0488e-07
12,3.53472e+11,6.15285e+11,0.635129,6.0115e-07
14,4.53964e+11,5.51253e+11,0.548392,5.8517e-07
16,4.94446e+11,5.11713e+11,0.508581,5.9941e-07
18,4.2956e+11,5.72194e+11,0.571192,5.0062e-07
20,4.11622e+11,5.89669e+11,0.588909,4.6328e-07
25,4.21697e+11,5.92167e+11,0.584069,3.7445e-07
30,1.82725e+11,8.19009e+11,0.817591,3.6802e-07
35,1.45134e+11,6.60639e+11,0.819882,3.4078e-07
40,1.16075e+11,6.8069e+11,0.854317,2.5983e-07
45,6.93665e+10,8.30567e+11,0.92292,1.9262e-07
50,7.60765e+10,7.41882e+11,0.906992,1.6681e-07
55,5.45072e+10,9.6086e+11,0.946318,1.2752e-07
60,1.39471e+11,8.76072e+11,0.862663,1.0339e-07
65,1.6917e+10,8.844e+11,0.981231,6.685e-08
70,1.06969e+10,1.00951e+12,0.989515,5.475e-08
75,8.28417e+09,9.97856e+11,0.991766,4.03e-08
80,1.99213e+09,1.01149e+12,0.998034,1.826e-08
85,3.8152e+09,9.94498e+11,0.996178,1.041e-08
90,4.80242e+09,1.0028e+12,0.995234,4.22e-09
95,4.16888e+09,9.09879e+11,0.995439,9.3e-10
100,0,9.47164e+11,1,0
