ratio,success,failure,failRate,totLatency
0,8.63471e+11,0,0,1.20469e-06
0.05,9.46673e+11,6.53163e+10,0.0645425,1.17374e-06
0.1,7.3392e+11,1.7547e+11,0.192953,1.18908e-06
0.15,9.14277e+11,9.65896e+10,0.0955513,1.15493e-06
0.2,1.01444e+12,5.00169e+09,0.00490628,1.20039e-06
0.25,9.4373e+11,2.04879e+10,0.0212482,1.17934e-06
0.3,9.12158e+11,5.19326e+09,0.00566114,1.19175e-06
0.35,9.70304e+11,4.11356e+10,0.0406703,1.1772e-06
0.4,9.8381e+11,2.53783e+10,0.0251472,1.15981e-06
0.45,9.21325e+11,6.83006e+10,0.0690166,1.16871e-06
0.5,6.8718e+11,1.28575e+11,0.157614,1.09108e-06
0.55,7.98926e+11,2.21756e+11,0.217262,1.07118e-06
0.6,7.84918e+11,6.43789e+10,0.0758026,1.08408e-06
0.65,8.77153e+11,1.41664e+11,0.139048,1.10492e-06
0.7,8.10386e+11,1.75531e+11,0.178039,1.04388e-06
0.75,7.91963e+11,1.83711e+11,0.188291,1.09514e-06
0.8,9.32059e+11,8.51151e+10,0.083678,1.1469e-06
0.85,8.23253e+11,6.74091e+10,0.0756842,1.16136e-06
0.9,7.48868e+11,2.5352e+11,0.252916,9.6426e-07
0.95,7.18333e+11,2.89404e+11,0.287182,9.6539e-07
1,7.55489e+11,1.59668e+11,0.174471,1.05931e-06
2,8.24237e+11,1.95875e+11,0.192013,9.5107e-07
3,6.33192e+11,3.69528e+11,0.368525,8.1476e-07
4,6.99398e+11,3.11639e+11,0.308237,8.7236e-07
5,5.73109e+11,4.34504e+11,0.431221,7.7098e-07
6,4.1944e+11,3.93478e+11,0.484031,7.5301e-07
7,3.75346e+11,3.72331e+11,0.497984,7.8618e-07
8,3.26118e+11,4.65968e+11,0.588279,6.8901e-07
9,5.15329e+11,4.84501e+11,0.484584,6.3475e-07
10,5.56615e+11,4.50915e+11,0.447545,7.0401e-07
12,3.90216e+11,5.12541e+11,0.567751,6.3242e-07
14,5.00686e+11,5.17084e+11,0.508056,6.0632e-07
16,4.31741e+11,5.884e+11,0.576783,5.6065e-07
18,2.4781e+11,5.52431e+11,0.690331,4.9792e-07
20,2.45101e+11,6.20205e+11,0.716746,4.7117e-07
25,3.09483e+11,6.09964e+11,0.663403,4.3692e-07
30,3.60136e+11,6.37574e+11,0.639038,3.9886e-07
35,2.27868e+11,7.41835e+11,0.765012,3.4581e-07
40,2.70265e+11,7.41627e+11,0.732911,2.3384e-07
45,8.08026e+10,8.80123e+11,0.915912,2.2762e-07
50,1.09255e+11,8.54552e+11,0.886643,1.5169e-07
55,2.21862e+10,9.42572e+11,0.977003,1.1992e-07
60,3.129e+10,7.80056e+11,0.961434,9.39e-08
65,4.81244e+10,9.56161e+11,0.952081,7.515e-08
70,2.24206e+10,9.88672e+11,0.977825,5.59e-08
75,2.78317e+10,9.66537e+11,0.972011,3.457e-08
80,2.07433e+09,8.61882e+11,0.997599,1.857e-08
85,1.6679e+09,1.00416e+12,0.998342,1.078e-08
90,4.06426e+09,1.01397e+12,0.996008,1.369e-08
95,1.90538e+08,1.01181e+12,0.999812,2.99e-09
100,0,1.01124e+12,1,0
