ratio,success,failure,failRate,totLatency
0,1.01044e+12,0,0,1.20586e-06
0.05,9.80486e+11,2.30432e+10,0.0229622,1.19301e-06
0.1,8.42388e+11,5.17242e+10,0.0578498,1.10972e-06
0.15,7.74085e+11,4.0726e+10,0.0499822,1.1903e-06
0.2,9.95033e+11,2.16424e+10,0.0212874,1.14214e-06
0.25,9.33253e+11,3.0553e+10,0.0317004,1.11923e-06
0.3,8.47323e+11,1.70836e+11,0.167789,1.1263e-06
0.35,7.85304e+11,6.47427e+10,0.0761637,1.1274e-06
0.4,9.28377e+11,8.79375e+10,0.0865259,1.11628e-06
0.45,7.91115e+11,2.00867e+10,0.0247617,1.13687e-06
0.5,8.397e+11,6.27182e+10,0.0695001,1.16732e-06
0.55,8.71152e+11,1.25536e+11,0.125953,1.08914e-06
0.6,7.50184e+11,1.13567e+11,0.131482,1.10767e-06
0.65,8.62327e+11,1.02731e+11,0.106451,1.16876e-06
0.7,7.34389e+11,2.6906e+11,0.268135,1.00541e-06
0.75,8.37101e+11,1.70047e+11,0.16884,1.12112e-06
0.8,8.6065e+11,1.54156e+11,0.151907,1.01879e-06
0.85,9.27809e+11,9.07151e+10,0.0890653,1.0655e-06
0.9,7.18292e+11,8.75854e+10,0.108683,1.12009e-06
0.95,9.15064e+11,7.88496e+10,0.0793324,1.09668e-06
1,8.76723e+11,1.22809e+11,0.122867,1.08997e-06
2,6.95994e+11,2.22095e+11,0.24191,9.3408e-07
3,5.25658e+11,2.92837e+11,0.357775,9.175e-07
4,3.46077e+11,4.35231e+11,0.557054,7.9786e-07
5,6.24025e+11,3.91485e+11,0.385506,8.0653e-07
6,5.964e+11,4.18079e+11,0.412112,6.9139e-07
7,6.13705e+11,4.04378e+11,0.397196,7.268e-07
8,5.87054e+11,4.12099e+11,0.412448,6.8183e-07
9,5.08989e+11,5.05417e+11,0.498239,7.2608e-07
10,4.76418e+11,4.78069e+11,0.500865,6.8433e-07
12,5.31493e+11,4.74929e+11,0.471899,6.607e-07
14,4.64243e+11,5.39075e+11,0.537292,5.8471e-07
16,2.64518e+11,5.62288e+11,0.680073,5.3086e-07
18,3.09721e+11,7.01422e+11,0.693692,5.2428e-07
20,3.91852e+11,6.23535e+11,0.614086,5.124e-07
25,2.178e+11,5.97797e+11,0.732957,4.0059e-07
30,2.62985e+11,6.92042e+11,0.724631,3.3766e-07
35,2.81911e+11,7.21584e+11,0.719071,2.8767e-07
40,2.44494e+11,6.72572e+11,0.733395,2.2843e-07
45,1.00873e+11,7.55228e+11,0.882172,2.017e-07
50,3.61782e+10,8.51874e+11,0.959261,1.5839e-07
55,4.69459e+10,8.69817e+11,0.948792,1.3322e-07
60,4.28411e+10,9.63652e+11,0.957435,9.595e-08
65,2.73935e+10,8.20849e+11,0.967706,7.24e-08
70,1.21189e+10,9.79447e+11,0.987778,4.601e-08
75,1.56819e+10,9.43737e+11,0.983655,3.303e-08
80,1.07374e+11,9.10344e+11,0.894496,2.533e-08
85,6.32668e+09,7.94186e+11,0.992097,1.571e-08
90,4.89523e+09,1.0132e+12,0.995192,6.6e-09
95,1.1822e+09,1.01873e+12,0.998841,3.59e-09
100,0,8.11226e+11,1,0
