ratio,success,failure,failRate,totLatency
0,1.00929e+12,0,0,1.20452e-06
0.05,6.34836e+11,1.83938e+11,0.224651,1.17066e-06
0.1,9.72714e+11,4.43284e+10,0.0435855,1.11126e-06
0.15,8.38467e+11,6.34809e+10,0.070382,1.18011e-06
0.2,8.49481e+11,3.54676e+09,0.00415785,1.19428e-06
0.25,9.9595e+11,5.94865e+09,0.00593738,1.19478e-06
0.3,9.43825e+11,7.52604e+10,0.0738509,1.1408e-06
0.35,7.54644e+11,6.10601e+10,0.0748556,1.12219e-06
0.4,8.46716e+11,1.56175e+11,0.155724,1.14453e-06
0.45,1.01203e+12,4.91799e+09,0.00483605,1.1661e-06
0.5,9.38497e+11,6.23364e+10,0.0622845,1.10571e-06
0.55,9.06382e+11,1.03821e+11,0.102772,1.10726e-06
0.6,8.35601e+11,1.56855e+11,0.158047,1.05622e-06
0.65,9.36821e+11,6.10033e+10,0.0611363,1.126e-06
0.7,8.72242e+11,9.67499e+10,0.0998459,1.15147e-06
0.75,6.16763e+11,2.39331e+11,0.279561,1.09128e-06
0.8,7.33776e+11,1.79366e+11,0.196427,1.11218e-06
0.85,9.40921e+11,7.39885e+10,0.0729016,1.04385e-06
0.9,9.50372e+11,6.34787e+10,0.0626115,1.10676e-06
0.95,7.55421e+11,2.63492e+11,0.258601,1.02171e-06
1,8.99675e+11,1.19257e+11,0.117041,1.10562e-06
2,5.93848e+11,3.19797e+11,0.350023,9.8663e-07
3,4.55771e+11,3.54623e+11,0.437593,8.9884e-07
4,5.47246e+11,4.66857e+11,0.460364,8.9534e-07
5,4.0651e+11,4.07515e+11,0.500617,8.2421e-07
6,5.48328e+11,4.69155e+11,0.461094,8.5383e-07
7,5.85775e+11,4.25794e+11,0.420925,7.5671e-07
8,6.03211e+11,4.11355e+11,0.405449,7.6422e-07
9,4.10592e+11,5.98081e+11,0.592938,6.5491e-07
10,5.66982e+11,4.42386e+11,0.438281,7.29e-07
12,4.67482e+11,5.4136e+11,0.536615,6.4341e-07
14,2.99124e+11,6.65117e+11,0.689783,5.7959e-07
16,4.81714e+11,5.32663e+11,0.525114,5.3268e-07
18,2.87411e+11,6.26655e+11,0.685569,5.3071e-07
20,3.24649e+11,6.89777e+11,0.679967,4.6982e-07
25,4.06176e+11,6.07127e+11,0.599156,4.0052e-07
30,2.63547e+11,7.32675e+11,0.735453,3.9153e-07
35,1.34677e+11,6.70225e+11,0.832679,2.9144e-07
40,8.27035e+10,9.01053e+11,0.915931,2.4908e-07
45,8.13711e+10,8.34962e+11,0.911199,2.1027e-07
50,5.43596e+10,8.14328e+11,0.937423,1.6841e-07
55,6.89256e+10,9.44864e+11,0.932012,1.1801e-07
60,3.20868e+10,9.73012e+11,0.968076,8.924e-08
65,3.8069e+10,7.67231e+11,0.952727,7.778e-08
70,1.07536e+10,9.51153e+11,0.98882,5.06e-08
75,6.857e+09,8.53959e+11,0.992034,3.345e-08
80,5.60568e+10,9.00422e+11,0.941393,2.632e-08
85,6.18661e+09,1.00719e+12,0.993895,1.673e-08
90,2.05695e+08,1.00674e+12,0.999796,7.68e-09
95,4.43898e+07,9.9225e+11,0.999955,3.03e-09
100,0,1.00492e+12,1,0
