ratio,success,failure,failRate,totLatency
0,1.01312e+12,0,0,1.20495e-06
0.05,1.01393e+12,3.05109e+09,0.00300014,1.1979e-06
0.1,9.14145e+11,1.8877e+09,0.00206074,1.20144e-06
0.15,8.62952e+11,9.06001e+08,0.00104878,1.19968e-06
0.2,9.45196e+11,6.70287e+10,0.0662192,1.12453e-06
0.25,8.96943e+11,1.15662e+11,0.114222,1.07822e-06
0.3,9.9154e+11,2.74482e+10,0.0269368,1.136e-06
0.35,9.76869e+11,2.94826e+10,0.0292966,1.09067e-06
0.4,8.75227e+11,7.33147e+10,0.077292,1.16865e-06
0.45,8.93492e+11,1.06609e+11,0.106599,1.16102e-06
0.5,9.34742e+11,8.34796e+10,0.0819857,1.07835e-06
0.55,8.90608e+11,1.1802e+11,0.117011,1.12727e-06
0.6,8.98951e+11,1.21548e+11,0.119106,1.0894e-06
0.65,8.82598e+11,1.24402e+11,0.123537,1.08179e-06
0.7,9.20728e+11,8.94517e+10,0.0885503,1.13106e-06
0.75,9.02673e+11,1.11125e+11,0.109612,1.07307e-06
0.8,8.62352e+11,1.38184e+11,0.13811,1.04129e-06
0.85,9.04246e+11,9.37412e+10,0.0939303,1.13686e-06
0.9,7.45291e+11,2.65826e+11,0.262903,1.08895e-06
0.95,9.16451e+11,9.39932e+10,0.0930217,1.07451e-06
1,8.76799e+11,1.31614e+11,0.130516,1.01884e-06
2,7.49353e+11,2.53672e+11,0.252907,9.5071e-07
3,6.89532e+11,3.15061e+11,0.31362,8.6427e-07
4,6.32384e+11,3.74788e+11,0.372119,7.9383e-07
5,4.74738e+11,3.95488e+11,0.454466,7.9388e-07
6,5.61803e+11,4.5641e+11,0.448246,7.6878e-07
7,3.1454e+11,4.86788e+11,0.607477,6.734e-07
8,3.33116e+11,5.19384e+11,0.609248,7.2954e-07
9,3.8455e+11,5.92283e+11,0.60633,6.7436e-07
10,3.73053e+11,5.40965e+11,0.591854,6.3141e-07
12,3.16459e+11,4.98107e+11,0.6115,6.4285e-07
14,5.02462e+11,5.13181e+11,0.505277,5.5646e-07
16,4.42185e+11,5.76475e+11,0.565915,5.5052e-07
18,2.67644e+11,6.48008e+11,0.707701,5.3004e-07
20,2.0487e+11,6.04035e+11,0.746732,4.8876e-07
25,3.49213e+11,6.69239e+11,0.657114,4.3174e-07
30,1.74003e+11,8.36604e+11,0.827823,3.481e-07
35,2.20523e+11,7.44153e+11,0.771402,2.8763e-07
40,1.32004e+11,7.20738e+11,0.8452,2.2612e-07
45,5.39412e+10,9.55807e+11,0.94658,2.2332e-07
50,7.50833e+10,8.38823e+11,0.917843,1.9289e-07
55,3.21274e+10,9.79067e+11,0.968228,1.4234e-07
60,2.33343e+10,9.30521e+11,0.975537,1.0316e-07
65,3.32008e+10,9.82749e+11,0.96732,7.834e-08
70,1.08552e+10,1.00132e+12,0.989275,5.589e-08
75,2.41929e+10,9.94587e+11,0.976253,3.964e-08
80,7.05611e+09,8.12088e+11,0.991386,2.72e-08
85,4.99321e+09,9.05747e+11,0.994517,1.739e-08
90,1.27711e+09,9.16771e+11,0.998609,8.3e-09
95,3.10319e+09,8.55883e+11,0.996387,6.57e-09
100,0,1.01336e+12,1,0
