ratio,success,failure,failRate,totLatency
0,1.01538e+12,0,0,1.2047e-06
0.05,8.108e+11,7.4874e+06,9.2345e-06,1.20303e-06
0.1,9.75308e+11,4.12222e+10,0.0405519,1.18444e-06
0.15,7.23076e+11,7.88103e+10,0.0982811,1.18782e-06
0.2,9.24389e+11,8.60528e+10,0.0851635,1.1576e-06
0.25,9.30567e+11,3.03041e+10,0.0315381,1.18287e-06
0.3,6.40779e+11,1.65176e+11,0.204945,1.11865e-06
0.35,9.0065e+11,6.94609e+10,0.071601,1.11264e-06
0.4,8.93009e+11,1.00949e+10,0.011178,1.17876e-06
0.45,8.44936e+11,1.68062e+11,0.165905,1.07016e-06
0.5,9.09104e+11,1.12816e+11,0.110396,1.09917e-06
0.55,6.7732e+11,3.40073e+11,0.33426,1.03109e-06
0.6,8.60057e+11,1.59104e+11,0.156112,1.12864e-06
0.65,7.98917e+11,2.20534e+11,0.216326,1.06049e-06
0.7,9.69299e+11,4.33752e+10,0.0428323,1.11256e-06
0.75,8.82197e+11,1.20875e+11,0.120504,1.0027e-06
0.8,5.457e+11,2.7408e+11,0.334333,1.0345e-06
0.85,8.16166e+11,1.82314e+11,0.182591,1.02474e-06
0.9,7.52236e+11,1.25495e+11,0.142977,1.11184e-06
0.95,8.09491e+11,9.64978e+10,0.106511,1.11051e-06
1,8.40719e+11,1.53618e+11,0.154493,9.3555e-07
2,6.63408e+11,3.46954e+11,0.343396,8.482e-07
3,6.66845e+11,3.37517e+11,0.336051,9.8996e-07
4,5.60772e+11,4.53242e+11,0.446978,7.7774e-07
5,6.1806e+11,3.9926e+11,0.392463,7.2833e-07
6,5.44788e+11,4.61334e+11,0.458527,6.9391e-07
7,3.68769e+11,4.49327e+11,0.549235,7.6585e-07
8,4.89259e+11,5.27635e+11,0.518869,7.3007e-07
9,5.30238e+11,4.74692e+11,0.472363,6.1482e-07
10,3.39085e+11,6.8229e+11,0.668011,6.215e-07
12,4.51059e+11,4.94772e+11,0.523108,6.0492e-07
14,3.23232e+11,5.33314e+11,0.622633,5.9201e-07
16,4.13186e+11,5.45994e+11,0.56923,5.5524e-07
18,2.48478e+11,6.11394e+11,0.711029,5.0339e-07
20,3.24628e+11,6.9231e+11,0.680779,4.7227e-07
25,1.6506e+11,8.45214e+11,0.836619,4.1949e-07
30,1.23609e+11,6.91278e+11,0.848311,3.5571e-07
35,1.11395e+11,9.09534e+11,0.890889,2.8346e-07
40,1.08796e+11,9.10121e+11,0.893224,2.6553e-07
45,5.55622e+10,4.66013e+11,0.893472,1.918e-07
50,8.2523e+10,9.3702e+11,0.919059,1.5921e-07
55,1.59038e+11,8.43602e+11,0.841381,1.3072e-07
60,3.77529e+10,9.64421e+11,0.962329,1.1529e-07
65,8.18567e+09,8.04415e+11,0.989927,6.833e-08
70,6.12556e+10,9.57936e+11,0.939898,5.553e-08
75,1.45966e+10,1.00575e+12,0.985694,3.924e-08
80,1.35129e+10,1.0036e+12,0.986714,2.707e-08
85,4.50103e+09,8.06194e+11,0.994448,1.181e-08
90,1.77151e+09,1.01262e+12,0.998254,6.69e-09
95,2.39128e+08,9.38893e+11,0.999745,2.85e-09
100,0,8.54711e+11,1,0
