ratio,success,failure,failRate,totLatency
0,1.01421e+12,0,0,1.20553e-06
0.05,9.50238e+11,3.21424e+07,3.38245e-05,1.20139e-06
0.1,9.65419e+11,1.913e+08,0.000198113,1.2025e-06
0.15,1.00546e+12,1.60129e+09,0.00159006,1.20195e-06
0.2,6.50737e+11,1.44585e+11,0.181795,1.1848e-06
0.25,9.40669e+11,1.11823e+10,0.0117479,1.18752e-06
0.3,9.16381e+11,9.63322e+10,0.0951229,1.10375e-06
0.35,9.61062e+11,4.42232e+10,0.0439907,1.16472e-06
0.4,9.43574e+11,6.17201e+10,0.0613951,1.14902e-06
0.45,9.02471e+11,1.17246e+11,0.114979,1.13997e-06
0.5,8.55641e+11,1.07108e+11,0.111253,1.16313e-06
0.55,7.70139e+11,1.279e+11,0.142421,1.14959e-06
0.6,8.00154e+11,1.64338e+11,0.170388,1.04034e-06
0.65,8.07798e+11,2.04336e+11,0.201886,1.066e-06
0.7,8.3009e+11,1.10022e+11,0.11703,1.09928e-06
0.75,7.42866e+11,1.54796e+11,0.172443,1.07821e-06
0.8,7.97097e+11,1.22403e+11,0.133119,1.07662e-06
0.85,8.52136e+11,1.64805e+11,0.162059,1.02043e-06
0.9,7.37223e+11,2.81309e+11,0.276191,9.3151e-07
0.95,7.97581e+11,2.20001e+11,0.2162,1.04037e-06
1,6.97575e+11,3.04043e+11,0.303552,9.1054e-07
2,7.92734e+11,1.7512e+11,0.180937,1.06999e-06
3,6.05134e+11,4.07975e+11,0.402696,8.8608e-07
4,6.81162e+11,3.28044e+11,0.325052,8.3452e-07
5,4.19459e+11,4.93836e+11,0.540719,7.8846e-07
6,5.32717e+11,3.7533e+11,0.413338,8.1974e-07
7,5.26664e+11,4.2977e+11,0.449346,7.5134e-07
8,5.45023e+11,4.68568e+11,0.462285,7.138e-07
9,4.74687e+11,5.21066e+11,0.523289,6.3506e-07
10,3.28724e+11,5.34489e+11,0.619185,6.3283e-07
12,4.70668e+11,5.47844e+11,0.537887,6.0447e-07
14,3.44524e+11,6.66293e+11,0.659163,4.9391e-07
16,4.24331e+11,5.76621e+11,0.576073,5.6156e-07
18,2.54128e+11,6.07812e+11,0.705167,4.7149e-07
20,1.35787e+11,8.58094e+11,0.863377,4.2026e-07
25,3.22773e+11,5.95092e+11,0.648344,4.6769e-07
30,2.41891e+11,7.75532e+11,0.762251,3.382e-07
35,1.96572e+11,8.15691e+11,0.805809,2.7562e-07
40,2.7009e+11,7.30676e+11,0.730117,2.5507e-07
45,1.14919e+11,8.7922e+11,0.884403,1.8552e-07
50,8.47127e+10,9.14459e+11,0.915217,1.7185e-07
55,3.35976e+10,7.6834e+11,0.958105,1.2975e-07
60,2.86591e+10,9.59065e+11,0.970985,9.779e-08
65,1.67664e+10,9.41363e+11,0.982501,7.135e-08
70,1.18798e+10,9.95227e+11,0.988204,4.568e-08
75,4.58912e+09,1.0048e+12,0.995454,3.222e-08
80,7.77006e+09,1.01261e+12,0.992385,2.021e-08
85,9.06704e+09,9.39007e+11,0.990436,1.359e-08
90,1.95977e+09,1.01329e+12,0.99807,1.307e-08
95,3.51042e+09,1.01156e+12,0.996542,4.87e-09
100,0,1.01492e+12,1,0
