theta,success,failure,failRate,totLatency
0,1.01449e+12,59284.7,5.84381e-08,1.20545e-06
1,8.09542e+11,0,0,1.20478e-06
2,1.00254e+12,3.93557e+06,3.92557e-06,1.20557e-06
3,1.00476e+12,1.46669e+06,1.45974e-06,1.20584e-06
4,9.17028e+11,1.26497e+08,0.000137924,1.20538e-06
5,1.01415e+12,3.19502e+08,0.000314944,1.2054e-06
6,8.13159e+11,4.67157e+08,0.000574166,1.2052e-06
7,1.01076e+12,2.24737e+08,0.000222294,1.20505e-06
8,8.1078e+11,1.08691e+08,0.000134039,1.20527e-06
9,1.00968e+12,9.4743e+08,0.000937472,1.20503e-06
10,9.98964e+11,3.34648e+08,0.000334883,1.20532e-06
11,1.00755e+12,2.07227e+09,0.00205251,1.20216e-06
12,8.90165e+11,1.03819e+11,0.104447,1.2033e-06
13,1.00393e+12,1.18289e+10,0.0116454,1.20361e-06
14,9.93007e+11,9.04842e+09,0.00902986,1.2007e-06
15,1.00411e+12,5.58157e+09,0.00552799,1.20078e-06
16,8.17852e+11,3.78899e+10,0.0442772,1.20197e-06
17,8.42362e+11,6.89488e+10,0.0756589,1.19569e-06
18,7.10616e+11,9.57901e+10,0.118786,1.15386e-06
19,8.62433e+11,1.54229e+11,0.151702,1.11385e-06
20,9.01518e+11,1.01312e+11,0.101026,1.1078e-06
21,8.90897e+11,1.02659e+11,0.103325,1.1024e-06
22,8.47004e+11,1.67567e+11,0.165161,1.10464e-06
23,7.87654e+11,1.27321e+11,0.139152,1.10211e-06
24,6.94835e+11,1.14002e+11,0.140946,1.10938e-06
25,7.76136e+11,2.32236e+11,0.230308,1.11207e-06
26,9.34878e+11,7.94409e+10,0.0783195,1.11965e-06
27,7.26149e+11,8.42137e+10,0.103921,1.11835e-06
28,8.87704e+11,1.21286e+11,0.120205,1.12516e-06
29,9.30133e+11,7.59692e+10,0.0755084,1.12029e-06
30,8.21667e+11,1.84917e+11,0.183707,1.10912e-06
31,8.21674e+11,9.53208e+10,0.103949,1.11811e-06
32,8.18612e+11,9.08688e+10,0.0999128,1.11561e-06
33,8.61072e+11,1.52587e+11,0.150531,1.12062e-06
34,9.25461e+11,8.73069e+10,0.0862062,1.12811e-06
35,9.29299e+11,8.74312e+10,0.0859925,1.12008e-06
36,8.30825e+11,6.20689e+10,0.0695143,1.1285e-06
37,8.56852e+11,1.47713e+11,0.147042,1.13479e-06
38,8.54789e+11,1.09706e+11,0.113745,1.13508e-06
39,7.33029e+11,7.29606e+10,0.090523,1.13342e-06
