theta,success,failure,failRate,totLatency
0,1.0078e+12,0,0,1.20398e-06
1,1.01911e+12,0,0,1.20557e-06
2,1.01287e+12,6.18501e+09,0.00606938,1.20467e-06
3,1.006e+12,1.28677e+09,0.00127747,1.20369e-06
4,1.01375e+12,1.9666e+09,0.00193616,1.20412e-06
5,9.53377e+11,1.1827e+09,0.001239,1.20377e-06
6,9.1635e+11,1.19039e+09,0.00129737,1.20183e-06
7,8.61407e+11,5.8392e+09,0.00673304,1.20404e-06
8,9.17365e+11,9.44806e+08,0.00102885,1.20446e-06
9,8.99474e+11,5.42064e+08,0.000602282,1.20435e-06
10,1.01249e+12,7.31747e+07,7.22666e-05,1.20465e-06
11,1.00569e+12,5.67952e+08,0.000564419,1.20433e-06
12,1.01347e+12,1.27933e+09,0.00126073,1.20459e-06
13,8.74448e+11,4.58196e+10,0.0497895,1.20056e-06
14,9.94286e+11,1.66665e+10,0.0164859,1.20017e-06
15,9.12216e+11,6.81681e+09,0.00741737,1.2014e-06
16,7.25e+11,9.06527e+10,0.111141,1.19143e-06
17,8.67017e+11,1.05006e+11,0.108028,1.18706e-06
18,8.77151e+11,8.39845e+10,0.0873804,1.13911e-06
19,8.87008e+11,1.15578e+11,0.11528,1.1104e-06
20,8.33186e+11,1.31835e+11,0.136614,1.10535e-06
21,9.31926e+11,8.97645e+10,0.0878588,1.1059e-06
22,7.28418e+11,8.21668e+10,0.101367,1.10175e-06
23,8.04584e+11,2.12267e+11,0.208749,1.10879e-06
24,9.21566e+11,9.0009e+10,0.088979,1.10876e-06
25,8.17206e+11,2.00577e+11,0.197073,1.11681e-06
26,6.74556e+11,1.25356e+11,0.156713,1.11142e-06
27,9.19582e+11,9.24263e+10,0.0913296,1.11537e-06
28,7.2435e+11,9.24449e+10,0.11318,1.1207e-06
29,8.45055e+11,1.68693e+11,0.166405,1.11916e-06
30,6.96895e+11,1.23098e+11,0.150121,1.12358e-06
31,9.38295e+11,7.85093e+10,0.0772118,1.11975e-06
32,9.15655e+11,1.02263e+11,0.100463,1.10947e-06
33,9.22964e+11,8.34145e+10,0.0828858,1.11866e-06
34,8.92523e+11,6.3172e+10,0.0661006,1.11435e-06
35,8.1783e+11,9.3091e+10,0.102194,1.11248e-06
36,8.8605e+11,1.26951e+11,0.125321,1.12567e-06
37,9.60905e+11,4.1506e+10,0.0414061,1.12496e-06
38,7.54108e+11,5.76466e+10,0.0710148,1.12553e-06
39,7.72961e+11,3.30182e+10,0.0409666,1.1333e-06
40,9.67513e+11,4.47756e+10,0.0442321,1.13784e-06
