theta,success,failure,failRate,totLatency
0,1.01657e+12,0,0,1.20667e-06
1,9.54606e+11,169054,1.77093e-07,1.20638e-06
2,1.01118e+12,145728,1.44116e-07,1.20624e-06
3,9.68725e+11,1.1474e+07,1.18443e-05,1.20604e-06
4,9.55573e+11,0,0,1.20637e-06
5,8.59829e+11,7.84064e+08,0.000911053,1.20544e-06
6,7.89029e+11,967988,1.22681e-06,1.20618e-06
7,9.12959e+11,454808,4.98169e-07,1.20581e-06
8,9.13986e+11,3.28484e+08,0.000359268,1.20573e-06
9,1.01251e+12,4.23097e+08,0.000417695,1.20671e-06
10,1.0164e+12,3.96238e+08,0.000389691,1.20503e-06
11,1.01445e+12,8.66662e+08,0.00085359,1.20572e-06
12,1.00552e+12,3.53074e+09,0.00349907,1.20313e-06
13,7.94892e+11,9.53101e+09,0.0118482,1.2021e-06
14,1.01483e+12,3.21157e+09,0.00315466,1.2041e-06
15,8.52576e+11,5.37174e+09,0.00626115,1.20206e-06
16,8.70607e+11,3.51027e+10,0.0387571,1.19303e-06
17,8.18522e+11,1.94945e+11,0.192354,1.18572e-06
18,8.37738e+11,1.20408e+11,0.125667,1.13753e-06
19,6.60888e+11,1.54461e+11,0.189442,1.11414e-06
20,8.81784e+11,1.17317e+11,0.117423,1.10619e-06
21,9.34007e+11,7.64725e+10,0.0756794,1.10795e-06
22,7.05724e+11,1.54645e+11,0.179742,1.10478e-06
23,8.87216e+11,1.30947e+11,0.128611,1.10354e-06
24,9.02527e+11,1.06757e+11,0.105775,1.1219e-06
25,8.90937e+11,1.11753e+11,0.111453,1.11505e-06
26,9.21175e+11,8.95803e+10,0.0886271,1.1138e-06
27,7.98638e+11,2.1389e+11,0.211243,1.11884e-06
28,7.14865e+11,9.58465e+10,0.118225,1.12631e-06
29,9.4244e+11,7.68535e+10,0.0753987,1.11279e-06
30,8.77648e+11,1.42046e+11,0.139303,1.11878e-06
31,6.71362e+11,1.26388e+11,0.158431,1.11715e-06
32,9.0638e+11,1.11906e+11,0.109896,1.12246e-06
33,7.53999e+11,1.03361e+11,0.120558,1.11662e-06
34,8.1896e+11,1.89138e+11,0.187618,1.1276e-06
35,9.29372e+11,7.41272e+10,0.0738687,1.12582e-06
36,9.20286e+11,4.74161e+10,0.0489987,1.13478e-06
37,8.12076e+11,1.87311e+11,0.187426,1.13264e-06
38,7.68805e+11,8.07794e+10,0.0950811,1.13354e-06
39,9.5678e+11,4.84999e+10,0.0482451,1.13283e-06
40,9.63362e+11,4.07581e+10,0.0405909,1.13748e-06
41,8.64401e+11,3.83878e+10,0.0425214,1.14025e-06
42,9.61153e+11,4.94015e+10,0.0488855,1.14476e-06
43,1.00346e+12,1.55533e+10,0.0152631,1.14882e-06
44,1.00149e+12,1.42959e+10,0.0140737,1.15968e-06
45,9.80155e+11,3.55356e+10,0.0349866,1.16211e-06
46,1.01904e+12,7.35714e+07,7.21916e-05,1.1933e-06
47,8.05736e+11,0,0,1.20581e-06
48,1.00779e+12,44271,4.39287e-08,1.20644e-06
49,8.18125e+11,0,0,1.20632e-06
50,8.13376e+11,0,0,1.2062e-06
51,9.15849e+11,0,0,1.20596e-06
52,8.69959e+11,3.65088e+08,0.000419485,1.20398e-06
53,8.05162e+11,3.11515e+08,0.000386748,1.2041e-06
54,9.69074e+11,6.04577e+08,0.000623482,1.20404e-06
55,1.00891e+12,5.82774e+08,0.000577291,1.20256e-06
56,1.01676e+12,8.76573e+08,0.000861385,1.20246e-06
57,8.08831e+11,6.55973e+08,0.000810357,1.20255e-06
58,1.01192e+12,1.60254e+09,0.00158117,1.20123e-06
59,1.00426e+12,1.04408e+09,0.00103858,1.20111e-06
60,9.18932e+11,1.22551e+09,0.00133185,1.20304e-06
61,1.01694e+12,9.01733e+08,0.000885928,1.20325e-06
62,9.63347e+11,1.3189e+09,0.00136721,1.20217e-06
63,1.01392e+12,6.79096e+08,0.000669322,1.20155e-06
64,1.0164e+12,7.66285e+08,0.000753351,1.20125e-06
65,1.015e+12,5.11521e+07,5.03939e-05,1.20378e-06
66,8.20775e+11,1.39875e+08,0.000170389,1.20372e-06
67,1.01821e+12,2.55279e+08,0.000250652,1.20325e-06
68,1.02162e+12,1.64558e+08,0.00016105,1.20518e-06
69,1.01e+12,2.13359e+08,0.000211202,1.20505e-06
70,9.5823e+11,1.71311e+08,0.000178747,1.20421e-06
71,1.00454e+12,2.17846e+08,0.000216816,1.20465e-06
72,1.00783e+12,5.19033e+07,5.14972e-05,1.20633e-06
73,9.1609e+11,6.42707e+08,0.000701084,1.20421e-06
74,1.01771e+12,4.6561e+08,0.000457298,1.204e-06
75,9.92845e+11,3.29138e+08,0.0003314,1.20399e-06
