theta,success,failure,failRate,totLatency
0,9.18025e+11,0,0,1.20641e-06
1,1.0032e+12,0,0,1.20645e-06
2,8.13244e+11,274405,3.37421e-07,1.20595e-06
3,9.15983e+11,0,0,1.20642e-06
4,1.0035e+12,0,0,1.20624e-06
5,9.52302e+11,0,0,1.2067e-06
6,1.00039e+12,0,0,1.20663e-06
7,9.59043e+11,0,0,1.20684e-06
8,8.64169e+11,3.65105e+09,0.00420715,1.20596e-06
9,1.01998e+12,6.47533e+08,0.000634444,1.20516e-06
10,8.00619e+11,3.75666e+08,0.000469,1.2042e-06
11,1.01863e+12,1.66996e+09,0.00163673,1.20491e-06
12,1.00633e+12,3.69091e+09,0.0036543,1.20436e-06
13,8.66868e+11,1.32616e+08,0.000152959,1.20481e-06
14,1.02034e+12,2.88734e+07,2.8297e-05,1.20566e-06
15,7.84399e+11,1.75937e+10,0.0219375,1.19933e-06
16,9.00914e+11,6.46414e+10,0.0669473,1.19738e-06
17,8.13979e+11,2.03101e+11,0.19969,1.16256e-06
18,7.60473e+11,2.40444e+11,0.240224,1.13867e-06
19,9.2615e+11,9.54915e+10,0.0934687,1.10737e-06
20,9.35314e+11,7.7338e+10,0.0763718,1.10549e-06
21,7.04109e+11,2.12575e+11,0.231896,1.10346e-06
22,7.52901e+11,1.07827e+11,0.125274,1.10701e-06
23,8.20252e+11,8.31213e+10,0.0920122,1.10091e-06
24,7.67016e+11,2.44949e+11,0.242053,1.10492e-06
25,8.43165e+11,1.19666e+11,0.124286,1.10867e-06
26,9.18321e+11,8.75472e+10,0.0870364,1.10901e-06
27,8.86411e+11,1.2415e+11,0.122853,1.10294e-06
28,8.09218e+11,1.94329e+11,0.193642,1.12166e-06
29,8.91473e+11,1.21565e+11,0.12,1.11673e-06
30,7.04959e+11,1.06973e+11,0.131752,1.12701e-06
31,9.13143e+11,1.04875e+11,0.103019,1.10663e-06
32,8.29712e+11,1.24091e+11,0.130101,1.11354e-06
33,7.12985e+11,9.13956e+10,0.113622,1.11413e-06
34,9.50696e+11,6.71804e+10,0.0660005,1.12547e-06
35,9.38206e+11,8.00101e+10,0.0785787,1.12479e-06
36,7.31353e+11,7.67625e+10,0.0949895,1.13073e-06
37,8.73006e+11,1.4615e+11,0.143403,1.13196e-06
38,7.74979e+11,3.9435e+10,0.0484213,1.13061e-06
39,9.35711e+11,8.23845e+10,0.0809203,1.13068e-06
40,7.70792e+11,4.55231e+10,0.0557666,1.14488e-06
41,9.5995e+11,3.65614e+10,0.0366893,1.14945e-06
42,8.3293e+11,2.81958e+10,0.032743,1.15007e-06
43,9.42494e+11,5.56641e+10,0.0557669,1.15287e-06
44,8.78931e+11,1.94099e+10,0.0216064,1.15351e-06
45,8.60193e+11,5.01723e+09,0.00579885,1.17251e-06
46,8.10864e+11,4.74881e+08,0.000585305,1.18186e-06
47,1.01664e+12,6.62844e+07,6.51954e-05,1.2059e-06
