theta,success,failure,failRate,totLatency
0,9.18951e+11,0,0,1.2073e-06
1,8.69482e+11,0,0,1.20748e-06
2,8.17362e+11,0,0,1.20778e-06
3,8.65593e+11,6.67725e+06,7.71401e-06,1.20705e-06
4,1.0136e+12,1.09683e+07,1.0821e-05,1.20766e-06
5,8.57851e+11,2.49317e+06,2.90629e-06,1.20788e-06
6,8.11668e+11,1.27465e+08,0.000157016,1.20736e-06
7,1.01483e+12,2.82865e+09,0.00277956,1.20623e-06
8,1.00877e+12,5.9513e+09,0.00586494,1.20409e-06
9,1.0149e+12,2.49982e+09,0.00245706,1.20459e-06
10,1.00604e+12,4.69243e+09,0.00464262,1.20391e-06
11,8.06347e+11,4.29086e+09,0.00529319,1.20337e-06
12,1.00294e+12,1.3985e+10,0.0137523,1.20561e-06
13,8.10152e+11,4.70539e+09,0.00577449,1.20226e-06
14,1.00551e+12,5.60387e+09,0.00554228,1.20487e-06
15,9.67956e+11,4.111e+10,0.0407407,1.20222e-06
16,7.84311e+11,7.31125e+10,0.08527,1.20087e-06
17,9.3993e+11,6.15312e+10,0.0614414,1.20027e-06
18,7.78604e+11,1.81926e+11,0.189401,1.15533e-06
19,6.82583e+11,1.3571e+11,0.165846,1.11556e-06
20,6.92907e+11,9.5606e+10,0.121248,1.10919e-06
21,9.13811e+11,1.0207e+11,0.100475,1.10635e-06
22,9.31681e+11,8.5103e+10,0.0836982,1.1067e-06
23,8.72501e+11,1.47771e+11,0.144835,1.1044e-06
24,8.11111e+11,2.01792e+11,0.199222,1.10005e-06
25,9.09826e+11,1.04543e+11,0.103062,1.09887e-06
26,8.20735e+11,9.69399e+10,0.105636,1.11545e-06
27,8.39175e+11,1.7172e+11,0.169869,1.12134e-06
28,6.88267e+11,1.29812e+11,0.158679,1.11685e-06
29,7.76134e+11,1.32012e+11,0.145365,1.10476e-06
30,9.21611e+11,9.03764e+10,0.0893059,1.11551e-06
31,8.97109e+11,1.13867e+11,0.112631,1.11484e-06
32,8.94052e+11,7.23902e+10,0.0749038,1.12257e-06
33,9.41427e+11,7.17102e+10,0.0707803,1.1195e-06
34,9.20266e+11,9.02953e+10,0.0893517,1.11456e-06
35,9.31233e+11,7.90084e+10,0.0782075,1.11958e-06
36,9.14967e+11,1.03557e+11,0.101674,1.11598e-06
37,7.53352e+11,6.15024e+10,0.0754765,1.12094e-06
38,8.99839e+11,5.31824e+10,0.055804,1.1331e-06
39,9.38784e+11,7.75856e+10,0.076336,1.13107e-06
40,9.5359e+11,5.65734e+10,0.0560042,1.13077e-06
41,8.19799e+11,4.17852e+10,0.0484981,1.14161e-06
42,7.49983e+11,5.31045e+10,0.0661254,1.14851e-06
43,9.29749e+11,3.25856e+10,0.033861,1.14865e-06
44,1.00673e+12,8.61521e+09,0.00848502,1.16588e-06
45,8.1279e+11,4.14336e+09,0.00507184,1.17012e-06
46,1.01468e+12,3.4472e+08,0.000339618,1.20137e-06
47,9.04787e+11,4.90322e+07,5.4189e-05,1.20664e-06
48,9.51408e+11,4.48625e+07,4.71516e-05,1.20769e-06
49,1.01769e+12,1.71867e+08,0.00016885,1.20745e-06
50,1.01643e+12,1.22518e+08,0.000120523,1.20762e-06
51,1.00242e+12,1.88354e+07,1.87897e-05,1.20674e-06
52,1.01677e+12,1.69956e+07,1.67149e-05,1.20733e-06
53,1.01802e+12,9.66715e+06,9.49592e-06,1.2073e-06
54,9.97046e+11,0,0,1.2078e-06
55,1.01767e+12,0,0,1.20692e-06
56,9.10614e+11,0,0,1.2075e-06
57,1.01797e+12,3.43929e+07,3.37846e-05,1.20728e-06
58,1.01176e+12,19093.4,1.88716e-08,1.20755e-06
59,9.64739e+11,446011,4.62313e-07,1.20735e-06
60,1.01655e+12,0,0,1.20782e-06
61,1.01521e+12,211907,2.08733e-07,1.20761e-06
62,1.00539e+12,0,0,1.2076e-06
63,1.01859e+12,0,0,1.20789e-06
64,8.66303e+11,0,0,1.20745e-06
65,1.01533e+12,0,0,1.20743e-06
66,1.01467e+12,0,0,1.20738e-06
67,9.16491e+11,1.69951e+06,1.85437e-06,1.20704e-06
68,1.00685e+12,5.84347e+06,5.80366e-06,1.208e-06
69,9.17798e+11,691481,7.53413e-07,1.2076e-06
70,1.01602e+12,4.81879e+07,4.74259e-05,1.20676e-06
71,1.01588e+12,3.74709e+07,3.68838e-05,1.20628e-06
72,8.61629e+11,5.38894e+07,6.25397e-05,1.20601e-06
73,9.6897e+11,6.71774e+07,6.93239e-05,1.20603e-06
74,8.64178e+11,2.52433e+08,0.000292022,1.20591e-06
75,1.01467e+12,2.99254e+07,2.94918e-05,1.20692e-06
76,8.10818e+11,1.0875e+08,0.000134106,1.20717e-06
77,8.8097e+11,3.15533e+08,0.000358037,1.20355e-06
78,8.65944e+11,1.72851e+08,0.00019957,1.2035e-06
79,9.91618e+11,4.55733e+08,0.000459375,1.20465e-06
80,8.03715e+11,1.37031e+08,0.000170468,1.20408e-06
81,1.00227e+12,1.84324e+08,0.000183873,1.20327e-06
82,8.0977e+11,1.2208e+08,0.000150736,1.20367e-06
83,1.01542e+12,2.18571e+08,0.000215205,1.20349e-06
84,1.0046e+12,2.19001e+08,0.000217949,1.20334e-06
85,1.00151e+12,2.38576e+09,0.0023765,1.20018e-06
86,1.00878e+12,2.08159e+09,0.00205921,1.2003e-06
87,1.00543e+12,1.38033e+09,0.00137099,1.20333e-06
88,8.67138e+11,9.42118e+08,0.00108529,1.2032e-06
89,9.13625e+11,2.70529e+09,0.0029523,1.20108e-06
90,1.01144e+12,1.15906e+09,0.00114465,1.20281e-06
91,9.99723e+11,3.47877e+09,0.00346767,1.20255e-06
92,1.01153e+12,1.24232e+09,0.00122665,1.20317e-06
93,8.63682e+11,1.7948e+09,0.00207377,1.20289e-06
94,9.61969e+11,6.58643e+08,0.000684214,1.2048e-06
95,8.17049e+11,6.13716e+08,0.000750574,1.20513e-06
96,1.01618e+12,1.10043e+09,0.00108174,1.20489e-06
97,1.01898e+12,1.14413e+08,0.000112269,1.20733e-06
98,1.0123e+12,5.88983e+08,0.00058149,1.20749e-06
99,1.00062e+12,1.01922e+08,0.000101849,1.20648e-06
100,9.97458e+11,1.70881e+07,1.71314e-05,1.20595e-06
101,1.0187e+12,8.93639e+07,8.77158e-05,1.20739e-06
102,1.01574e+12,6.50485e+07,6.40363e-05,1.20682e-06
103,8.59815e+11,0,0,1.2079e-06
104,7.9159e+11,0,0,1.20741e-06
105,1.00157e+12,0,0,1.20787e-06
106,8.17304e+11,0,0,1.20798e-06
107,8.19095e+11,0,0,1.20728e-06
108,1.01885e+12,0,0,1.20804e-06
109,8.62298e+11,0,0,1.2079e-06
110,8.49506e+11,0,0,1.20794e-06
111,8.0019e+11,0,0,1.20776e-06
112,1.01184e+12,0,0,1.20791e-06
113,1.01811e+12,0,0,1.20783e-06
114,1.00966e+12,0,0,1.20812e-06
115,1.00385e+12,0,0,1.20747e-06
116,9.49246e+11,0,0,1.20733e-06
117,8.08734e+11,0,0,1.20813e-06
118,1.01704e+12,0,0,1.20775e-06
119,9.9988e+11,0,0,1.20812e-06
120,9.93504e+11,0,0,1.20758e-06
121,1.01005e+12,0,0,1.20754e-06
122,1.0067e+12,0,0,1.2078e-06
123,1.01824e+12,0,0,1.20762e-06
124,1.01831e+12,0,0,1.20769e-06
125,1.00987e+12,0,0,1.20795e-06
126,1.01805e+12,0,0,1.2068e-06
127,8.17114e+11,0,0,1.20804e-06
128,1.02007e+12,0,0,1.20761e-06
129,8.07858e+11,0,0,1.20797e-06
130,9.1766e+11,0,0,1.20745e-06
131,9.10765e+11,0,0,1.20769e-06
132,1.00741e+12,0,0,1.20787e-06
133,8.051e+11,0,0,1.20715e-06
134,9.60579e+11,2.30484e+08,0.000239885,1.20398e-06
135,9.99453e+11,8.42465e+09,0.00835881,1.18181e-06
136,7.99229e+11,9.26806e+09,0.0114633,1.18249e-06
137,8.4785e+11,1.11163e+10,0.0129414,1.18203e-06
138,9.7512e+11,4.55116e+10,0.0445916,1.15311e-06
139,9.83443e+11,1.70709e+10,0.0170622,1.15314e-06
140,9.415e+11,2.09101e+10,0.0217268,1.15316e-06
141,9.3782e+11,2.40627e+10,0.0250163,1.1508e-06
142,8.75148e+11,3.04523e+10,0.0336267,1.15204e-06
143,9.56708e+11,4.71661e+10,0.0469841,1.15167e-06
144,8.68134e+11,4.9156e+10,0.0535883,1.13284e-06
145,9.53055e+11,6.13115e+10,0.0604431,1.13411e-06
146,9.62151e+11,3.92886e+10,0.0392321,1.13595e-06
147,8.07638e+11,4.61393e+10,0.0540413,1.1346e-06
148,9.33427e+11,8.33358e+10,0.0819619,1.12505e-06
149,8.80237e+11,3.78881e+10,0.0412668,1.1348e-06
150,8.7617e+11,3.44763e+10,0.0378591,1.14276e-06
151,8.22993e+11,8.4201e+10,0.0928147,1.14205e-06
152,9.49714e+11,5.61747e+10,0.0558458,1.14006e-06
153,9.44596e+11,6.17508e+10,0.0613614,1.13127e-06
154,9.35161e+11,7.57645e+10,0.0749456,1.13814e-06
155,9.51332e+11,6.33679e+10,0.0624499,1.13948e-06
156,9.55811e+11,6.18819e+10,0.0608061,1.1407e-06
157,7.91949e+11,7.40265e+10,0.0854834,1.14155e-06
158,9.27093e+11,7.50776e+10,0.074915,1.1391e-06
159,9.44062e+11,6.45631e+10,0.064011,1.14478e-06
160,9.70813e+11,4.48899e+10,0.0441959,1.14412e-06
161,8.43562e+11,6.05512e+10,0.066973,1.14628e-06
162,9.84814e+11,3.34521e+10,0.032852,1.16966e-06
163,7.62121e+11,5.06981e+10,0.0623732,1.1889e-06
164,7.97425e+11,1.42753e+10,0.0175869,1.20512e-06
165,9.10685e+11,5.01742e+09,0.00547931,1.20424e-06
166,1.00042e+12,9.3305e+09,0.00924043,1.20414e-06
167,1.00879e+12,1.50843e+09,0.00149306,1.20588e-06
168,1.01537e+12,4.07959e+08,0.000401622,1.20758e-06
169,9.56954e+11,6.34953e+08,0.000663075,1.20726e-06
170,1.0112e+12,2.55977e+08,0.000253079,1.20742e-06
171,9.09694e+11,2.14356e+08,0.000235579,1.20805e-06
172,8.51074e+11,6.49763e+06,7.63457e-06,1.20759e-06
173,9.20213e+11,976654,1.06133e-06,1.20731e-06
174,1.00597e+12,91030,9.04894e-08,1.2078e-06
175,9.13017e+11,179721,1.96843e-07,1.20736e-06
176,1.0212e+12,751956,7.36343e-07,1.20844e-06
177,8.67727e+11,1.10711e+07,1.27585e-05,1.20797e-06
178,9.11279e+11,557894,6.1221e-07,1.20755e-06
179,8.14372e+11,1.48005e+06,1.81741e-06,1.20768e-06
