ratio,success,failure,failRate,totLatency
0,1.00514e+12,0,0,1.20521e-06
0.05,1.00699e+12,5.67106e+07,5.63136e-05,1.20434e-06
0.1,1.01317e+12,8.12467e+07,8.01843e-05,1.20536e-06
0.15,8.66085e+11,9.49976e+08,0.00109566,1.20106e-06
0.2,1.01655e+12,9.5717e+08,0.000940703,1.20322e-06
0.25,8.00097e+11,4.85086e+07,6.06247e-05,1.20372e-06
0.3,7.94483e+11,4.69758e+09,0.005878,1.16858e-06
0.35,1.02113e+12,61465.4,6.01937e-08,1.20491e-06
0.4,1.00206e+12,2.86645e+08,0.000285974,1.20379e-06
0.45,7.63801e+11,1.18113e+10,0.0152283,1.18739e-06
0.5,1.00127e+12,6.97779e+09,0.00692071,1.19619e-06
0.55,8.13564e+11,3.71325e+10,0.0436495,1.19843e-06
0.6,9.48178e+11,3.92352e+10,0.0397353,1.20078e-06
0.65,8.79489e+11,3.37481e+10,0.0369544,1.1633e-06
0.7,8.95306e+11,1.18252e+10,0.0130358,1.18316e-06
0.75,9.76276e+11,6.84626e+09,0.0069638,1.16903e-06
0.8,1.00496e+12,1.25405e+10,0.0123248,1.18644e-06
0.85,1.00583e+12,3.11484e+09,0.00308723,1.17346e-06
0.9,9.47509e+11,1.87015e+10,0.0193555,1.18026e-06
0.95,9.34587e+11,1.9149e+10,0.0200778,1.15861e-06
1,9.55149e+11,7.53685e+09,0.00782898,1.14913e-06
2,8.91246e+11,1.27829e+11,0.125437,1.08681e-06
3,7.43801e+11,6.18909e+10,0.0768171,1.05295e-06
4,8.15756e+11,1.95836e+11,0.193592,1.07242e-06
5,8.2925e+11,1.87182e+11,0.184156,1.00881e-06
6,7.68958e+11,2.43668e+11,0.24063,9.2619e-07
7,5.3621e+11,2.77435e+11,0.340978,8.9356e-07
8,7.84426e+11,2.25143e+11,0.223009,8.1428e-07
9,7.08788e+11,2.59096e+11,0.267693,9.6003e-07
10,7.54445e+11,2.61151e+11,0.25714,6.9402e-07
12,5.86149e+11,4.31765e+11,0.424167,7.9062e-07
14,6.38721e+11,3.79197e+11,0.372522,6.7494e-07
16,4.13788e+11,3.86083e+11,0.482682,6.0038e-07
18,4.95311e+11,4.18734e+11,0.458111,6.7843e-07
20,4.87119e+11,4.76314e+11,0.494392,5.4363e-07
25,4.011e+11,5.48295e+11,0.57752,4.2227e-07
30,3.67731e+11,5.01186e+11,0.576794,4.6523e-07
35,2.18841e+11,7.90573e+11,0.7832,3.0567e-07
40,2.25648e+11,6.89836e+11,0.75352,2.7663e-07
45,1.3763e+11,7.23856e+11,0.840241,2.2732e-07
50,1.22307e+11,6.77931e+11,0.847161,1.6901e-07
55,1.96383e+11,8.14477e+11,0.805726,1.4612e-07
60,5.82767e+10,9.56378e+11,0.942565,1.1779e-07
65,2.17164e+11,7.91106e+11,0.784617,2.099e-07
70,8.03206e+10,9.36199e+11,0.920985,8.675e-08
75,5.50475e+10,8.57878e+11,0.939702,9.311e-08
80,1.17797e+10,7.90438e+11,0.985316,5.651e-08
85,1.52417e+10,8.49546e+11,0.982375,2.534e-08
90,9.76017e+09,9.47411e+11,0.989803,1.467e-08
95,5.72945e+10,9.59915e+11,0.943675,3.74e-09
100,0,8.96079e+11,1,0
