ratio,success,failure,failRate,totLatency
0,1.01605e+12,0,0,1.20533e-06
0.05,8.14725e+11,2.15697e+07,2.64741e-05,1.20598e-06
0.1,9.01374e+11,1.14756e+07,1.27311e-05,1.20494e-06
0.15,7.66654e+11,0,0,1.2053e-06
0.2,1.01835e+12,2.71105e+08,0.000266149,1.20229e-06
0.25,9.13494e+11,0,0,1.20636e-06
0.3,9.98865e+11,1.77523e+07,1.77722e-05,1.2049e-06
0.35,1.00077e+12,1.51498e+10,0.0149124,1.18571e-06
0.4,1.01624e+12,1.0278e+07,1.01137e-05,1.20094e-06
0.45,9.43676e+11,1.4882e+09,0.00157455,1.20516e-06
0.5,9.07942e+11,1.53828e+09,0.00169138,1.20436e-06
0.55,9.93319e+11,1.63273e+10,0.0161713,1.18685e-06
0.6,8.64049e+11,2.90017e+09,0.00334526,1.19682e-06
0.65,8.72274e+11,4.42504e+10,0.0482807,1.19825e-06
0.7,9.98781e+11,1.04122e+10,0.0103174,1.17276e-06
0.75,1.0142e+12,1.58632e+09,0.00156167,1.19909e-06
0.8,7.97273e+11,7.84638e+09,0.00974561,1.19613e-06
0.85,9.99142e+11,1.51545e+10,0.0149409,1.17146e-06
0.9,9.85417e+11,1.4643e+10,0.0146421,1.18562e-06
0.95,9.95792e+11,1.25381e+10,0.0124345,1.18474e-06
1,8.98735e+11,2.89459e+09,0.0032104,1.1921e-06
2,8.98725e+11,1.22651e+11,0.120084,1.10791e-06
3,8.89852e+11,8.75663e+10,0.0895894,1.02375e-06
4,8.87661e+11,1.28866e+11,0.126771,1.05461e-06
5,6.67092e+11,1.9382e+11,0.225133,1.01211e-06
6,8.6531e+11,1.51937e+11,0.149361,8.8971e-07
7,6.54389e+11,2.99772e+11,0.314173,9.5033e-07
8,8.46112e+11,1.59371e+11,0.158502,9.8534e-07
9,7.53736e+11,2.49439e+11,0.248649,7.3049e-07
10,7.20226e+11,1.87636e+11,0.206679,7.8047e-07
12,5.16999e+11,4.01939e+11,0.437395,7.3132e-07
14,5.89337e+11,4.17216e+11,0.4145,6.4214e-07
16,4.88824e+11,3.18689e+11,0.394655,6.5722e-07
18,6.64473e+11,3.46554e+11,0.342774,6.5497e-07
20,4.5944e+11,4.95225e+11,0.518742,5.5007e-07
25,3.7297e+11,6.34428e+11,0.629769,4.1343e-07
30,2.9583e+11,6.19401e+11,0.67677,3.8086e-07
35,3.66029e+11,4.9403e+11,0.574414,3.4243e-07
40,2.91647e+11,6.09314e+11,0.676294,2.7305e-07
45,1.3581e+11,8.74365e+11,0.865558,2.6056e-07
50,1.59662e+11,6.41428e+11,0.800694,2.3738e-07
55,2.03714e+11,6.33716e+11,0.75674,1.7793e-07
60,2.61859e+11,6.52673e+11,0.713669,1.6693e-07
65,4.04066e+10,9.652e+11,0.959819,9.716e-08
70,2.65679e+11,7.39403e+11,0.735664,9.785e-08
75,7.60683e+10,9.28994e+11,0.924315,6.713e-08
80,3.38358e+10,9.80826e+11,0.966653,4.925e-08
85,7.9007e+09,7.97022e+11,0.990185,4.715e-08
90,5.5258e+10,8.56026e+11,0.939362,1.331e-08
95,7.73111e+09,1.00233e+12,0.992346,7.42e-09
100,0,1.00553e+12,1,0
