ratio,success,failure,failRate,totLatency
0,8.11958e+11,0,0,1.20425e-06
0.05,1.00884e+12,1.26277e+08,0.000125156,1.20311e-06
0.1,7.9631e+11,182162,2.28758e-07,1.20408e-06
0.15,1.01022e+12,4.08443e+09,0.00402684,1.18889e-06
0.2,8.13752e+11,3.5506e+06,4.36322e-06,1.20328e-06
0.25,9.15183e+11,582112,6.3606e-07,1.20235e-06
0.3,9.9011e+11,2.75319e+10,0.0270546,1.19031e-06
0.35,1.01594e+12,2.82104e+08,0.0002776,1.20269e-06
0.4,1.00577e+12,3.29421e+09,0.00326462,1.19977e-06
0.45,9.97536e+11,1.96581e+09,0.00196679,1.20151e-06
0.5,8.3975e+11,3.45212e+09,0.00409406,1.18086e-06
0.55,9.60749e+11,4.92404e+10,0.0487533,1.19605e-06
0.6,9.50075e+11,7.454e+09,0.00778462,1.18257e-06
0.65,1.01132e+12,6.2765e+09,0.00616799,1.1671e-06
0.7,1.00736e+12,9.91499e+08,0.000983286,1.19274e-06
0.75,1.00602e+12,2.27008e+09,0.00225142,1.1924e-06
0.8,1.00736e+12,6.11575e+09,0.0060344,1.19011e-06
0.85,9.47822e+11,7.06707e+10,0.0693875,1.15368e-06
0.9,1.00624e+12,9.79451e+09,0.00963994,1.18638e-06
0.95,9.82351e+11,2.65354e+10,0.0263016,1.15778e-06
1,8.83048e+11,2.85512e+10,0.0313199,1.16954e-06
2,6.70845e+11,5.47499e+10,0.0754552,1.11896e-06
3,8.14631e+11,1.34685e+11,0.141876,1.11875e-06
4,9.32691e+11,2.87004e+10,0.0298529,1.05227e-06
5,8.28114e+11,1.81467e+11,0.179745,9.1964e-07
6,8.67667e+11,1.00036e+11,0.103375,8.8615e-07
7,8.12509e+11,1.82673e+11,0.183558,8.8633e-07
8,7.50816e+11,2.63998e+11,0.260144,7.9981e-07
9,7.18782e+11,2.74418e+11,0.276297,7.8279e-07
10,5.37115e+11,4.6465e+11,0.463831,7.6756e-07
12,6.71437e+11,2.43805e+11,0.266383,6.8478e-07
14,4.74585e+11,5.44614e+11,0.534355,6.4509e-07
16,4.08373e+11,4.53993e+11,0.526451,5.8571e-07
18,4.49221e+11,5.66795e+11,0.55786,6.3713e-07
20,5.95312e+11,3.9385e+11,0.398165,6.7685e-07
25,5.85361e+11,3.84561e+11,0.396486,4.2195e-07
30,3.29455e+11,6.67049e+11,0.669389,3.3115e-07
35,2.89525e+11,7.26455e+11,0.715029,2.9585e-07
40,2.34328e+11,7.8539e+11,0.770203,2.888e-07
45,1.14007e+11,7.87888e+11,0.873592,2.3305e-07
50,2.6568e+11,7.54739e+11,0.739636,2.092e-07
55,5.7777e+10,8.53194e+11,0.936576,1.4079e-07
60,2.32459e+11,7.14104e+11,0.754418,1.2771e-07
65,7.08761e+10,9.32031e+11,0.929329,1.113e-07
70,7.46486e+10,8.35206e+11,0.917956,1.1158e-07
75,2.80151e+10,9.8138e+11,0.972246,4.551e-08
80,1.33458e+11,8.85505e+11,0.869025,3.669e-08
85,6.67718e+09,9.834e+11,0.993256,3.277e-08
90,6.36206e+09,8.57745e+11,0.992637,1.073e-08
95,2.13029e+09,1.01264e+12,0.997901,8.34e-09
100,0,1.00956e+12,1,0
