ratio,success,failure,failRate,totLatency
0,9.10988e+11,0,0,1.20514e-06
0.05,8.66556e+11,6.65484e+08,0.000767374,1.20375e-06
0.1,8.94555e+11,3.84289e+09,0.00427749,1.20063e-06
0.15,1.01016e+12,1.07302e+09,0.0010611,1.18337e-06
0.2,1.01076e+12,4.323e+08,0.000427514,1.19716e-06
0.25,8.86908e+11,2.59789e+10,0.0284579,1.19648e-06
0.3,1.01104e+12,3.64958e+09,0.00359675,1.19828e-06
0.35,1.01415e+12,6.14591e+08,0.000605647,1.19526e-06
0.4,8.69553e+11,3.09611e+10,0.0343816,1.19471e-06
0.45,1.00071e+12,1.90627e+09,0.00190129,1.1691e-06
0.5,1.00442e+12,9.27439e+09,0.0091491,1.19107e-06
0.55,9.9283e+11,1.03338e+10,0.0103012,1.19028e-06
0.6,8.62626e+11,2.03442e+09,0.00235285,1.16689e-06
0.65,1.00958e+12,2.34491e+09,0.00231727,1.16837e-06
0.7,1.00115e+12,2.14709e+09,0.00214004,1.1869e-06
0.75,8.06195e+11,1.90568e+09,0.00235822,1.16775e-06
0.8,9.16263e+11,1.11371e+09,0.00121401,1.1933e-06
0.85,8.98246e+11,1.08817e+10,0.0119694,1.18674e-06
0.9,9.47443e+11,5.51226e+10,0.0549815,1.15428e-06
0.95,9.65223e+11,4.98062e+10,0.0490687,1.16135e-06
1,9.46909e+11,4.28343e+09,0.00450322,1.17043e-06
2,8.54898e+11,5.87444e+10,0.0642969,1.10942e-06
3,8.87997e+11,1.21095e+11,0.120004,1.03233e-06
4,8.73238e+11,1.35048e+11,0.133938,9.5246e-07
5,5.93947e+11,2.19344e+11,0.269699,9.1609e-07
6,5.08728e+11,3.54153e+11,0.410431,9.2382e-07
7,8.22984e+11,1.40794e+11,0.146085,9.5027e-07
8,5.48071e+11,2.53894e+11,0.31659,9.2593e-07
9,6.4839e+11,3.5454e+11,0.353504,7.8922e-07
10,7.36367e+11,2.83368e+11,0.277884,8.2412e-07
12,5.86857e+11,4.24158e+11,0.419537,6.6275e-07
14,4.98237e+11,3.18552e+11,0.390005,7.0266e-07
16,4.93122e+11,5.13241e+11,0.509996,5.5337e-07
18,3.46147e+11,5.66556e+11,0.620745,5.9345e-07
20,4.44253e+11,5.59309e+11,0.557323,5.0589e-07
25,3.0556e+11,5.57634e+11,0.646012,3.7128e-07
30,2.86475e+11,5.28302e+11,0.648401,4.7451e-07
35,3.77352e+11,6.33374e+11,0.626653,3.4317e-07
40,2.2667e+11,6.75811e+11,0.748837,3.5181e-07
45,3.21696e+11,6.95114e+11,0.683622,2.6246e-07
50,2.70588e+11,7.36268e+11,0.731255,1.803e-07
55,1.59989e+11,8.57326e+11,0.842734,2.0849e-07
60,9.3154e+10,7.13199e+11,0.884475,1.5833e-07
65,8.71821e+10,7.30552e+11,0.893386,1.2903e-07
70,5.70501e+10,7.47151e+11,0.92906,1.0889e-07
75,1.10139e+11,8.45069e+11,0.884696,9.747e-08
80,1.61099e+11,7.44284e+11,0.822065,3.515e-08
85,2.92371e+10,9.85148e+11,0.971178,2.564e-08
90,1.31639e+10,9.92222e+11,0.986907,1.053e-08
95,1.96493e+09,9.41708e+11,0.997918,5.4e-09
100,0,1.01902e+12,1,0
