ratio,success,failure,failRate,totLatency
0,8.98082e+11,0,0,1.20526e-06
0.05,8.17952e+11,1.64777e+07,2.01447e-05,1.20522e-06
0.1,1.00126e+12,5.04293e+08,0.000503407,1.19499e-06
0.15,9.37142e+11,3.06986e+10,0.0317186,1.20414e-06
0.2,9.67429e+11,2.13727e+09,0.00220435,1.18451e-06
0.25,9.60167e+11,1.85246e+09,0.00192559,1.18803e-06
0.3,9.78788e+11,2.14833e+10,0.0214774,1.18638e-06
0.35,1.0054e+12,1.51156e+10,0.0148118,1.19116e-06
0.4,1.00868e+12,1.42709e+09,0.00141282,1.16853e-06
0.45,9.74327e+11,3.41013e+10,0.0338163,1.18342e-06
0.5,1.01626e+12,2.49271e+09,0.00244682,1.17069e-06
0.55,9.94161e+11,1.89862e+10,0.0187398,1.18196e-06
0.6,1.01182e+12,5.76988e+09,0.00567012,1.19731e-06
0.65,9.45589e+11,7.31739e+09,0.00767902,1.18545e-06
0.7,9.63301e+11,4.49384e+10,0.0445712,1.18051e-06
0.75,8.84306e+11,1.40673e+10,0.0156586,1.18899e-06
0.8,1.01826e+12,7.92083e+08,0.000777276,1.18812e-06
0.85,9.60115e+11,1.59276e+09,0.00165618,1.19167e-06
0.9,1.00685e+12,9.46289e+09,0.00931104,1.17719e-06
0.95,9.51484e+11,4.53003e+09,0.00473846,1.16282e-06
1,8.6725e+11,8.5011e+10,0.0892728,1.19134e-06
2,8.90297e+11,1.19089e+11,0.117981,1.14792e-06
3,7.01632e+11,1.51401e+11,0.177486,1.02339e-06
4,9.01217e+11,1.04962e+11,0.104317,1.11177e-06
5,6.37919e+11,2.27509e+11,0.262886,9.5284e-07
6,6.66441e+11,3.38706e+11,0.336972,9.202e-07
7,8.36565e+11,1.73634e+11,0.171881,9.1278e-07
8,7.9552e+11,2.20205e+11,0.216796,9.0084e-07
9,6.66274e+11,3.52022e+11,0.345697,7.9813e-07
10,5.55298e+11,3.57315e+11,0.39153,8.2493e-07
12,7.19342e+11,1.74362e+11,0.1951,8.1826e-07
14,3.53557e+11,4.43267e+11,0.556292,6.7414e-07
16,4.99774e+11,5.18041e+11,0.508974,5.8142e-07
18,7.4569e+11,2.54151e+11,0.254191,7.6334e-07
20,2.81925e+11,7.25229e+11,0.720077,5.8465e-07
25,4.10646e+11,5.95555e+11,0.591885,4.0488e-07
30,2.60999e+11,6.01624e+11,0.697435,4.5957e-07
35,1.8755e+11,6.72315e+11,0.781884,2.7598e-07
40,2.99959e+11,7.15342e+11,0.704561,2.2777e-07
45,3.36325e+11,6.69585e+11,0.665651,2.2036e-07
50,3.41861e+11,5.75575e+11,0.627374,2.7265e-07
55,1.02277e+11,7.00059e+11,0.872526,1.6064e-07
60,2.86416e+11,7.29654e+11,0.718114,1.4211e-07
65,6.00973e+10,7.17558e+11,0.92272,1.105e-07
70,9.34819e+10,9.17192e+11,0.907505,7.935e-08
75,6.59322e+10,9.25397e+11,0.933491,1.116e-07
80,3.01139e+10,7.71462e+11,0.962432,5.014e-08
85,2.42781e+10,9.84476e+11,0.975933,3.021e-08
90,1.68114e+10,9.91181e+11,0.983322,5.71e-09
95,5.22531e+09,7.70073e+11,0.99326,8.57e-09
100,0,1.00528e+12,1,0
