ratio,success,failure,failRate,totLatency
0,8.15553e+11,0,0,1.20339e-06
0.05,8.153e+11,3.89087e+08,0.000477004,1.19965e-06
0.1,8.6541e+11,0,0,1.2043e-06
0.15,1.01883e+12,3.77408e+08,0.000370297,1.198e-06
0.2,9.10713e+11,2.0056e+09,0.0021974,1.18301e-06
0.25,1.00587e+12,2.1979e+09,0.00218032,1.17986e-06
0.3,1.00505e+12,9.88277e+09,0.00973735,1.18108e-06
0.35,8.97054e+11,7.20399e+09,0.00796675,1.19757e-06
0.4,9.64057e+11,5.51135e+10,0.0540769,1.19439e-06
0.45,9.56959e+11,7.69707e+08,0.00080368,1.20274e-06
0.5,9.83779e+11,1.56458e+10,0.0156548,1.19469e-06
0.55,9.64625e+11,4.34438e+10,0.0430961,1.17809e-06
0.6,7.98831e+11,8.16854e+09,0.0101221,1.17669e-06
0.65,1.01222e+12,1.03507e+09,0.00102153,1.19378e-06
0.7,8.60837e+11,2.15725e+09,0.00249972,1.19087e-06
0.75,9.08088e+11,5.71242e+09,0.00625128,1.17762e-06
0.8,9.24902e+11,8.89568e+10,0.0877408,1.19061e-06
0.85,7.99572e+11,4.72923e+09,0.00587993,1.16833e-06
0.9,7.97512e+11,6.50389e+09,0.00808926,1.1698e-06
0.95,9.2393e+11,4.02124e+10,0.0417079,1.17896e-06
1,1.01648e+12,4.24346e+09,0.00415731,1.16359e-06
2,9.8684e+11,3.17926e+10,0.0312111,1.0612e-06
3,8.94235e+11,6.77393e+10,0.0704169,1.04759e-06
4,8.455e+11,1.53406e+11,0.153574,1.04501e-06
5,7.72991e+11,2.31311e+11,0.230321,9.4806e-07
6,7.92056e+11,1.64395e+11,0.17188,9.2603e-07
7,8.51479e+11,1.57411e+11,0.156024,8.6677e-07
8,7.53624e+11,2.64267e+11,0.259622,8.5345e-07
9,7.29863e+11,2.85721e+11,0.281337,9.444e-07
10,7.65328e+11,2.557e+11,0.250433,9.6349e-07
12,8.66904e+11,1.49676e+11,0.147235,8.9406e-07
14,3.69538e+11,4.41033e+11,0.544102,6.7571e-07
16,3.00006e+11,4.99862e+11,0.62493,5.9699e-07
18,4.56294e+11,5.59599e+11,0.550844,6.1509e-07
20,5.0984e+11,4.98314e+11,0.494284,5.3338e-07
25,3.22966e+11,4.68395e+11,0.591885,4.3749e-07
30,3.5364e+11,5.64064e+11,0.614647,4.0399e-07
35,5.75373e+11,4.33684e+11,0.429792,6.0606e-07
40,2.70396e+11,7.3977e+11,0.732325,2.3161e-07
45,2.86297e+11,7.23414e+11,0.716456,2.1727e-07
50,1.89332e+11,6.27308e+11,0.768157,2.7765e-07
55,1.59879e+11,7.30589e+11,0.820456,1.6254e-07
60,8.76563e+10,9.15674e+11,0.912635,1.3253e-07
65,9.25842e+10,9.14357e+11,0.908054,9.171e-08
70,3.49208e+10,9.77259e+11,0.965499,6.919e-08
75,1.57292e+10,7.93653e+11,0.980566,6.364e-08
80,3.4704e+10,7.76856e+11,0.957238,3.303e-08
85,2.89939e+10,8.88183e+11,0.968388,2.763e-08
90,6.5693e+10,9.48174e+11,0.935205,1.066e-08
95,3.51451e+09,1.00777e+12,0.996525,2.233e-08
100,0,1.01674e+12,1,0
