ratio,success,failure,failRate,totLatency
0,8.11287e+11,0,0,1.20477e-06
0.05,8.61657e+11,8.89196e+08,0.0010309,1.19881e-06
0.1,9.80455e+11,3.28036e+10,0.0323744,1.18285e-06
0.15,1.00768e+12,6.94648e+08,0.000688878,1.1994e-06
0.2,8.10267e+11,7.21247e+09,0.0088228,1.19508e-06
0.25,7.97421e+11,2.2459e+10,0.027393,1.19986e-06
0.3,1.00764e+12,3.3998e+09,0.00336267,1.17023e-06
0.35,9.81058e+11,3.72384e+10,0.0365693,1.15404e-06
0.4,1.00351e+12,5.45083e+09,0.0054024,1.16884e-06
0.45,8.81238e+11,3.18734e+10,0.0349063,1.1986e-06
0.5,1.00675e+12,3.556e+09,0.00351974,1.19215e-06
0.55,9.90379e+11,1.2857e+10,0.0128156,1.1691e-06
0.6,8.78585e+11,2.39497e+10,0.0265361,1.15462e-06
0.65,8.36626e+11,2.69301e+10,0.0311852,1.18169e-06
0.7,1.0119e+12,1.32671e+09,0.00130939,1.19448e-06
0.75,8.71966e+11,2.83116e+10,0.0314476,1.19546e-06
0.8,8.22265e+11,2.48144e+10,0.0292941,1.18486e-06
0.85,9.73336e+11,3.41798e+10,0.0339248,1.1685e-06
0.9,8.286e+11,3.26808e+10,0.0379444,1.13015e-06
0.95,9.58085e+11,5.54277e+10,0.0546887,1.18294e-06
1,9.50087e+11,5.31263e+10,0.0529562,1.15568e-06
2,8.95423e+11,1.80972e+10,0.0198105,1.11406e-06
3,9.84691e+11,2.30781e+10,0.0229002,1.1247e-06
4,8.25777e+11,1.31191e+11,0.137091,9.8632e-07
5,6.20422e+11,2.46412e+11,0.284266,8.7081e-07
6,7.1296e+11,2.29693e+11,0.243667,8.9528e-07
7,7.0607e+11,1.06835e+11,0.131424,8.8782e-07
8,7.24749e+11,2.76505e+11,0.276158,8.5616e-07
9,6.05534e+11,2.51239e+11,0.293239,7.9117e-07
10,6.74681e+11,2.43065e+11,0.26485,7.2798e-07
12,4.71034e+11,4.252e+11,0.474429,7.5527e-07
14,3.55825e+11,4.61183e+11,0.564478,6.0343e-07
16,4.67776e+11,4.46189e+11,0.48819,7.0642e-07
18,6.07473e+11,4.11157e+11,0.403637,5.0226e-07
20,3.82549e+11,6.33377e+11,0.623448,4.9092e-07
25,2.15104e+11,7.96842e+11,0.787435,4.153e-07
30,2.39185e+11,6.63524e+11,0.735036,3.4511e-07
35,3.45719e+11,6.54954e+11,0.654513,3.6573e-07
40,2.84466e+11,7.35564e+11,0.72112,2.2129e-07
45,2.21246e+11,6.91528e+11,0.757611,1.7468e-07
50,1.66719e+11,6.40259e+11,0.793404,2.235e-07
55,1.08694e+11,8.0077e+11,0.880485,1.2236e-07
60,9.30998e+10,9.11302e+11,0.907308,8.76e-08
65,3.48641e+11,6.5174e+11,0.651492,1.3139e-07
70,1.14382e+11,8.92028e+11,0.886346,6.219e-08
75,5.56087e+10,8.53322e+11,0.93882,4.964e-08
80,4.07493e+10,9.73241e+11,0.959813,3.025e-08
85,3.89676e+10,7.61877e+11,0.951342,3.143e-08
90,6.26423e+10,9.44664e+11,0.937812,1.516e-08
95,5.48231e+09,8.02242e+11,0.993213,6.9e-09
100,0,1.00362e+12,1,0
