ratio,success,failure,failRate,totLatency
0,1.0134e+12,0,0,1.20748e-06
0.05,9.99963e+11,2.124e+08,0.000212363,1.20538e-06
0.1,8.18837e+11,3.44592e+06,4.20829e-06,1.20553e-06
0.15,9.99123e+11,6.58473e+07,6.59008e-05,1.20479e-06
0.2,1.01634e+12,6.6638e+08,0.000655238,1.20416e-06
0.25,8.02256e+11,1.31806e+07,1.64291e-05,1.20588e-06
0.3,8.03979e+11,4.05404e+08,0.000503992,1.20432e-06
0.35,8.48151e+11,8.0141e+08,0.000943999,1.19994e-06
0.4,8.14265e+11,4.63788e+08,0.000569255,1.19292e-06
0.45,9.12599e+11,2.08989e+09,0.00228481,1.19902e-06
0.5,7.99505e+11,9.47686e+08,0.00118394,1.19431e-06
0.55,9.56833e+11,8.08338e+09,0.00837728,1.20331e-06
0.6,9.98437e+11,1.55338e+10,0.0153198,1.1436e-06
0.65,9.96452e+11,1.03876e+10,0.010317,1.17308e-06
0.7,1.01631e+12,7.42799e+08,0.000730346,1.19398e-06
0.75,8.29324e+11,1.74794e+10,0.0206416,1.14344e-06
0.8,1.0022e+12,1.27495e+10,0.0125617,1.17659e-06
0.85,1.00959e+12,1.2345e+09,0.00122128,1.19692e-06
0.9,9.824e+11,3.05222e+10,0.0301329,1.19647e-06
0.95,8.17835e+11,1.67921e+11,0.170347,1.16587e-06
1,9.99294e+11,1.86046e+09,0.00185832,1.19667e-06
2,8.42923e+11,1.51239e+11,0.152127,1.15829e-06
3,9.23381e+11,4.60298e+10,0.0474823,1.06506e-06
4,7.85972e+11,8.15428e+10,0.0939959,1.03272e-06
5,7.66594e+11,2.38646e+11,0.237402,9.0198e-07
6,7.71317e+11,8.57394e+10,0.100039,9.6812e-07
7,7.90621e+11,2.18133e+11,0.21624,8.8421e-07
8,7.58113e+11,2.61153e+11,0.256216,9.3837e-07
9,6.00167e+11,3.02931e+11,0.335435,8.4371e-07
10,4.64478e+11,5.5179e+11,0.542957,7.2555e-07
12,7.15075e+11,2.54571e+11,0.26254,7.7238e-07
14,5.94088e+11,4.25689e+11,0.417433,6.3229e-07
16,6.01555e+11,4.13713e+11,0.407491,5.9185e-07
18,4.09301e+11,3.90953e+11,0.488536,5.4703e-07
20,5.21511e+11,4.24806e+11,0.448905,6.3002e-07
25,4.79258e+11,5.40186e+11,0.529883,3.611e-07
30,3.68645e+11,6.36662e+11,0.633301,4.8168e-07
35,4.46036e+11,5.68687e+11,0.560436,3.7125e-07
40,1.91333e+11,8.2413e+11,0.811581,2.8254e-07
45,1.89073e+11,6.63218e+11,0.778159,2.009e-07
50,2.9708e+11,7.10733e+11,0.705223,2.7667e-07
55,8.62534e+10,9.30103e+11,0.915135,1.5958e-07
60,3.04222e+11,6.16125e+11,0.669448,1.5133e-07
65,2.06049e+11,8.10169e+11,0.797239,9.139e-08
70,1.93324e+11,7.22669e+11,0.788946,9.584e-08
75,3.41087e+10,9.77897e+11,0.966296,8.48e-08
80,2.87238e+10,8.87807e+11,0.96866,6.784e-08
85,3.78042e+10,8.77045e+11,0.958677,3.381e-08
90,7.75781e+09,9.97542e+11,0.992283,1.398e-08
95,1.20564e+09,9.09497e+11,0.998676,3.24e-09
100,0,9.02544e+11,1,0
