ratio,success,failure,failRate,totLatency
0,9.94078e+11,0,0,1.20589e-06
0.05,8.69259e+11,0,0,1.20595e-06
0.1,9.98201e+11,0,0,1.20518e-06
0.15,1.00117e+12,1.37562e+09,0.00137214,1.20199e-06
0.2,1.00557e+12,0,0,1.20574e-06
0.25,9.16726e+11,0,0,1.20544e-06
0.3,9.92521e+11,1.11664e+07,1.12504e-05,1.20495e-06
0.35,1.01709e+12,7.98346e+08,0.000784317,1.20492e-06
0.4,8.97246e+11,6.4416e+09,0.00712812,1.19874e-06
0.45,9.97489e+11,5.09022e+09,0.00507713,1.20273e-06
0.5,1.00402e+12,1.97619e+09,0.00196441,1.20176e-06
0.55,1.01647e+12,1.45339e+09,0.00142779,1.20499e-06
0.6,1.01793e+12,1.98683e+09,0.00194803,1.19406e-06
0.65,9.6001e+11,5.52902e+09,0.00572636,1.19989e-06
0.7,1.00711e+12,4.33103e+09,0.00428204,1.20304e-06
0.75,8.53182e+11,1.80477e+09,0.00211087,1.20475e-06
0.8,9.83829e+11,1.42716e+10,0.0142987,1.18673e-06
0.85,9.63215e+11,2.55317e+09,0.00264367,1.20074e-06
0.9,1.00338e+12,4.49323e+09,0.00445814,1.20111e-06
0.95,9.94118e+11,2.16832e+10,0.021346,1.19244e-06
1,1.01164e+12,7.4317e+09,0.00729262,1.20261e-06
2,7.86927e+11,1.891e+10,0.0234662,1.20237e-06
3,9.89961e+11,2.09307e+10,0.0207052,1.17653e-06
4,9.52161e+11,4.83809e+10,0.0483547,1.17704e-06
5,7.99718e+11,6.83777e+10,0.0787675,1.14467e-06
6,6.70527e+11,1.37916e+11,0.170595,1.06501e-06
7,9.16725e+11,9.73599e+10,0.0960076,1.05518e-06
8,8.68366e+11,1.37784e+11,0.136942,1.04369e-06
9,9.01255e+11,1.06843e+11,0.105985,1.01738e-06
10,7.842e+11,2.18383e+11,0.217821,1.01577e-06
12,7.5628e+11,2.5929e+11,0.255315,9.4975e-07
14,7.59383e+11,2.58569e+11,0.254009,9.1117e-07
16,6.82673e+11,2.71866e+11,0.284814,9.3663e-07
18,5.41334e+11,4.15973e+11,0.434524,7.5445e-07
20,4.91379e+11,5.25839e+11,0.516938,7.157e-07
25,5.57805e+11,4.51812e+11,0.447508,6.8435e-07
30,2.65176e+11,5.51944e+11,0.675475,5.5374e-07
35,3.56477e+11,6.61649e+11,0.64987,5.1029e-07
40,1.9721e+11,6.64714e+11,0.771198,4.1409e-07
45,1.32076e+11,6.76285e+11,0.836612,3.7037e-07
50,1.54393e+11,6.57438e+11,0.809822,3.1886e-07
55,2.03032e+11,7.09845e+11,0.777591,2.2887e-07
60,5.55078e+10,8.39253e+11,0.937963,2.3797e-07
65,9.99865e+10,9.06576e+11,0.900665,1.3961e-07
70,2.64884e+10,9.86363e+11,0.973848,1.2958e-07
75,7.99119e+09,8.89732e+11,0.991098,8.493e-08
80,1.6838e+10,9.91089e+11,0.983294,6.651e-08
85,7.31195e+09,9.03597e+11,0.991973,3.361e-08
90,8.97681e+08,1.00462e+12,0.999107,1.255e-08
95,3.19337e+08,8.98416e+11,0.999645,3.28e-09
100,0,1.00891e+12,1,0
