ratio,success,failure,failRate,totLatency
0,1.01495e+12,0,0,1.20368e-06
0.05,1.00055e+12,0,0,1.20257e-06
0.1,1.02163e+12,4.04123e+07,3.95551e-05,1.20246e-06
0.15,8.6245e+11,1.15526e+09,0.00133771,1.20414e-06
0.2,9.9992e+11,2.00346e+09,0.00199961,1.19945e-06
0.25,9.63683e+11,2.51083e+09,0.00259869,1.19733e-06
0.3,8.11561e+11,5.13054e+08,0.000631782,1.20319e-06
0.35,8.60675e+11,6.11847e+06,7.10886e-06,1.20399e-06
0.4,1.01334e+12,6.40075e+09,0.00627683,1.19593e-06
0.45,9.89878e+11,1.43003e+10,0.0142408,1.20238e-06
0.5,1.00715e+12,9.14621e+09,0.00899954,1.19551e-06
0.55,8.47028e+11,9.38801e+08,0.00110712,1.20071e-06
0.6,1.01363e+12,2.03822e+09,0.00200677,1.19921e-06
0.65,9.91689e+11,1.1731e+10,0.011691,1.18862e-06
0.7,8.60871e+11,2.76506e+09,0.00320165,1.19364e-06
0.75,9.9634e+11,1.13957e+10,0.0113083,1.20165e-06
0.8,1.0186e+12,2.10504e+07,2.06657e-05,1.20381e-06
0.85,1.01409e+12,1.96531e+09,0.00193424,1.19463e-06
0.9,1.00221e+12,3.48882e+09,0.00346904,1.1943e-06
0.95,9.59405e+11,4.27357e+08,0.000445241,1.203e-06
1,9.12556e+11,9.03965e+09,0.00980869,1.17433e-06
2,9.96822e+11,8.69703e+09,0.0086493,1.19042e-06
3,1.004e+12,1.38371e+10,0.0135946,1.16562e-06
4,8.19645e+11,1.30299e+11,0.137165,1.16349e-06
5,9.4929e+11,6.31069e+10,0.0623341,1.0945e-06
6,9.27271e+11,8.15578e+10,0.080844,1.08817e-06
7,8.29081e+11,1.83451e+11,0.18118,1.02475e-06
8,8.83541e+11,1.24751e+11,0.123725,1.04172e-06
9,7.36404e+11,2.63582e+11,0.263586,1.05807e-06
10,6.14241e+11,1.87303e+11,0.233678,9.9642e-07
12,6.90613e+11,2.61381e+11,0.274562,9.4312e-07
14,6.66408e+11,3.40845e+11,0.338391,8.8678e-07
16,5.96724e+11,2.65239e+11,0.307715,8.9036e-07
18,4.63984e+11,4.48577e+11,0.491558,7.7342e-07
20,6.35467e+11,3.75134e+11,0.371199,7.2549e-07
25,4.3378e+11,4.33573e+11,0.49988,6.6918e-07
30,3.23078e+11,5.9419e+11,0.647782,6.3013e-07
35,3.09724e+11,7.02822e+11,0.694114,4.7506e-07
40,3.16633e+11,6.99487e+11,0.68839,4.0699e-07
45,1.81597e+11,7.30663e+11,0.800938,3.8494e-07
50,1.09303e+11,8.10146e+11,0.881121,3.2416e-07
55,1.22534e+11,7.93724e+11,0.866267,2.692e-07
60,1.08253e+11,8.87981e+11,0.891338,1.8849e-07
65,4.49947e+10,9.35024e+11,0.954088,1.521e-07
70,2.94163e+10,9.78414e+11,0.970812,1.1282e-07
75,3.62208e+10,8.09907e+11,0.957192,7.616e-08
80,1.98414e+10,8.98359e+11,0.978391,5.867e-08
85,7.33627e+09,1.00651e+12,0.992764,2.251e-08
90,6.57839e+09,9.93505e+11,0.993422,1.638e-08
95,1.4138e+09,8.01192e+11,0.998238,4.61e-09
100,0,1.01732e+12,1,0
