ratio,success,failure,failRate,totLatency
0,9.0545e+11,0,0,1.20593e-06
0.05,8.1807e+11,0,0,1.20606e-06
0.1,9.58707e+11,3.07237e+09,0.00319447,1.19753e-06
0.15,1.00429e+12,0,0,1.20565e-06
0.2,1.016e+12,2.88378e+09,0.00283034,1.19435e-06
0.25,8.12425e+11,2.32167e+09,0.00284956,1.19502e-06
0.3,9.10633e+11,8.48122e+08,0.000930488,1.20621e-06
0.35,9.58935e+11,3.3952e+09,0.0035281,1.20521e-06
0.4,8.04019e+11,1.18921e+09,0.0014769,1.19857e-06
0.45,1.01549e+12,1.63909e+09,0.00161149,1.20411e-06
0.5,8.19073e+11,0,0,1.20602e-06
0.55,1.00619e+12,1.61109e+09,0.00159862,1.20361e-06
0.6,1.01475e+12,1.13297e+07,1.11648e-05,1.20477e-06
0.65,1.01563e+12,1.1975e+09,0.00117768,1.20171e-06
0.7,1.00655e+12,3.19909e+09,0.00316821,1.20417e-06
0.75,9.06016e+11,2.42758e+09,0.00267224,1.19747e-06
0.8,1.01032e+12,9.4365e+08,0.000933136,1.20529e-06
0.85,9.09107e+11,9.81288e+09,0.0106787,1.19691e-06
0.9,8.10293e+11,2.37723e+09,0.00292521,1.20339e-06
0.95,1.00659e+12,1.02639e+10,0.0100938,1.18549e-06
1,8.50488e+11,4.95372e+09,0.00579083,1.19743e-06
2,9.92278e+11,1.87305e+10,0.0185266,1.17822e-06
3,8.72025e+11,1.34711e+11,0.13381,1.17481e-06
4,8.33845e+11,3.64348e+10,0.0418657,1.13275e-06
5,8.95328e+11,1.05303e+11,0.105236,1.07461e-06
6,8.9572e+11,1.20437e+11,0.118522,1.12433e-06
7,6.26607e+11,8.19486e+10,0.115656,1.05905e-06
8,8.04425e+11,2.05666e+11,0.203612,1.07121e-06
9,8.86453e+11,1.19652e+11,0.118926,1.07349e-06
10,8.05311e+11,1.58193e+11,0.164186,9.8256e-07
12,6.07544e+11,2.10349e+11,0.257184,9.8852e-07
14,7.14469e+11,2.03532e+11,0.221713,9.1657e-07
16,5.59923e+11,4.54999e+11,0.448309,8.4387e-07
18,7.14001e+11,2.97376e+11,0.294031,8.4811e-07
20,6.17729e+11,3.91496e+11,0.387917,7.3347e-07
25,5.31484e+11,4.73901e+11,0.471363,6.9851e-07
30,3.93237e+11,6.11486e+11,0.608612,5.9085e-07
35,2.48934e+11,7.67306e+11,0.755044,5.0126e-07
40,1.9366e+11,8.19105e+11,0.808781,4.0705e-07
45,1.45475e+11,6.97541e+11,0.827435,3.8843e-07
50,1.9553e+11,8.16317e+11,0.806759,3.3028e-07
55,9.14914e+10,9.21031e+11,0.90964,2.3676e-07
60,9.09005e+10,7.1868e+11,0.887719,1.9748e-07
65,3.31802e+10,9.68587e+11,0.966878,1.3262e-07
70,2.26345e+10,9.88199e+11,0.977608,1.2999e-07
75,3.10131e+10,9.74261e+11,0.96915,7.743e-08
80,1.19634e+10,1.005e+12,0.988236,7.458e-08
85,5.52337e+09,1.00031e+12,0.994509,2.218e-08
90,1.96306e+09,1.01049e+12,0.998061,1.048e-08
95,3.91077e+08,9.91192e+11,0.999606,4e-09
100,0,8.03419e+11,1,0
