ratio,success,failure,failRate,totLatency
0,1.00021e+12,0,0,1.20424e-06
0.05,8.06244e+11,1.89005e+07,2.34421e-05,1.20457e-06
0.1,1.01038e+12,0,0,1.20441e-06
0.15,1.00344e+12,7.01483e+08,0.00069859,1.20361e-06
0.2,8.08019e+11,2.80797e+09,0.0034631,1.20504e-06
0.25,8.13054e+11,1.22526e+09,0.00150472,1.20249e-06
0.3,1.01635e+12,1.74589e+09,0.00171487,1.20234e-06
0.35,9.03549e+11,9.61076e+08,0.00106254,1.20436e-06
0.4,1.01741e+12,1.26696e+09,0.00124372,1.19764e-06
0.45,8.11089e+11,1.00489e+09,0.00123741,1.20408e-06
0.5,1.00827e+12,1.36615e+09,0.00135311,1.20208e-06
0.55,8.64271e+11,8.34268e+08,0.000964354,1.20143e-06
0.6,1.00975e+12,2.06468e+09,0.00204058,1.20097e-06
0.65,9.57502e+11,5.14937e+08,0.000537503,1.20318e-06
0.7,1.01817e+12,4.81666e+08,0.000472845,1.20394e-06
0.75,1.01289e+12,2.15414e+08,0.000212626,1.20347e-06
0.8,9.09426e+11,4.55662e+09,0.00498545,1.19135e-06
0.85,9.07781e+11,1.94284e+09,0.00213563,1.19897e-06
0.9,1.00175e+12,6.26947e+09,0.00621959,1.19387e-06
0.95,8.62561e+11,4.65678e+09,0.00536979,1.18908e-06
1,7.95189e+11,5.93933e+09,0.0074137,1.18609e-06
2,1.00523e+12,1.03803e+10,0.0102208,1.17977e-06
3,7.77401e+11,4.11716e+10,0.0502968,1.16978e-06
4,9.24312e+11,8.60229e+10,0.0851429,1.13119e-06
5,8.37535e+11,6.07387e+10,0.0676171,1.1058e-06
6,9.37572e+11,6.41036e+10,0.0639964,1.0965e-06
7,7.02642e+11,1.16201e+11,0.141909,1.10563e-06
8,8.17915e+11,1.01228e+11,0.110133,1.04981e-06
9,7.84975e+11,2.35605e+11,0.230854,1.01395e-06
10,7.68473e+11,1.86227e+11,0.195063,1.0228e-06
12,7.46549e+11,2.63326e+11,0.260751,9.2567e-07
14,7.48818e+11,2.53326e+11,0.252784,8.5767e-07
16,6.83129e+11,3.14852e+11,0.315489,8.2179e-07
18,4.41082e+11,3.68095e+11,0.4549,8.4426e-07
20,5.0288e+11,5.13264e+11,0.505109,6.8084e-07
25,4.65347e+11,4.81404e+11,0.50848,6.5714e-07
30,4.67753e+11,4.95659e+11,0.514483,5.7106e-07
35,2.98282e+11,6.71e+11,0.692265,4.819e-07
40,3.14799e+11,7.02519e+11,0.69056,4.1484e-07
45,2.58714e+11,7.59787e+11,0.745986,4.5119e-07
50,1.7866e+11,8.39646e+11,0.824552,3.3718e-07
55,1.18952e+11,8.97563e+11,0.882981,2.5448e-07
60,6.12966e+10,9.57031e+11,0.939807,2.1573e-07
65,4.65676e+10,7.73524e+11,0.943217,1.413e-07
70,2.71683e+10,9.82312e+11,0.973087,1.0109e-07
75,2.16468e+10,9.96975e+11,0.978749,7.166e-08
80,8.52239e+09,1.00937e+12,0.991627,5.588e-08
85,8.503e+09,1.00921e+12,0.991645,2.512e-08
90,5.49723e+09,7.94104e+11,0.993125,9.71e-09
95,8.80116e+08,8.67711e+11,0.998987,6.57e-09
100,0,9.6492e+11,1,0
