ratio,success,failure,failRate,totLatency
0,9.0794e+11,0,0,1.20794e-06
0.05,1.01527e+12,0,0,1.20885e-06
0.1,1.01199e+12,7.24624e+07,7.15986e-05,1.2073e-06
0.15,1.00723e+12,0,0,1.20911e-06
0.2,9.6407e+11,9.61136e+07,9.96858e-05,1.20832e-06
0.25,1.01682e+12,7.27219e+08,0.000714677,1.20117e-06
0.3,1.01438e+12,4.73285e+07,4.66555e-05,1.20689e-06
0.35,1.01326e+12,6.76599e+09,0.00663314,1.19929e-06
0.4,1.01855e+12,5.36764e+08,0.000526709,1.20832e-06
0.45,9.64031e+11,9.3441e+06,9.69264e-06,1.20781e-06
0.5,9.0478e+11,4.83173e+09,0.00531186,1.2083e-06
0.55,1.01504e+12,8.08412e+08,0.000795802,1.20437e-06
0.6,1.00769e+12,6.20931e+08,0.000615812,1.20682e-06
0.65,9.03723e+11,1.05432e+09,0.00116528,1.20766e-06
0.7,9.17309e+11,1.77146e+10,0.0189456,1.18684e-06
0.75,9.90966e+11,1.09496e+10,0.0109287,1.18765e-06
0.8,8.58026e+11,9.45868e+09,0.0109036,1.20653e-06
0.85,9.9341e+11,5.13294e+09,0.00514043,1.19628e-06
0.9,9.96624e+11,3.84652e+09,0.00384471,1.20505e-06
0.95,9.8769e+11,9.66568e+09,0.00969131,1.19419e-06
1,9.08085e+11,8.70604e+09,0.00949621,1.18583e-06
2,9.15843e+11,4.32706e+10,0.0451151,1.15439e-06
3,8.70888e+11,4.49778e+10,0.0491096,1.16028e-06
4,9.60498e+11,4.31961e+10,0.0430371,1.15526e-06
5,9.76266e+11,4.2328e+10,0.0415553,1.17015e-06
6,9.63821e+11,5.48319e+10,0.0538278,1.12929e-06
7,7.90111e+11,2.15242e+11,0.214096,1.06979e-06
8,6.70947e+11,2.41895e+11,0.264991,1.10832e-06
9,8.56639e+11,1.49885e+11,0.148914,1.00701e-06
10,8.24945e+11,1.92341e+11,0.189073,9.885e-07
12,7.92332e+11,2.04135e+11,0.204859,9.7118e-07
14,6.89196e+11,3.14065e+11,0.313044,8.9411e-07
16,6.88106e+11,3.28687e+11,0.323259,8.4053e-07
18,6.73018e+11,3.29653e+11,0.328775,8.2335e-07
20,4.61523e+11,4.55635e+11,0.49679,7.6044e-07
25,4.3089e+11,5.89651e+11,0.577783,6.4335e-07
30,4.00903e+11,6.13609e+11,0.604832,5.8526e-07
35,2.61873e+11,5.40277e+11,0.673536,5.2134e-07
40,2.78215e+11,6.67808e+11,0.705911,4.4394e-07
45,2.58223e+11,7.56841e+11,0.745609,3.5139e-07
50,1.97436e+11,7.66331e+11,0.795142,3.1468e-07
55,1.23851e+11,8.81705e+11,0.876833,2.1125e-07
60,4.69387e+10,9.59038e+11,0.95334,1.7552e-07
65,3.79742e+10,8.06414e+11,0.955028,1.512e-07
70,1.74841e+10,9.96512e+11,0.982757,1.1061e-07
75,7.79718e+09,9.05401e+11,0.991462,8.878e-08
80,1.17552e+10,9.90519e+11,0.988271,6.964e-08
85,4.90692e+09,1.01137e+12,0.995172,3.113e-08
90,4.34907e+09,9.56352e+11,0.995473,1.004e-08
95,1.15686e+09,8.6818e+11,0.998669,2.96e-09
100,0,9.60305e+11,1,0
