ratio,success,failure,failRate,totLatency
0,8.02696e+11,0,0,1.20618e-06
0.05,8.17122e+11,0,0,1.20566e-06
0.1,9.0121e+11,2.78796e+07,3.09347e-05,1.20606e-06
0.15,8.64152e+11,120919,1.39928e-07,1.20623e-06
0.2,1.01095e+12,2.60512e+09,0.00257029,1.20492e-06
0.25,9.0308e+11,0,0,1.20609e-06
0.3,8.60758e+11,5.75523e+09,0.00664182,1.18887e-06
0.35,8.98828e+11,1.47116e+09,0.00163407,1.20352e-06
0.4,1.01726e+12,5.4644e+08,0.000536881,1.2063e-06
0.45,9.10915e+11,6.15446e+09,0.00671101,1.20277e-06
0.5,1.01398e+12,1.0873e+09,0.00107116,1.20574e-06
0.55,1.00664e+12,7.44847e+06,7.3993e-06,1.20583e-06
0.6,9.15684e+11,1.13474e+08,0.000123907,1.20566e-06
0.65,8.1519e+11,3.16202e+09,0.00386389,1.20216e-06
0.7,1.00343e+12,4.45188e+09,0.00441706,1.19933e-06
0.75,9.60477e+11,1.15638e+09,0.00120251,1.20445e-06
0.8,1.00302e+12,1.25967e+10,0.012403,1.20089e-06
0.85,9.93599e+11,5.71113e+09,0.00571508,1.2045e-06
0.9,9.83871e+11,1.41098e+10,0.0141383,1.18202e-06
0.95,8.08505e+11,4.77862e+09,0.00587571,1.19349e-06
1,9.07907e+11,1.45157e+09,0.00159626,1.20409e-06
2,1.00146e+12,6.28578e+09,0.00623748,1.19158e-06
3,9.68682e+11,2.82115e+10,0.0282994,1.1791e-06
4,9.50075e+11,4.82072e+10,0.0482901,1.15256e-06
5,7.08929e+11,9.57637e+10,0.119006,1.11321e-06
6,9.41452e+11,6.28656e+10,0.0625954,1.12457e-06
7,8.26663e+11,1.38062e+11,0.14311,1.03654e-06
8,7.56058e+11,2.49189e+11,0.247888,1.03393e-06
9,7.41435e+11,1.75081e+11,0.191029,9.9622e-07
10,8.39217e+11,1.62544e+11,0.162258,1.01441e-06
12,6.24649e+11,1.87181e+11,0.230566,9.7156e-07
14,7.81824e+11,2.33986e+11,0.230345,9.5237e-07
16,6.98553e+11,3.19134e+11,0.313588,8.7208e-07
18,6.14048e+11,3.49558e+11,0.362761,7.9746e-07
20,4.66688e+11,4.45284e+11,0.488265,8.1174e-07
25,5.24325e+11,4.92471e+11,0.484336,5.9145e-07
30,3.56845e+11,6.61654e+11,0.649637,5.237e-07
35,2.00297e+11,6.13705e+11,0.753935,4.8501e-07
40,1.85434e+11,8.34267e+11,0.818149,4.5345e-07
45,1.42425e+11,6.53858e+11,0.821138,3.5709e-07
50,9.11811e+10,7.13292e+11,0.886657,3.4511e-07
55,1.04349e+11,9.07577e+11,0.896881,2.7644e-07
60,6.63861e+10,8.86745e+11,0.930349,2.1854e-07
65,1.29864e+11,8.89643e+11,0.872621,1.3804e-07
70,1.37758e+11,8.7285e+11,0.863688,1.1337e-07
75,1.61351e+10,9.8799e+11,0.983931,8.415e-08
80,6.06038e+10,9.54629e+11,0.940306,6.129e-08
85,1.9714e+09,9.49588e+11,0.997928,3.694e-08
90,1.31026e+09,9.94049e+11,0.998684,1.143e-08
95,2.05633e+08,9.14968e+11,0.999775,6.97e-09
100,0,9.00247e+11,1,0
