ratio,success,failure,failRate,totLatency
0,1.01e+12,0,0,1.20544e-06
0.05,8.58666e+11,0,0,1.20442e-06
0.1,1.01596e+12,0,0,1.20463e-06
0.15,1.00625e+12,0,0,1.20452e-06
0.2,1.00075e+12,8.1965e+07,8.1897e-05,1.20451e-06
0.25,1.00251e+12,5.03596e+09,0.00499825,1.20322e-06
0.3,9.93929e+11,1.78682e+10,0.0176599,1.18663e-06
0.35,8.57551e+11,1.92463e+09,0.0022393,1.19948e-06
0.4,1.01751e+12,3.25535e+08,0.000319829,1.20121e-06
0.45,9.129e+11,4.41499e+09,0.00481295,1.19852e-06
0.5,9.95536e+11,6.88415e+09,0.00686753,1.20478e-06
0.55,9.64056e+11,2.79355e+09,0.00288933,1.2017e-06
0.6,1.00985e+12,7.28755e+09,0.00716477,1.18346e-06
0.65,8.53321e+11,4.01898e+09,0.00468774,1.2023e-06
0.7,9.93622e+11,7.33884e+09,0.00733179,1.19158e-06
0.75,9.56709e+11,1.11588e+10,0.0115293,1.20036e-06
0.8,8.04744e+11,9.17496e+09,0.0112726,1.20102e-06
0.85,9.98612e+11,1.31147e+10,0.0129627,1.19914e-06
0.9,9.94592e+11,6.3081e+09,0.00630243,1.19945e-06
0.95,1.01167e+12,1.05871e+10,0.0103566,1.20088e-06
1,8.96057e+11,8.57952e+09,0.00948395,1.19463e-06
2,9.7995e+11,2.42444e+10,0.0241431,1.18996e-06
3,9.66534e+11,3.59935e+10,0.0359028,1.15939e-06
4,9.43493e+11,5.56142e+10,0.0556639,1.16513e-06
5,9.77889e+11,3.15597e+10,0.0312643,1.14936e-06
6,8.99549e+11,1.14177e+11,0.112631,1.11365e-06
7,8.82869e+11,1.34357e+11,0.132082,1.08778e-06
8,8.32527e+11,1.3484e+11,0.139389,1.08392e-06
9,7.56326e+11,8.48571e+10,0.100878,1.01508e-06
10,7.9662e+11,1.24465e+11,0.135129,1.0332e-06
12,7.24313e+11,2.77806e+11,0.277219,9.8716e-07
14,6.75396e+11,2.73125e+11,0.287949,8.9493e-07
16,5.78821e+11,3.36012e+11,0.367293,9.0757e-07
18,5.97115e+11,4.16604e+11,0.410966,8.4022e-07
20,6.49852e+11,3.44096e+11,0.346191,7.994e-07
25,3.86459e+11,4.79841e+11,0.553897,6.7838e-07
30,3.22074e+11,6.93796e+11,0.682958,6.0219e-07
35,3.86497e+11,5.75626e+11,0.598287,5.1435e-07
40,2.90473e+11,7.085e+11,0.709228,4.0452e-07
45,1.38452e+11,8.72598e+11,0.863061,3.4953e-07
50,9.35281e+10,8.22983e+11,0.897952,2.8049e-07
55,1.10661e+11,6.88258e+11,0.861486,2.5338e-07
60,4.72547e+10,9.49397e+11,0.952587,2.2623e-07
65,3.73496e+10,8.17877e+11,0.956328,1.4256e-07
70,7.06833e+10,9.3603e+11,0.929788,1.0775e-07
75,1.40612e+10,9.86789e+11,0.985951,8.264e-08
80,7.07274e+09,9.40382e+11,0.992535,6.578e-08
85,1.05938e+09,1.01636e+12,0.998959,2.998e-08
90,5.74348e+08,8.49826e+11,0.999325,1.849e-08
95,7.46182e+08,8.58192e+11,0.999131,2.71e-09
100,0,9.74731e+11,1,0
