ratio,success,failure,failRate,totLatency
0,9.01365e+11,0,0,1.20442e-06
0.05,1.00966e+12,7.79365e+08,0.000771317,1.20419e-06
0.1,9.99352e+11,0,0,1.20468e-06
0.15,1.00916e+12,4.91561e+09,0.00484736,1.20412e-06
0.2,9.58297e+11,7.90639e+06,8.25039e-06,1.20412e-06
0.25,8.56062e+11,1.94733e+07,2.2747e-05,1.20375e-06
0.3,9.04714e+11,1.58872e+10,0.0172574,1.19695e-06
0.35,8.6545e+11,3.71869e+08,0.000429498,1.20445e-06
0.4,8.55788e+11,1.16666e+09,0.0013614,1.19849e-06
0.45,9.99479e+11,1.28304e+08,0.000128354,1.20506e-06
0.5,1.01579e+12,1.1695e+08,0.000115119,1.20173e-06
0.55,1.00199e+12,9.02598e+07,9.00727e-05,1.20292e-06
0.6,8.98995e+11,2.11837e+08,0.000235583,1.20384e-06
0.65,9.91575e+11,1.88524e+09,0.00189765,1.19477e-06
0.7,9.8214e+11,1.15415e+10,0.0116149,1.1837e-06
0.75,8.08228e+11,1.62723e+09,0.00200928,1.19409e-06
0.8,1.00498e+12,3.78586e+09,0.00375296,1.1936e-06
0.85,9.56898e+11,6.83725e+09,0.00709454,1.1882e-06
0.9,1.01667e+12,3.82024e+08,0.000375618,1.19934e-06
0.95,9.43036e+11,6.23445e+09,0.00656762,1.20177e-06
1,1.01541e+12,2.53547e+09,0.00249077,1.20056e-06
2,8.92212e+11,1.31866e+10,0.0145644,1.17667e-06
3,9.88376e+11,3.14015e+10,0.0307925,1.14173e-06
4,7.55107e+11,5.22147e+10,0.0646764,1.15868e-06
5,7.58017e+11,5.94284e+10,0.0727001,1.13437e-06
6,9.3036e+11,5.79231e+10,0.0586098,1.0922e-06
7,7.36356e+11,8.0811e+10,0.0988916,1.11132e-06
8,8.96326e+11,1.16315e+11,0.114863,1.0507e-06
9,8.3845e+11,1.69046e+11,0.167788,1.05358e-06
10,8.47006e+11,1.41399e+11,0.143057,1.04331e-06
12,6.09725e+11,3.05089e+11,0.333499,8.9866e-07
14,4.96815e+11,2.99648e+11,0.376223,8.8129e-07
16,6.53014e+11,3.6603e+11,0.35919,8.2937e-07
18,6.6389e+11,2.97731e+11,0.309613,7.9622e-07
20,6.21231e+11,3.32245e+11,0.348456,7.6183e-07
25,4.63441e+11,5.5165e+11,0.543449,6.3342e-07
30,3.908e+11,6.19431e+11,0.613157,5.6031e-07
35,2.47099e+11,5.67152e+11,0.696532,4.6039e-07
40,2.71189e+11,7.42527e+11,0.73248,4.312e-07
45,1.50684e+11,8.66411e+11,0.851849,3.8704e-07
50,2.13749e+11,8.0655e+11,0.790503,3.156e-07
55,8.7989e+10,8.80964e+11,0.909192,2.4931e-07
60,1.58393e+11,8.57949e+11,0.844154,2.0192e-07
65,5.13759e+10,9.37519e+11,0.948047,1.643e-07
70,2.54695e+10,9.91916e+11,0.974966,1.013e-07
75,1.19807e+11,8.83393e+11,0.880576,8.116e-08
80,2.81588e+10,9.89043e+11,0.972317,5.302e-08
85,1.08055e+10,8.00114e+11,0.986675,3.794e-08
90,3.92831e+09,9.95729e+11,0.99607,1.918e-08
95,6.11422e+09,1.00299e+12,0.993941,8.67e-09
100,0,8.02234e+11,1,0
