ratio,success,failure,failRate,totLatency
0,8.61375e+11,0,0,1.204e-06
0.05,1.0167e+12,9.15684e+08,0.000899831,1.20378e-06
0.1,8.12431e+11,0,0,1.20384e-06
0.15,8.0534e+11,5.33365e+07,6.62242e-05,1.20228e-06
0.2,8.13402e+11,0,0,1.20459e-06
0.25,9.92692e+11,1.00057e+10,0.00997876,1.18252e-06
0.3,9.01853e+11,7.12806e+08,0.000789755,1.20049e-06
0.35,1.00461e+12,408717,4.06841e-07,1.20379e-06
0.4,9.05662e+11,6.35217e+08,0.000700892,1.2044e-06
0.45,1.01113e+12,9.75222e+08,0.000963554,1.20192e-06
0.5,1.00959e+12,5.63752e+07,5.58364e-05,1.20396e-06
0.55,1.01422e+12,3.17389e+09,0.00311963,1.20336e-06
0.6,8.63292e+11,5.70776e+09,0.0065682,1.20178e-06
0.65,1.01018e+12,9.68615e+08,0.000957935,1.20169e-06
0.7,9.43399e+11,4.00991e+09,0.0042325,1.20113e-06
0.75,9.69751e+11,1.12957e+09,0.00116345,1.20293e-06
0.8,9.97169e+11,7.36913e+09,0.00733584,1.18756e-06
0.85,1.0043e+12,1.16399e+08,0.000115886,1.20174e-06
0.9,9.07917e+11,1.92106e+09,0.00211144,1.19975e-06
0.95,9.09869e+11,1.72991e+09,0.00189767,1.2024e-06
1,9.99236e+11,2.68004e+09,0.00267492,1.19663e-06
2,9.91064e+11,1.24355e+10,0.0123921,1.18088e-06
3,9.9166e+11,2.08969e+10,0.0206377,1.15375e-06
4,9.87037e+11,2.29743e+10,0.0227466,1.1535e-06
5,7.43419e+11,7.38573e+10,0.09037,1.11649e-06
6,9.32125e+11,8.64191e+10,0.0848457,1.08938e-06
7,9.04162e+11,1.15328e+11,0.113123,1.07491e-06
8,8.93654e+11,1.24282e+11,0.122092,1.0348e-06
9,9.14896e+11,9.15394e+10,0.090954,1.04301e-06
10,8.18175e+11,1.34181e+11,0.140893,1.01335e-06
12,7.40216e+11,2.76192e+11,0.271733,9.3663e-07
14,7.33323e+11,2.71137e+11,0.269933,8.8065e-07
16,5.46512e+11,3.58561e+11,0.396168,8.9486e-07
18,6.27195e+11,3.80115e+11,0.377356,7.2996e-07
20,4.11159e+11,3.92226e+11,0.488217,7.7494e-07
25,3.40998e+11,6.77648e+11,0.665244,5.8225e-07
30,4.64072e+11,5.46288e+11,0.540687,6.7677e-07
35,2.18526e+11,6.45255e+11,0.747013,4.9315e-07
40,1.7434e+11,8.46794e+11,0.829268,4.6083e-07
45,1.15766e+11,8.8417e+11,0.884226,3.3567e-07
50,9.19486e+10,9.13528e+11,0.908552,3.4535e-07
55,1.06383e+11,9.04462e+11,0.894758,3.0083e-07
60,8.0866e+10,9.35244e+11,0.920416,2.0803e-07
65,3.02781e+10,8.21071e+11,0.964435,1.4993e-07
70,3.31098e+10,8.84808e+11,0.963929,1.072e-07
75,7.62719e+10,9.37108e+11,0.924735,7.347e-08
80,8.79422e+09,1.00874e+12,0.991357,3.252e-08
85,2.10696e+10,7.8155e+11,0.973749,2.617e-08
90,4.43925e+09,7.94231e+11,0.994442,1.683e-08
95,3.00912e+08,9.70395e+11,0.99969,6.5e-09
100,0,9.52636e+11,1,0
