ratio,success,failure,failRate,totLatency
0,1.01799e+12,0,0,1.20584e-06
0.05,8.03945e+11,7.56554e+07,9.40963e-05,1.20386e-06
0.1,8.03381e+11,0,0,1.20497e-06
0.15,9.46221e+11,4.09771e+09,0.00431194,1.19123e-06
0.2,1.00656e+12,6.5914e+07,6.54799e-05,1.20346e-06
0.25,9.19225e+11,7.58987e+08,0.000825,1.20355e-06
0.3,1.00765e+12,1.48785e+08,0.000147633,1.20353e-06
0.35,8.19847e+11,8.69256e+08,0.00105914,1.20383e-06
0.4,1.01859e+12,5.52691e+08,0.000542309,1.20369e-06
0.45,9.09671e+11,2.83324e+08,0.000311361,1.20474e-06
0.5,1.0055e+12,7.22495e+09,0.00713419,1.19584e-06
0.55,1.01138e+12,3.10202e+09,0.00305772,1.20371e-06
0.6,9.10432e+11,1.84217e+09,0.00201932,1.19829e-06
0.65,9.04618e+11,8.89882e+09,0.00974127,1.19123e-06
0.7,9.74338e+11,3.19862e+10,0.0317852,1.19198e-06
0.75,1.01162e+12,3.07791e+09,0.00303333,1.19716e-06
0.8,9.99577e+11,5.13239e+09,0.00510833,1.19334e-06
0.85,1.01458e+12,4.3677e+09,0.00428648,1.19948e-06
0.9,8.13864e+11,2.10915e+09,0.00258482,1.20365e-06
0.95,7.9797e+11,1.25374e+09,0.0015687,1.19658e-06
1,9.17013e+11,4.236e+09,0.00459811,1.20058e-06
2,9.95145e+11,2.10063e+10,0.0206724,1.1727e-06
3,9.64117e+11,4.58215e+10,0.0453706,1.14003e-06
4,1.00138e+12,1.87855e+10,0.0184142,1.19131e-06
5,8.5198e+11,5.3476e+10,0.0590597,1.16611e-06
6,7.9852e+11,1.1455e+11,0.125456,1.09465e-06
7,7.58342e+11,1.06119e+11,0.122758,1.10294e-06
8,8.55543e+11,6.25762e+10,0.0681569,1.10329e-06
9,9.41088e+11,7.6704e+10,0.0753632,1.04525e-06
10,8.70079e+11,1.50662e+11,0.147601,1.02065e-06
12,6.44444e+11,3.63892e+11,0.360884,8.7737e-07
14,7.73579e+11,2.41796e+11,0.238135,8.5163e-07
16,7.7392e+11,2.35196e+11,0.233071,8.3855e-07
18,4.95221e+11,3.62384e+11,0.422554,7.445e-07
20,5.81355e+11,3.88005e+11,0.400269,7.3672e-07
25,5.57709e+11,4.51461e+11,0.447359,6.5598e-07
30,4.34183e+11,5.61469e+11,0.563921,5.3599e-07
35,3.24825e+11,5.85563e+11,0.643202,5.0868e-07
40,3.13064e+11,7.05085e+11,0.692517,4.2771e-07
45,1.64518e+11,8.51057e+11,0.838005,3.7061e-07
50,2.14104e+11,7.91925e+11,0.787179,3.5473e-07
55,1.45671e+11,8.18683e+11,0.848944,2.3108e-07
60,6.15225e+10,7.99997e+11,0.928588,2.0972e-07
65,4.2962e+10,7.77884e+11,0.947661,1.7053e-07
70,4.72122e+10,8.58726e+11,0.947886,1.1613e-07
75,2.50439e+10,8.34042e+11,0.970848,8.385e-08
80,7.10285e+09,8.04747e+11,0.991251,5.793e-08
85,1.47133e+10,9.52711e+11,0.984791,2.019e-08
90,8.85521e+08,1.01645e+12,0.99913,1.163e-08
95,2.24843e+09,1.01568e+12,0.997791,3.14e-09
100,0,1.00256e+12,1,0
