ratio,success,failure,failRate,totLatency
0,8.89796e+11,0,0,1.20688e-06
0.05,9.12692e+11,6.63385e+07,7.26791e-05,1.2056e-06
0.1,1.01724e+12,3.72201e+08,0.000365759,1.20075e-06
0.15,8.1138e+11,1.94602e+08,0.000239784,1.20495e-06
0.2,1.01295e+12,5.93533e+09,0.00582532,1.20404e-06
0.25,8.06479e+11,8.42803e+07,0.000104493,1.2063e-06
0.3,9.76368e+11,7.49914e+07,7.68006e-05,1.2047e-06
0.35,9.35066e+11,5.93527e+10,0.0596858,1.19714e-06
0.4,9.61889e+11,8.50677e+08,0.000883601,1.20612e-06
0.45,9.60893e+11,2.38988e+09,0.00248097,1.20026e-06
0.5,1.01227e+12,3.78592e+08,0.000373863,1.20539e-06
0.55,1.00713e+12,6.06263e+09,0.00598371,1.20378e-06
0.6,1.00164e+12,4.05049e+09,0.00402759,1.20456e-06
0.65,1.01656e+12,1.02988e+09,0.00101208,1.20467e-06
0.7,9.92026e+11,1.11482e+09,0.00112252,1.20519e-06
0.75,1.01607e+12,2.37466e+09,0.00233165,1.20347e-06
0.8,1.00913e+12,1.55696e+09,0.00154049,1.20551e-06
0.85,9.64607e+11,3.00495e+09,0.00310553,1.20407e-06
0.9,1.01437e+12,7.43707e+09,0.00727837,1.20192e-06
0.95,1.0156e+12,1.60201e+09,0.00157493,1.20386e-06
1,9.44905e+11,1.85356e+10,0.019239,1.18937e-06
2,9.02102e+11,6.28102e+09,0.00691451,1.19169e-06
3,8.40887e+11,2.12345e+10,0.0246305,1.19419e-06
4,8.70638e+11,4.08935e+10,0.0448624,1.17287e-06
5,8.44291e+11,6.64658e+10,0.0729787,1.12051e-06
6,9.0407e+11,1.13891e+11,0.111882,1.12128e-06
7,9.29179e+11,7.7951e+10,0.0773992,1.11398e-06
8,6.71116e+11,1.43599e+11,0.176257,1.06008e-06
9,8.31939e+11,1.66117e+11,0.16644,1.03126e-06
10,7.35933e+11,1.84309e+11,0.200283,1.00309e-06
12,7.84523e+11,2.35194e+11,0.230647,9.1146e-07
14,6.80058e+11,3.29275e+11,0.326231,9.3725e-07
16,5.47148e+11,2.71298e+11,0.331479,8.5317e-07
18,6.52513e+11,3.05702e+11,0.319033,8.0439e-07
20,6.2705e+11,3.81372e+11,0.378187,7.0939e-07
25,5.25019e+11,4.82435e+11,0.478865,6.5461e-07
30,2.29338e+11,7.8853e+11,0.774688,5.4172e-07
35,3.18951e+11,5.80534e+11,0.645407,5.2387e-07
40,3.82156e+11,6.34794e+11,0.624213,4.3292e-07
45,1.18452e+11,8.97857e+11,0.883449,3.8693e-07
50,1.26457e+11,8.95098e+11,0.876212,3.1203e-07
55,1.43229e+11,8.67977e+11,0.858358,3.2317e-07
60,7.08697e+10,9.40785e+11,0.929947,1.8607e-07
65,9.85986e+10,9.08022e+11,0.90205,1.472e-07
70,2.09408e+10,9.93807e+11,0.979364,1.0442e-07
75,2.15867e+10,8.38774e+11,0.97491,7.393e-08
80,6.35287e+10,9.32303e+11,0.936205,5.686e-08
85,4.50929e+09,8.12297e+11,0.994479,2.332e-08
90,3.62593e+09,1.00557e+12,0.996407,1.373e-08
95,1.30621e+09,9.1338e+11,0.998572,7.75e-09
100,0,8.53083e+11,1,0
