theta,success,failure,failRate,totLatency
0,1.01604e+12,4.02421e+08,0.000395911,1.20271e-06
1,1.01891e+12,7.26431e+08,0.000712444,1.20301e-06
2,9.98811e+11,7.97949e+08,0.000798262,1.20232e-06
3,9.60862e+11,1.41441e+09,0.00146986,1.20196e-06
4,8.67416e+11,5.03746e+08,0.000580406,1.20311e-06
5,1.00349e+12,1.07078e+09,0.00106593,1.19966e-06
6,9.65101e+11,1.059e+09,0.00109609,1.19807e-06
7,9.99848e+11,1.0425e+09,0.00104158,1.19824e-06
8,9.61554e+11,1.39258e+09,0.00144617,1.19762e-06
9,1.01195e+12,7.93895e+08,0.000783903,1.19788e-06
10,9.13321e+11,1.17743e+09,0.00128751,1.19864e-06
11,9.15282e+11,7.51985e+08,0.000820914,1.1992e-06
12,9.6963e+11,7.90442e+08,0.000814536,1.1993e-06
13,1.01463e+12,7.58151e+08,0.000746663,1.19953e-06
14,9.93418e+11,1.09833e+10,0.0109352,1.19505e-06
15,1.00738e+12,6.36638e+09,0.00628007,1.19982e-06
16,9.56691e+11,1.02952e+10,0.0106467,1.19827e-06
17,9.89691e+11,2.03505e+10,0.0201482,1.19229e-06
18,9.44931e+11,3.88536e+10,0.039494,1.16223e-06
19,8.40804e+11,6.62106e+10,0.0729983,1.1644e-06
20,9.44257e+11,6.10971e+10,0.0607717,1.16499e-06
21,8.5894e+11,4.66928e+10,0.0515582,1.16427e-06
22,9.20646e+11,8.88473e+10,0.0880117,1.16934e-06
23,9.8213e+11,3.42925e+10,0.0337384,1.17e-06
24,9.21325e+11,4.35292e+10,0.0451148,1.1684e-06
25,8.51684e+11,1.64163e+11,0.161602,1.1691e-06
26,9.41303e+11,2.74276e+10,0.0283129,1.17047e-06
27,9.50959e+11,6.42845e+10,0.0633193,1.16985e-06
28,9.75358e+11,4.65518e+10,0.0455538,1.17103e-06
29,8.7914e+11,3.36273e+10,0.036841,1.17077e-06
30,8.58305e+11,5.53622e+10,0.0605934,1.17024e-06
31,9.63882e+11,3.54488e+10,0.0354725,1.172e-06
32,9.64442e+11,4.82177e+10,0.0476149,1.17116e-06
