theta,success,failure,failRate,totLatency
0,8.67878e+11,9.3994e+07,0.000108291,1.20574e-06
1,1.01703e+12,1.72026e+08,0.000169117,1.20622e-06
2,1.01315e+12,7.67907e+06,7.57933e-06,1.2068e-06
3,8.01665e+11,3.02272e+07,3.77042e-05,1.20664e-06
4,1.0149e+12,0,0,1.20787e-06
5,8.63947e+11,0,0,1.20752e-06
6,1.0067e+12,0,0,1.20747e-06
7,9.15733e+11,0,0,1.20775e-06
8,8.16134e+11,0,0,1.20746e-06
9,9.9857e+11,0,0,1.20809e-06
10,1.00553e+12,0,0,1.20753e-06
11,1.00218e+12,4.23554e+06,4.22632e-06,1.20715e-06
12,9.55698e+11,0,0,1.20781e-06
13,1.01642e+12,1.1628e+07,1.144e-05,1.20617e-06
14,8.57208e+11,1.45223e+07,1.69411e-05,1.20628e-06
15,9.56779e+11,6.41632e+09,0.00666149,1.20498e-06
16,7.88517e+11,1.58912e+10,0.0197551,1.20298e-06
17,9.28213e+11,8.42064e+10,0.0831734,1.19506e-06
18,8.75661e+11,1.34224e+11,0.13291,1.1752e-06
19,9.61825e+11,5.21457e+10,0.0514272,1.17437e-06
20,8.27739e+11,3.48306e+10,0.04038,1.17293e-06
21,8.6221e+11,5.58992e+10,0.0608852,1.17278e-06
22,9.49673e+11,5.94499e+10,0.0589124,1.17316e-06
23,9.62429e+11,5.32492e+10,0.0524273,1.17089e-06
24,9.61055e+11,4.85838e+10,0.04812,1.17073e-06
25,8.13364e+11,4.01389e+10,0.0470285,1.17356e-06
26,8.61664e+11,1.54213e+11,0.151803,1.1738e-06
27,8.66665e+11,1.45969e+11,0.144148,1.17109e-06
28,7.74623e+11,3.18625e+10,0.0395079,1.17307e-06
29,7.81173e+11,3.55765e+10,0.0435586,1.17321e-06
30,9.17195e+11,4.30679e+10,0.0448501,1.17568e-06
31,9.69771e+11,4.48729e+10,0.0442252,1.17355e-06
32,7.76818e+11,2.4825e+10,0.0309677,1.16964e-06
