theta,success,failure,failRate,totLatency
0,1.00018e+12,1.06508e+10,0.0105368,1.19095e-06
1,8.4402e+11,8.82675e+09,0.0103497,1.1898e-06
2,1.00467e+12,9.96545e+09,0.00982174,1.1887e-06
3,1.00737e+12,9.18421e+09,0.00903462,1.18914e-06
4,1.00266e+12,1.49505e+10,0.0146918,1.18837e-06
5,9.55499e+11,7.16016e+09,0.0074379,1.19765e-06
6,9.52093e+11,3.08759e+09,0.00323246,1.20104e-06
7,8.07384e+11,1.9277e+09,0.0023819,1.20134e-06
8,1.00232e+12,2.17196e+09,0.00216225,1.20141e-06
9,1.00974e+12,1.46216e+09,0.00144596,1.20279e-06
10,1.00865e+12,1.7522e+09,0.00173416,1.2018e-06
11,9.90356e+11,1.60583e+09,0.00161884,1.19926e-06
12,1.019e+12,2.02577e+09,0.00198405,1.20092e-06
13,1.01388e+12,5.01741e+09,0.00492435,1.19987e-06
14,9.57039e+11,3.07223e+09,0.00319987,1.19988e-06
15,8.07218e+11,9.02954e+09,0.0110623,1.19919e-06
16,9.9665e+11,9.31353e+09,0.00925832,1.20066e-06
17,9.74356e+11,3.29422e+10,0.0327035,1.20037e-06
18,9.54486e+11,5.41057e+10,0.0536448,1.17934e-06
19,9.70806e+11,4.88217e+10,0.0478819,1.17433e-06
20,9.77004e+11,4.04249e+10,0.0397324,1.17005e-06
21,7.53986e+11,4.7637e+10,0.0594257,1.16788e-06
22,9.71227e+11,4.5662e+10,0.0449036,1.17095e-06
23,8.57728e+11,4.63808e+10,0.0513,1.16865e-06
24,8.47628e+11,1.47726e+11,0.148415,1.17032e-06
25,9.64764e+11,3.46427e+10,0.0346633,1.16826e-06
26,8.92029e+11,6.29183e+10,0.0658867,1.16913e-06
27,8.21963e+11,4.43528e+10,0.0511971,1.16656e-06
28,8.65318e+11,3.60582e+10,0.0400035,1.16596e-06
29,9.22361e+11,3.67042e+10,0.0382708,1.16694e-06
30,8.70022e+11,1.49222e+11,0.146404,1.16672e-06
31,9.57986e+11,4.32243e+10,0.0431721,1.16453e-06
32,9.80483e+11,3.47103e+10,0.0341909,1.16622e-06
33,8.86219e+11,2.64349e+10,0.0289649,1.16624e-06
34,9.94699e+11,2.20119e+10,0.0216501,1.17017e-06
35,9.8472e+11,3.31869e+10,0.0326031,1.16662e-06
36,8.40175e+11,1.12413e+10,0.0132031,1.16949e-06
37,8.86624e+11,1.15238e+10,0.0128307,1.16696e-06
38,8.4829e+11,1.25918e+10,0.0146266,1.16707e-06
39,8.05758e+11,1.25871e+10,0.0153812,1.16618e-06
40,9.00073e+11,7.78901e+09,0.00857951,1.16717e-06
41,9.46052e+11,1.44313e+10,0.015025,1.16691e-06
42,1.00371e+12,6.81401e+09,0.00674301,1.16989e-06
43,9.00473e+11,4.52129e+09,0.00499593,1.16905e-06
44,7.99472e+11,1.72333e+10,0.021101,1.17773e-06
45,8.58564e+11,2.68139e+09,0.00311338,1.17898e-06
46,9.54361e+11,0,0,1.20615e-06
47,1.01567e+12,5.15974e+09,0.00505445,1.20484e-06
48,1.00834e+12,7.93026e+09,0.0078033,1.20523e-06
49,8.02874e+11,0,0,1.20564e-06
50,1.00688e+12,0,0,1.20661e-06
51,1.0065e+12,0,0,1.2058e-06
52,1.01736e+12,0,0,1.20628e-06
53,1.00406e+12,6.38065e+06,6.35483e-06,1.20596e-06
54,1.00801e+12,1.11946e+07,1.11054e-05,1.2063e-06
55,9.12354e+11,1.99963e+09,0.00218693,1.20205e-06
56,1.01818e+12,2.21893e+09,0.00217456,1.20231e-06
57,1.01673e+12,1.14454e+09,0.00112445,1.20171e-06
58,1.01561e+12,9.97139e+08,0.000980847,1.20101e-06
59,1.00759e+12,8.846e+08,0.000877167,1.20274e-06
