theta,success,failure,failRate,totLatency
0,1.01244e+12,8.23269e+08,0.000812492,1.2049e-06
1,1.01894e+12,7.78575e+07,7.64048e-05,1.20639e-06
2,1.01043e+12,5.06538e+07,5.01286e-05,1.20628e-06
3,1.00952e+12,2.25955e+08,0.000223775,1.20635e-06
4,9.99245e+11,4.17645e+08,0.000417786,1.2058e-06
5,9.9746e+11,2.55409e+08,0.000255994,1.20567e-06
6,1.01815e+12,2.09775e+08,0.000205994,1.20569e-06
7,1.00484e+12,1.12253e+08,0.0001117,1.20588e-06
8,1.01804e+12,4.79778e+08,0.000471053,1.20489e-06
9,1.00725e+12,2.37979e+08,0.000236209,1.20444e-06
10,1.0086e+12,6.81003e+08,0.000674741,1.20255e-06
11,1.00196e+12,6.09027e+08,0.000607466,1.20129e-06
12,9.675e+11,1.00264e+08,0.000103622,1.20635e-06
13,1.00731e+12,4.17995e+07,4.14944e-05,1.20571e-06
14,1.00886e+12,4.6421e+09,0.00458024,1.20475e-06
15,1.00357e+12,2.00651e+09,0.00199537,1.20468e-06
16,8.81104e+11,6.61011e+09,0.00744621,1.20336e-06
17,9.61626e+11,3.87809e+10,0.0387651,1.1963e-06
18,7.71297e+11,4.55755e+10,0.0557927,1.18283e-06
19,7.54953e+11,5.66448e+10,0.0697941,1.17592e-06
20,8.47692e+11,5.88393e+10,0.064906,1.17366e-06
21,8.94244e+11,6.69342e+10,0.0696376,1.17236e-06
22,8.31204e+11,3.81781e+10,0.0439141,1.17338e-06
23,7.9401e+11,6.01575e+10,0.0704282,1.17148e-06
24,9.58273e+11,4.75864e+10,0.0473092,1.16889e-06
25,9.33187e+11,8.54996e+10,0.0839312,1.17155e-06
26,9.54385e+11,6.30522e+10,0.0619716,1.17185e-06
27,9.87393e+11,2.84319e+10,0.027989,1.17135e-06
28,8.67477e+11,1.4891e+11,0.146509,1.16711e-06
29,7.83645e+11,3.03082e+10,0.0372358,1.17196e-06
30,8.3358e+11,2.61062e+10,0.0303671,1.17228e-06
31,9.69836e+11,4.00499e+10,0.0396578,1.1726e-06
32,8.70987e+11,4.7155e+10,0.0513592,1.16894e-06
33,7.75965e+11,2.68108e+10,0.0333976,1.16908e-06
34,9.71664e+11,3.26233e+10,0.032484,1.17013e-06
35,8.55829e+11,4.0326e+10,0.0449989,1.16867e-06
36,9.77861e+11,2.969e+10,0.0294675,1.17166e-06
37,9.77347e+11,3.33783e+10,0.0330241,1.17147e-06
38,9.83169e+11,3.14141e+10,0.0309626,1.16452e-06
39,9.82286e+11,2.7705e+10,0.027431,1.16469e-06
40,1.00616e+12,9.80851e+09,0.00965437,1.16715e-06
41,8.38704e+11,1.12462e+10,0.0132316,1.16631e-06
42,1.0051e+12,8.41176e+09,0.00829964,1.1706e-06
43,9.94843e+11,4.26096e+09,0.00426478,1.17304e-06
44,1.01586e+12,4.39133e+09,0.00430419,1.19308e-06
45,1.0155e+12,2.04426e+09,0.00200902,1.19231e-06
46,1.0132e+12,1.54422e+09,0.00152178,1.20058e-06
47,7.98183e+11,1.0357e+09,0.00129589,1.20509e-06
48,9.64302e+11,1.76333e+08,0.000182828,1.20558e-06
49,9.5733e+11,1.79578e+09,0.00187231,1.20455e-06
50,1.00992e+12,3.02163e+09,0.00298303,1.20169e-06
51,8.06031e+11,4.35313e+08,0.000539779,1.20429e-06
52,1.01468e+12,1.11554e+09,0.00109819,1.20473e-06
53,1.00497e+12,4.28382e+09,0.00424452,1.20193e-06
54,9.85936e+11,7.99255e+08,0.00081,1.20767e-06
55,8.08439e+11,5.13053e+06,6.34618e-06,1.20795e-06
56,9.86444e+11,3.11301e+10,0.0305924,1.20381e-06
57,9.90917e+11,1.87296e+10,0.0185507,1.20388e-06
58,1.01856e+12,1.28845e+09,0.00126337,1.20696e-06
59,1.01291e+12,1.58749e+09,0.00156481,1.20834e-06
60,1.00127e+12,1.04584e+10,0.0103372,1.20533e-06
61,9.8969e+11,2.35643e+10,0.0232561,1.20472e-06
62,1.00617e+12,0,0,1.2085e-06
63,1.01277e+12,0,0,1.20835e-06
64,9.36577e+11,2.85283e+10,0.0295598,1.20594e-06
65,9.97443e+11,6.0344e+09,0.00601349,1.20643e-06
66,8.15491e+11,0,0,1.20768e-06
67,1.01524e+12,0,0,1.20779e-06
68,1.00737e+12,0,0,1.20805e-06
69,9.57042e+11,2.75282e+09,0.00286814,1.20152e-06
70,1.016e+12,1.60198e+09,0.00157428,1.20413e-06
